Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,PSH,PSD,PSA,BbMxH,BbMxD,BbMxA,BbAvH,BbAvD,BbAvA,Bb1X2,Season
I1,2018-03-11,Juventus,Udinese,2.0,0.0,H,11.0,5.0,4.0,1.0,7.0,9.0,5.0,3.0,1.0,2.0,0.0,0.0,1.22,6.5,13.0,1.26,5.97,15.75,1.29,6.5,18.0,1.25,5.69,13.61,40.0,2017/2018
I1,2018-03-11,Inter Milan,Napoli,0.0,0.0,D,3.0,11.0,1.0,2.0,9.0,10.0,2.0,3.0,1.0,3.0,0.0,0.0,4.0,3.39,1.95,4.09,3.51,2.02,4.2,3.55,2.2,3.81,3.41,2.02,40.0,2017/2018
I1,2018-03-11,Sassuolo,Spal,1.0,1.0,D,15.0,6.0,4.0,2.0,13.0,14.0,9.0,3.0,3.0,3.0,0.0,0.0,2.0,3.2,4.0,2.06,3.35,4.15,2.12,3.4,4.3,2.02,3.29,3.97,40.0,2017/2018
I1,2018-03-14,Juventus,Atalanta,2.0,0.0,H,15.0,8.0,3.0,0.0,8.0,23.0,3.0,8.0,3.0,5.0,0.0,1.0,1.39,4.5,8.5,1.44,4.54,8.87,1.48,5.3,9.0,1.43,4.36,8.41,39.0,2017/2018
I1,2018-03-17,Spal,Juventus,0.0,0.0,D,3.0,12.0,0.0,3.0,15.0,16.0,3.0,7.0,5.0,2.0,0.0,0.0,13.0,5.0,1.3,12.39,5.41,1.32,13.0,6.0,1.37,10.73,4.88,1.33,38.0,2017/2018
I1,2018-03-17,Udinese,Sassuolo,1.0,2.0,A,11.0,12.0,3.0,3.0,14.0,15.0,4.0,7.0,1.0,2.0,0.0,0.0,2.1,3.29,3.75,2.22,3.26,3.75,2.26,3.35,3.8,2.17,3.22,3.59,39.0,2017/2018
I1,2018-03-18,Benevento,Cagliari,1.0,2.0,A,15.0,12.0,4.0,3.0,11.0,7.0,5.0,9.0,2.0,2.0,0.0,0.0,2.39,3.39,2.89,2.62,3.37,2.88,2.62,3.47,3.0,2.51,3.3,2.86,39.0,2017/2018
I1,2018-03-18,Crotone,Roma,0.0,2.0,A,8.0,20.0,3.0,8.0,10.0,11.0,4.0,5.0,0.0,0.0,0.0,0.0,6.0,4.33,1.53,6.78,4.43,1.53,7.5,4.8,1.57,6.33,4.26,1.52,39.0,2017/2018
I1,2018-03-18,Lazio,Bologna,1.0,1.0,D,21.0,10.0,4.0,3.0,7.0,9.0,5.0,3.0,2.0,2.0,0.0,0.0,1.33,4.75,9.5,1.35,5.27,10.61,1.38,5.5,11.0,1.34,5.0,9.45,39.0,2017/2018
I1,2018-03-18,Milan,Chievo,3.0,2.0,H,18.0,6.0,6.0,2.0,13.0,18.0,10.0,1.0,3.0,5.0,0.0,0.0,1.36,4.75,9.5,1.37,5.03,10.27,1.41,5.5,10.5,1.37,4.69,9.33,39.0,2017/2018
I1,2018-03-18,Napoli,Genoa,1.0,0.0,H,16.0,12.0,4.0,3.0,7.0,11.0,8.0,3.0,1.0,2.0,0.0,0.0,1.19,6.5,13.0,1.22,6.63,17.64,1.25,7.0,18.0,1.22,6.21,14.43,39.0,2017/2018
I1,2018-03-18,Sampdoria,Inter Milan,0.0,5.0,A,10.0,15.0,2.0,8.0,6.0,9.0,7.0,9.0,2.0,1.0,0.0,0.0,3.75,3.5,2.0,3.96,3.43,2.06,4.0,3.58,2.11,3.75,3.42,2.03,39.0,2017/2018
I1,2018-03-18,Torino,Fiorentina,1.0,2.0,A,10.0,13.0,3.0,5.0,14.0,16.0,2.0,3.0,3.0,3.0,0.0,0.0,2.25,3.39,3.1,2.32,3.41,3.32,2.35,3.47,3.45,2.25,3.33,3.28,39.0,2017/2018
I1,2018-03-18,Verona,Atalanta,0.0,5.0,A,6.0,24.0,0.0,11.0,11.0,13.0,4.0,4.0,3.0,2.0,0.0,0.0,7.5,4.0,1.5,7.09,4.25,1.54,7.5,4.37,1.65,6.56,4.13,1.53,39.0,2017/2018
I1,2018-03-31,Chievo,Sampdoria,2.0,1.0,H,7.0,15.0,4.0,7.0,15.0,11.0,2.0,6.0,3.0,2.0,0.0,0.0,2.29,3.29,3.1,2.33,3.43,3.28,2.41,3.46,3.45,2.28,3.33,3.19,41.0,2017/2018
I1,2018-03-31,Atalanta,Udinese,2.0,0.0,H,23.0,9.0,7.0,2.0,9.0,10.0,10.0,6.0,1.0,2.0,0.0,0.0,1.44,4.2,7.5,1.44,4.68,8.66,1.48,4.77,9.5,1.42,4.41,8.08,41.0,2017/2018
I1,2018-03-31,Bologna,Roma,1.0,1.0,D,6.0,17.0,1.0,5.0,14.0,7.0,3.0,11.0,3.0,1.0,0.0,0.0,4.75,3.75,1.7,5.37,3.99,1.7,5.55,4.02,1.74,5.08,3.84,1.68,41.0,2017/2018
I1,2018-03-31,Cagliari,Torino,0.0,4.0,A,9.0,13.0,2.0,6.0,10.0,16.0,5.0,7.0,0.0,1.0,0.0,0.0,3.0,3.39,2.29,2.99,3.41,2.52,3.1,3.47,2.61,2.92,3.33,2.45,41.0,2017/2018
I1,2018-03-31,Fiorentina,Crotone,2.0,0.0,H,15.0,6.0,6.0,2.0,21.0,10.0,6.0,3.0,4.0,5.0,0.0,1.0,1.44,4.5,6.5,1.52,4.39,7.25,1.54,4.5,7.5,1.49,4.29,6.81,41.0,2017/2018
I1,2018-03-31,Genoa,Spal,1.0,1.0,D,15.0,7.0,2.0,4.0,26.0,13.0,7.0,2.0,4.0,2.0,0.0,1.0,1.95,3.29,4.0,1.96,3.27,4.77,2.02,3.5,4.77,1.93,3.22,4.45,41.0,2017/2018
I1,2018-03-31,Juventus,Milan,3.0,1.0,H,7.0,10.0,4.0,5.0,9.0,17.0,2.0,3.0,1.0,3.0,0.0,0.0,1.66,3.6,5.5,1.63,3.86,6.71,1.69,3.89,6.71,1.63,3.67,5.97,41.0,2017/2018
I1,2018-03-31,Lazio,Benevento,6.0,2.0,H,27.0,6.0,14.0,3.0,14.0,11.0,8.0,2.0,0.0,4.0,0.0,1.0,1.16,7.0,15.0,1.21,7.31,15.4,1.25,8.0,16.0,1.21,6.75,13.14,41.0,2017/2018
I1,2018-03-31,Sassuolo,Napoli,1.0,1.0,D,10.0,12.0,4.0,4.0,16.0,10.0,4.0,5.0,5.0,2.0,0.0,0.0,8.5,4.75,1.36,9.98,5.45,1.35,10.5,5.45,1.4,8.95,4.97,1.35,41.0,2017/2018
I1,2018-03-31,Inter Milan,Verona,3.0,0.0,H,23.0,8.0,4.0,1.0,7.0,11.0,5.0,3.0,1.0,3.0,0.0,1.0,1.14,7.5,17.0,1.15,8.97,20.67,1.18,9.33,23.0,1.15,8.02,17.32,41.0,2017/2018
I1,2018-04-03,Atalanta,Sampdoria,1.0,2.0,A,16.0,10.0,1.0,3.0,13.0,11.0,10.0,7.0,2.0,3.0,0.0,0.0,1.44,4.5,7.5,1.45,4.82,7.73,1.48,5.0,8.5,1.44,4.63,7.49,40.0,2017/2018
I1,2018-04-03,Genoa,Cagliari,2.0,1.0,H,8.0,9.0,2.0,4.0,22.0,17.0,4.0,3.0,2.0,4.0,0.0,0.0,1.8,3.39,5.0,1.82,3.46,5.36,1.9,3.5,5.36,1.82,3.35,5.03,40.0,2017/2018
I1,2018-04-03,Udinese,Fiorentina,0.0,2.0,A,13.0,15.0,4.0,4.0,11.0,15.0,5.0,6.0,2.0,4.0,0.0,0.0,3.39,3.29,2.2,3.63,3.39,2.2,3.67,3.39,2.26,3.51,3.26,2.19,40.0,2017/2018
I1,2018-04-04,Chievo,Sassuolo,1.0,1.0,D,6.0,12.0,2.0,4.0,22.0,7.0,2.0,1.0,4.0,2.0,0.0,2.0,2.7,3.0,2.87,2.89,3.06,2.88,2.89,3.3,3.0,2.73,3.01,2.85,41.0,2017/2018
I1,2018-04-04,Benevento,Verona,3.0,0.0,H,22.0,3.0,15.0,0.0,13.0,25.0,9.0,2.0,2.0,2.0,0.0,0.0,1.8,3.79,4.33,1.83,3.97,4.39,1.9,3.98,4.5,1.82,3.76,4.28,41.0,2017/2018
I1,2018-04-04,Torino,Crotone,4.0,1.0,H,9.0,12.0,5.0,2.0,14.0,13.0,3.0,3.0,1.0,1.0,0.0,0.0,1.53,4.0,7.0,1.54,4.21,7.18,1.57,4.33,7.5,1.52,4.09,6.75,41.0,2017/2018
I1,2018-04-04,Milan,Inter Milan,0.0,0.0,D,13.0,14.0,3.0,2.0,10.0,13.0,7.0,4.0,1.0,4.0,0.0,0.0,2.75,3.2,2.7,2.8,3.23,2.79,2.86,3.29,2.82,2.74,3.16,2.71,41.0,2017/2018
I1,2018-04-07,Benevento,Juventus,2.0,4.0,A,16.0,15.0,6.0,5.0,10.0,10.0,9.0,2.0,0.0,1.0,0.0,0.0,17.0,6.0,1.22,16.18,5.87,1.24,20.0,6.5,1.26,15.33,5.99,1.23,41.0,2017/2018
I1,2018-04-07,Roma,Fiorentina,0.0,2.0,A,25.0,4.0,9.0,3.0,8.0,9.0,9.0,1.0,4.0,2.0,0.0,0.0,1.75,3.79,4.5,1.8,3.75,4.93,1.85,3.98,5.0,1.78,3.68,4.6,41.0,2017/2018
I1,2018-04-07,Sampdoria,Genoa,0.0,0.0,D,18.0,7.0,4.0,2.0,10.0,13.0,5.0,1.0,1.0,2.0,0.0,0.0,2.7,3.2,2.7,2.77,3.21,2.83,2.82,3.32,2.85,2.7,3.19,2.73,41.0,2017/2018
I1,2018-04-07,Spal,Atalanta,1.0,1.0,D,8.0,19.0,4.0,6.0,10.0,24.0,3.0,3.0,3.0,2.0,0.0,0.0,4.5,3.5,1.85,4.72,3.59,1.87,4.8,3.63,1.92,4.45,3.49,1.86,41.0,2017/2018
I1,2018-04-08,Crotone,Bologna,1.0,0.0,H,6.0,11.0,5.0,1.0,16.0,20.0,1.0,5.0,2.0,4.0,0.0,0.0,2.37,3.1,3.25,2.33,3.19,3.53,2.45,3.3,3.53,2.33,3.14,3.31,41.0,2017/2018
I1,2018-04-08,Milan,Sassuolo,1.0,1.0,D,22.0,8.0,8.0,3.0,15.0,10.0,12.0,3.0,3.0,2.0,0.0,0.0,1.44,4.5,6.5,1.49,4.41,7.84,1.53,4.5,8.0,1.49,4.25,7.05,40.0,2017/2018
I1,2018-04-08,Napoli,Chievo,2.0,1.0,H,31.0,4.0,12.0,2.0,7.0,12.0,14.0,0.0,2.0,3.0,0.0,0.0,1.16,7.5,17.0,1.14,8.32,24.83,1.18,8.68,26.0,1.15,7.61,20.05,41.0,2017/2018
I1,2018-04-08,Torino,Inter Milan,1.0,0.0,H,10.0,15.0,3.0,8.0,5.0,16.0,1.0,16.0,2.0,3.0,0.0,0.0,3.6,3.39,2.1,3.96,3.42,2.08,4.0,3.53,2.17,3.67,3.38,2.09,41.0,2017/2018
I1,2018-04-08,Udinese,Lazio,1.0,2.0,A,10.0,14.0,3.0,4.0,9.0,7.0,5.0,5.0,0.0,2.0,0.0,0.0,4.2,3.75,1.83,4.8,3.83,1.8,4.8,3.94,1.86,4.41,3.74,1.8,41.0,2017/2018
I1,2018-04-08,Verona,Cagliari,1.0,0.0,H,11.0,10.0,4.0,3.0,18.0,13.0,2.0,9.0,4.0,1.0,0.0,0.0,3.39,3.29,2.2,3.63,3.45,2.18,3.63,3.47,2.27,3.44,3.33,2.18,41.0,2017/2018
I1,2018-04-14,Atalanta,Inter Milan,0.0,0.0,D,16.0,10.0,4.0,2.0,14.0,5.0,8.0,4.0,4.0,2.0,0.0,0.0,2.7,3.29,2.62,2.81,3.27,2.75,2.87,3.35,2.79,2.75,3.22,2.65,42.0,2017/2018
I1,2018-04-14,Cagliari,Udinese,2.0,1.0,H,12.0,7.0,3.0,1.0,11.0,12.0,7.0,3.0,2.0,3.0,0.0,0.0,2.39,3.2,3.1,2.54,3.18,3.15,2.6,3.28,3.2,2.46,3.15,3.06,42.0,2017/2018
I1,2018-04-14,Chievo,Torino,0.0,0.0,D,6.0,12.0,0.0,3.0,15.0,11.0,4.0,4.0,2.0,0.0,1.0,0.0,3.29,3.29,2.25,3.36,3.37,2.32,3.45,3.4,2.38,3.27,3.28,2.28,42.0,2017/2018
I1,2018-04-14,Genoa,Crotone,1.0,0.0,H,17.0,10.0,5.0,1.0,21.0,15.0,5.0,4.0,2.0,3.0,0.0,0.0,1.85,3.39,4.75,1.85,3.36,5.36,1.92,3.48,5.4,1.84,3.3,4.87,40.0,2017/2018
I1,2018-04-15,Bologna,Verona,2.0,0.0,H,14.0,8.0,6.0,1.0,17.0,15.0,3.0,4.0,3.0,2.0,0.0,0.0,1.61,3.75,6.0,1.61,4.03,6.35,1.65,4.05,6.52,1.61,3.84,6.01,41.0,2017/2018
I1,2018-04-15,Fiorentina,Spal,0.0,0.0,D,24.0,4.0,6.0,1.0,14.0,8.0,8.0,4.0,2.0,2.0,0.0,0.0,1.5,4.0,7.5,1.5,4.32,7.9,1.56,4.33,8.5,1.5,4.11,7.25,42.0,2017/2018
I1,2018-04-15,Juventus,Sampdoria,3.0,0.0,H,16.0,8.0,5.0,3.0,8.0,6.0,6.0,8.0,2.0,0.0,0.0,0.0,1.19,6.5,15.0,1.23,7.0,14.9,1.24,7.27,18.0,1.21,6.6,14.48,41.0,2017/2018
I1,2018-04-15,Lazio,Roma,0.0,0.0,D,7.0,10.0,1.0,1.0,14.0,13.0,7.0,2.0,4.0,2.0,1.0,0.0,2.79,3.39,2.5,2.84,3.52,2.57,2.95,3.67,2.69,2.79,3.41,2.5,40.0,2017/2018
I1,2018-04-15,Milan,Napoli,0.0,0.0,D,13.0,15.0,2.0,4.0,10.0,6.0,11.0,8.0,2.0,2.0,0.0,0.0,4.5,3.5,1.85,4.41,3.7,1.89,4.8,3.77,1.9,4.47,3.56,1.84,42.0,2017/2018
I1,2018-04-15,Sassuolo,Benevento,2.0,2.0,D,15.0,10.0,3.0,2.0,12.0,23.0,7.0,1.0,3.0,2.0,0.0,0.0,1.66,3.79,5.25,1.64,4.02,5.99,1.73,4.1,5.99,1.65,3.84,5.38,38.0,2017/2018
I1,2018-04-17,Inter Milan,Cagliari,4.0,0.0,H,20.0,0.0,9.0,0.0,7.0,10.0,10.0,2.0,1.0,1.0,0.0,0.0,1.19,7.0,15.0,1.22,6.69,17.66,1.25,7.0,18.0,1.21,6.31,14.96,41.0,2017/2018
I1,2018-04-18,Roma,Genoa,2.0,1.0,H,15.0,5.0,6.0,1.0,10.0,10.0,7.0,3.0,0.0,1.0,0.0,0.0,1.44,4.5,7.5,1.45,4.68,8.08,1.5,4.8,8.5,1.45,4.4,7.37,41.0,2017/2018
I1,2018-04-18,Crotone,Juventus,1.0,1.0,D,9.0,13.0,3.0,4.0,9.0,12.0,2.0,7.0,1.0,2.0,0.0,0.0,10.0,5.0,1.33,12.02,5.4,1.31,12.02,5.4,1.37,10.62,4.9,1.33,42.0,2017/2018
I1,2018-04-18,Fiorentina,Lazio,3.0,4.0,A,13.0,17.0,6.0,8.0,17.0,14.0,0.0,8.0,3.0,2.0,1.0,1.0,2.79,3.5,2.5,2.87,3.52,2.55,2.95,3.52,2.65,2.79,3.38,2.52,41.0,2017/2018
I1,2018-04-18,Napoli,Udinese,4.0,2.0,H,18.0,19.0,9.0,5.0,7.0,12.0,8.0,7.0,1.0,2.0,0.0,0.0,1.18,7.0,17.0,1.17,8.0,22.64,1.2,8.26,23.0,1.17,7.4,17.74,42.0,2017/2018
I1,2018-04-18,Verona,Sassuolo,0.0,1.0,A,9.0,15.0,2.0,5.0,19.0,14.0,6.0,5.0,3.0,4.0,0.0,0.0,4.33,3.39,1.9,4.44,3.5,1.94,4.5,3.6,2.0,4.21,3.44,1.91,42.0,2017/2018
I1,2018-04-18,Sampdoria,Bologna,1.0,0.0,H,16.0,11.0,2.0,2.0,11.0,12.0,6.0,6.0,1.0,3.0,0.0,0.0,1.85,3.6,4.33,1.87,3.8,4.43,1.93,3.8,4.5,1.86,3.65,4.19,42.0,2017/2018
I1,2018-04-18,Spal,Chievo,0.0,0.0,D,9.0,6.0,1.0,0.0,12.0,24.0,6.0,2.0,1.0,2.0,0.0,0.0,2.2,3.1,3.7,2.24,3.16,3.82,2.3,3.27,3.9,2.18,3.11,3.67,42.0,2017/2018
I1,2018-04-18,Torino,Milan,1.0,1.0,D,12.0,9.0,5.0,5.0,21.0,13.0,6.0,6.0,4.0,3.0,1.0,0.0,3.1,3.29,2.37,3.2,3.38,2.4,3.28,3.4,2.5,3.11,3.28,2.36,42.0,2017/2018
I1,2018-04-18,Benevento,Atalanta,0.0,3.0,A,12.0,12.0,4.0,8.0,13.0,21.0,6.0,1.0,2.0,2.0,0.0,0.0,5.75,4.0,1.61,5.7,4.21,1.63,5.75,4.26,1.69,5.23,4.07,1.63,42.0,2017/2018
I1,2018-04-21,Milan,Benevento,0.0,1.0,A,21.0,5.0,6.0,1.0,13.0,7.0,4.0,1.0,2.0,4.0,0.0,1.0,1.19,6.5,15.0,1.23,6.79,15.39,1.26,7.0,15.39,1.23,6.48,12.71,42.0,2017/2018
I1,2018-04-21,Sassuolo,Fiorentina,1.0,0.0,H,10.0,6.0,6.0,1.0,22.0,20.0,4.0,2.0,6.0,4.0,0.0,1.0,3.25,3.29,2.29,3.08,3.34,2.49,3.25,3.4,2.5,3.07,3.27,2.39,42.0,2017/2018
I1,2018-04-21,Spal,Roma,0.0,3.0,A,6.0,14.0,3.0,7.0,10.0,11.0,2.0,3.0,4.0,1.0,0.0,0.0,4.75,3.5,1.8,5.17,3.7,1.78,5.4,3.72,1.85,4.85,3.56,1.78,41.0,2017/2018
I1,2018-04-22,Cagliari,Bologna,0.0,0.0,D,13.0,5.0,2.0,2.0,15.0,13.0,7.0,1.0,3.0,5.0,0.0,0.0,2.0,3.39,3.89,1.98,3.38,4.47,2.05,3.5,4.55,1.96,3.34,4.12,42.0,2017/2018
I1,2018-04-22,Atalanta,Torino,2.0,1.0,H,22.0,10.0,8.0,1.0,19.0,18.0,11.0,4.0,2.0,2.0,0.0,0.0,1.57,4.0,6.0,1.55,4.36,6.66,1.61,4.44,7.0,1.54,4.16,6.17,42.0,2017/2018
I1,2018-04-22,Chievo,Inter Milan,1.0,2.0,A,13.0,11.0,6.0,5.0,11.0,9.0,4.0,10.0,1.0,1.0,0.0,0.0,7.5,3.79,1.53,7.28,4.12,1.55,8.0,4.18,1.59,6.84,3.98,1.53,42.0,2017/2018
I1,2018-04-22,Juventus,Napoli,0.0,1.0,A,4.0,12.0,0.0,4.0,10.0,17.0,3.0,3.0,3.0,1.0,0.0,0.0,2.1,3.25,3.75,2.08,3.29,4.15,2.15,3.4,4.2,2.07,3.25,3.82,42.0,2017/2018
I1,2018-04-22,Udinese,Crotone,1.0,2.0,A,15.0,11.0,6.0,2.0,21.0,7.0,6.0,5.0,2.0,0.0,0.0,0.0,1.9,3.39,4.33,1.96,3.35,4.63,2.02,3.5,4.63,1.93,3.33,4.3,42.0,2017/2018
I1,2018-04-22,Lazio,Sampdoria,4.0,0.0,H,15.0,6.0,9.0,2.0,11.0,8.0,8.0,4.0,1.0,2.0,0.0,0.0,1.3,6.0,9.0,1.33,5.84,9.96,1.36,6.0,10.5,1.32,5.55,8.89,41.0,2017/2018
I1,2018-04-23,Genoa,Verona,3.0,1.0,H,18.0,13.0,8.0,3.0,13.0,10.0,8.0,2.0,2.0,3.0,0.0,0.0,1.44,4.2,8.5,1.48,4.34,8.48,1.51,4.53,9.0,1.47,4.21,7.47,40.0,2017/2018
I1,2018-04-28,Inter Milan,Juventus,2.0,3.0,A,10.0,13.0,5.0,4.0,7.0,15.0,2.0,8.0,2.0,5.0,1.0,0.0,3.25,3.25,2.29,3.42,3.3,2.33,3.45,3.36,2.4,3.25,3.2,2.33,43.0,2017/2018
I1,2018-04-28,Roma,Chievo,4.0,1.0,H,15.0,12.0,7.0,6.0,12.0,10.0,3.0,7.0,2.0,2.0,1.0,0.0,1.36,4.75,10.0,1.38,5.18,9.5,1.41,5.3,10.5,1.37,4.82,8.8,43.0,2017/2018
I1,2018-04-29,Benevento,Udinese,3.0,3.0,D,12.0,15.0,6.0,6.0,11.0,19.0,4.0,4.0,4.0,3.0,1.0,0.0,3.6,3.5,2.04,3.64,3.61,2.11,3.75,3.63,2.15,3.54,3.47,2.07,43.0,2017/2018
I1,2018-04-29,Atalanta,Genoa,3.0,1.0,H,13.0,12.0,6.0,3.0,13.0,6.0,1.0,7.0,3.0,1.0,0.0,0.0,1.33,5.0,10.0,1.34,5.23,11.42,1.37,5.29,12.0,1.33,4.93,10.36,43.0,2017/2018
I1,2018-04-29,Torino,Lazio,0.0,1.0,A,8.0,16.0,2.0,6.0,13.0,14.0,3.0,6.0,2.0,3.0,0.0,0.0,5.25,4.0,1.64,4.99,4.2,1.7,5.25,4.24,1.75,4.75,4.01,1.69,43.0,2017/2018
I1,2018-04-29,Bologna,Milan,1.0,2.0,A,12.0,9.0,7.0,4.0,14.0,12.0,7.0,1.0,1.0,1.0,0.0,0.0,5.0,3.75,1.72,5.56,3.82,1.71,5.75,3.84,1.79,5.07,3.67,1.72,43.0,2017/2018
I1,2018-04-29,Sampdoria,Cagliari,4.0,1.0,H,15.0,6.0,6.0,2.0,8.0,15.0,6.0,2.0,1.0,7.0,0.0,1.0,1.85,3.6,4.2,1.93,3.66,4.27,2.0,3.75,4.5,1.9,3.54,4.13,43.0,2017/2018
I1,2018-04-29,Fiorentina,Napoli,3.0,0.0,H,28.0,4.0,10.0,1.0,17.0,10.0,2.0,3.0,3.0,5.0,0.0,1.0,6.5,4.33,1.5,7.07,4.57,1.51,7.5,4.64,1.55,6.57,4.29,1.5,42.0,2017/2018
I1,2018-04-29,Crotone,Sassuolo,4.0,1.0,H,11.0,14.0,7.0,6.0,15.0,8.0,4.0,6.0,3.0,1.0,0.0,0.0,2.2,3.25,3.5,2.14,3.36,3.86,2.24,3.4,3.86,2.15,3.24,3.59,43.0,2017/2018
I1,2018-04-29,Verona,Spal,1.0,3.0,A,11.0,17.0,5.0,6.0,16.0,14.0,1.0,8.0,2.0,3.0,0.0,0.0,3.29,3.2,2.29,3.42,3.35,2.3,3.5,3.35,2.37,3.32,3.19,2.28,43.0,2017/2018
I1,2018-05-05,Juventus,Bologna,3.0,1.0,H,15.0,6.0,6.0,3.0,12.0,13.0,5.0,2.0,2.0,3.0,0.0,0.0,1.14,8.5,19.0,1.16,8.61,20.11,1.18,9.0,29.0,1.15,8.0,19.85,43.0,2017/2018
I1,2018-05-05,Milan,Verona,4.0,1.0,H,17.0,8.0,10.0,2.0,9.0,10.0,5.0,4.0,1.0,0.0,0.0,0.0,1.16,7.5,17.0,1.15,9.1,21.95,1.2,9.28,21.95,1.15,8.08,17.62,43.0,2017/2018
I1,2018-05-06,Cagliari,Roma,0.0,1.0,A,12.0,9.0,3.0,1.0,20.0,9.0,9.0,3.0,4.0,1.0,0.0,0.0,9.0,4.5,1.39,8.48,4.95,1.42,9.0,5.14,1.46,7.67,4.7,1.41,43.0,2017/2018
I1,2018-05-06,Chievo,Crotone,2.0,1.0,H,11.0,13.0,3.0,3.0,15.0,14.0,8.0,4.0,5.0,1.0,0.0,0.0,2.29,3.2,3.25,2.42,2.97,3.64,2.5,3.2,3.64,2.35,3.08,3.31,43.0,2017/2018
I1,2018-05-06,Genoa,Fiorentina,2.0,3.0,A,7.0,19.0,3.0,10.0,8.0,16.0,3.0,7.0,2.0,6.0,2.0,0.0,4.0,3.39,2.0,3.75,3.58,2.09,4.1,3.61,2.2,3.71,3.4,2.05,43.0,2017/2018
I1,2018-05-06,Lazio,Atalanta,1.0,1.0,D,13.0,20.0,2.0,6.0,7.0,8.0,6.0,9.0,3.0,2.0,0.0,0.0,2.04,3.6,3.5,2.03,3.57,3.96,2.09,3.7,4.3,2.0,3.53,3.69,43.0,2017/2018
I1,2018-05-06,Napoli,Torino,2.0,2.0,D,19.0,5.0,5.0,2.0,10.0,20.0,4.0,2.0,1.0,4.0,0.0,0.0,1.22,6.5,13.0,1.24,6.71,14.26,1.28,7.0,14.26,1.24,6.27,11.98,43.0,2017/2018
I1,2018-05-06,Sassuolo,Sampdoria,1.0,0.0,H,18.0,2.0,7.0,0.0,7.0,21.0,9.0,6.0,1.0,1.0,0.0,0.0,2.29,3.25,3.25,2.4,3.56,3.05,2.42,3.62,3.25,2.34,3.4,3.03,43.0,2017/2018
I1,2018-05-06,Spal,Benevento,2.0,0.0,H,6.0,12.0,4.0,3.0,16.0,22.0,1.0,4.0,2.0,2.0,0.0,0.0,1.5,4.33,6.5,1.51,4.69,6.79,1.57,4.75,7.2,1.52,4.38,6.15,43.0,2017/2018
I1,2018-05-06,Udinese,Inter Milan,0.0,4.0,A,9.0,26.0,2.0,12.0,13.0,7.0,5.0,9.0,1.0,0.0,1.0,0.0,6.0,4.0,1.55,6.39,4.08,1.61,6.6,4.21,1.65,5.82,4.0,1.59,43.0,2017/2018
I1,2018-05-12,Benevento,Genoa,1.0,0.0,H,14.0,13.0,3.0,5.0,17.0,7.0,6.0,3.0,1.0,1.0,0.0,0.0,2.62,3.5,2.62,2.72,3.65,2.57,2.8,3.68,2.67,2.64,3.53,2.56,41.0,2017/2018
I1,2018-05-12,Inter Milan,Sassuolo,1.0,2.0,A,16.0,13.0,8.0,5.0,9.0,5.0,16.0,2.0,1.0,2.0,0.0,0.0,1.16,8.0,15.0,1.16,8.94,16.73,1.18,9.55,19.0,1.16,8.01,15.92,42.0,2017/2018
I1,2018-05-13,Fiorentina,Cagliari,0.0,1.0,A,14.0,14.0,0.0,2.0,15.0,17.0,11.0,5.0,3.0,4.0,1.0,0.0,1.5,4.33,6.5,1.5,4.66,6.64,1.55,4.71,7.4,1.49,4.4,6.35,42.0,2017/2018
I1,2018-05-13,Bologna,Chievo,1.0,2.0,A,7.0,13.0,3.0,7.0,13.0,14.0,2.0,7.0,1.0,4.0,0.0,0.0,3.1,3.0,2.54,3.13,3.21,2.47,3.35,3.3,2.54,3.07,3.14,2.43,42.0,2017/2018
I1,2018-05-13,Crotone,Lazio,2.0,2.0,D,6.0,18.0,3.0,7.0,12.0,15.0,2.0,9.0,1.0,3.0,0.0,0.0,4.0,3.5,1.95,4.31,3.58,1.92,4.5,3.72,1.98,4.07,3.55,1.9,42.0,2017/2018
I1,2018-05-13,Atalanta,Milan,1.0,1.0,D,24.0,5.0,5.0,2.0,21.0,10.0,3.0,8.0,6.0,6.0,1.0,1.0,1.9,3.6,4.0,1.88,3.65,4.32,2.1,3.75,4.32,1.91,3.57,4.01,42.0,2017/2018
I1,2018-05-13,Verona,Udinese,0.0,1.0,A,11.0,13.0,1.0,5.0,15.0,17.0,3.0,5.0,2.0,2.0,0.0,0.0,6.5,4.33,1.5,6.3,4.33,1.55,7.0,4.57,1.6,5.93,4.29,1.54,42.0,2017/2018
I1,2018-05-13,Sampdoria,Napoli,0.0,2.0,A,11.0,17.0,2.0,9.0,13.0,6.0,3.0,12.0,2.0,2.0,0.0,0.0,5.25,4.2,1.61,4.82,4.6,1.65,5.5,4.75,1.75,4.92,4.34,1.62,42.0,2017/2018
I1,2018-05-13,Torino,Spal,2.0,1.0,H,18.0,10.0,10.0,4.0,16.0,14.0,4.0,6.0,2.0,5.0,0.0,0.0,2.29,3.29,3.2,2.34,3.33,3.28,2.4,3.53,3.34,2.28,3.38,3.13,42.0,2017/2018
I1,2018-05-13,Roma,Juventus,0.0,0.0,D,9.0,7.0,2.0,0.0,10.0,13.0,4.0,3.0,2.0,2.0,1.0,0.0,2.37,3.0,3.39,2.4,2.92,3.65,2.45,3.2,3.65,2.33,3.0,3.39,42.0,2017/2018
