Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,PSH,PSD,PSA,BbMxH,BbMxD,BbMxA,BbAvH,BbAvD,BbAvA,Bb1X2,SourceFile,Season,League,ShotsDiff,ShotsOnTargetDiff,CornersDiff,FoulsDiff,CardsDiff,GoalDiff,TotalGoals,Prob_H_b365,Prob_D_b365,Prob_A_b365,Margin_B365,OddsDiff_B365,Prob_H_ps,Prob_D_ps,Prob_A_ps,Margin_PS,OddsDiff_PS,OddsSpread_H,OddsSpread_D,OddsSpread_A,Home_GF_last5,Home_GA_last5,Home_GD_last5,Home_Pts_last5,Home_Pts_last3,Home_GD_last3,Home_Pts_last10,Home_GD_last10,Home_Pts_trend_3v10,Away_GF_last5,Away_GA_last5,Away_GD_last5,Away_Pts_last5,Away_Pts_last3,Away_GD_last3,Away_Pts_last10,Away_GD_last10,Away_Pts_trend_3v10,FormDiff_GF_last5,FormDiff_GA_last5,FormDiff_GD_last5,FormDiff_Pts_last5,FormDiff_Pts_last3,FormDiff_GD_last3,FormDiff_Pts_last10,FormDiff_GD_last10,FormDiff_Pts_trend_3v10,IsHomeAlways1,Month,Weekday,IsWeekend,Home_AvgPts_season,Home_AvgGD_season,Away_AvgPts_season,Away_AvgGD_season,SeasonStrength_PtsDiff,SeasonStrength_GDDiff,Home_AttDefRatio_last5,Home_GoalsShare_last5,Away_AttDefRatio_last5,Away_GoalsShare_last5,FormDiff_AttDefRatio_last5,FormDiff_GoalsShare_last5,Home_RecentFormIdx,Away_RecentFormIdx,FormDiff_RecentFormIdx,Market_ImpliedDiff_b365,Market_ImpliedDiff_ps,Market_BigHomeFav,Market_BigAwayFav,Market_BalancedMatch
F1,2019-05-11,Amiens,Toulouse,0.0,0.0,D,19.0,7.0,3.0,2.0,13.0,21.0,3.0,3.0,2.0,4.0,0.0,0.0,2.3,3.2,3.3,2.39,3.06,3.57,2.4,3.2,3.63,2.33,3.06,3.43,34.0,Ligue1_18_19.csv,2018/2019,ligue_1,12.0,1.0,0.0,-8.0,-2.0,0.0,0.0,0.41395531164249316,0.2975303802430419,0.2885143081144649,0.05031291172595531,-1.0,0.40807772909125545,0.31872737664317013,0.27319489426557436,0.025319472279846433,-1.1799999999999997,0.06999999999999984,0.14000000000000012,0.19999999999999973,1.0,1.2,-0.2,0.8,0.6666666666666666,-0.3333333333333333,1.3,0.1,-0.6333333333333334,0.8,1.2,-0.4,1.0,0.6666666666666666,-0.6666666666666666,1.0,-0.6,-0.33333333333333337,0.19999999999999996,0.0,0.2,-0.19999999999999996,0.0,0.3333333333333333,0.30000000000000004,0.7,-0.30000000000000004,1,5,5,1,0.9714285714285714,-0.5714285714285714,1.0571428571428572,-0.5142857142857142,-0.08571428571428574,-0.05714285714285716,0.45454545454545453,0.45433893684688775,0.36363636363636365,0.399800099950025,0.09090909090909088,0.05453883689686273,0.72,0.8,-0.08000000000000007,0.12544100352802828,0.13488283482568109,0,0,1
F1,2019-05-11,Angers,Paris Saint-Germain,1.0,2.0,A,14.0,9.0,4.0,4.0,27.0,18.0,2.0,3.0,0.0,0.0,0.0,1.0,6.0,4.33,1.53,5.62,4.65,1.57,6.5,4.75,1.6,5.6,4.5,1.54,35.0,Ligue1_18_19.csv,2018/2019,ligue_1,5.0,0.0,-1.0,9.0,-1.0,-1.0,3.0,0.15854770503220061,0.21969658895916944,0.6217557060086298,0.05120832012558685,4.47,0.1727646845840561,0.20880376932524627,0.6184315460906976,0.029932381660594087,4.05,0.9000000000000004,0.25,0.06000000000000005,1.4,1.2,0.2,1.6,1.3333333333333333,0.0,1.2,0.0,0.1333333333333333,1.8,2.6,-0.8,0.8,1.3333333333333333,0.3333333333333333,1.7,0.4,-0.3666666666666667,-0.40000000000000013,-1.4000000000000001,1.0,0.8,0.0,-0.3333333333333333,-0.5,-0.4,0.5,1,5,5,1,1.2857142857142858,0.02857142857142857,2.4285714285714284,1.9142857142857144,-1.1428571428571426,-1.885714285714286,0.6363636363636362,0.5382545174932719,0.5,0.4089979550102249,0.13636363636363624,0.129256562483047,1.44,1.12,0.31999999999999984,-0.4632080009764292,-0.4456668615066415,0,1,0
F1,2019-05-11,Caen,Reims,3.0,2.0,H,14.0,15.0,10.0,4.0,7.0,19.0,4.0,9.0,1.0,2.0,0.0,0.0,2.4,3.1,3.1,2.6,3.02,3.24,2.6,3.18,3.3,2.5,3.03,3.15,34.0,Ligue1_18_19.csv,2018/2019,ligue_1,-1.0,6.0,-5.0,-12.0,-1.0,1.0,5.0,0.3924050632911393,0.3037974683544304,0.3037974683544304,0.06182795698924726,-0.7000000000000002,0.3754604616895874,0.32324410609037335,0.3012954322200393,0.024383187738596046,-0.6400000000000001,0.10000000000000009,0.15000000000000036,0.1499999999999999,0.4,0.6,-0.2,1.4,2.3333333333333335,0.6666666666666666,1.1,-0.8,1.2333333333333334,0.4,1.4,-1.0,0.6,0.3333333333333333,-1.6666666666666667,1.1,-0.6,-0.7666666666666668,0.0,-0.7999999999999999,0.8,0.7999999999999999,2.0,2.3333333333333335,0.0,-0.20000000000000007,2.0,1,5,5,1,0.8571428571428571,-0.6,1.4,-0.14285714285714285,-0.5428571428571428,-0.45714285714285713,0.25,0.39960039960039967,0.16666666666666669,0.22209883398112165,0.08333333333333331,0.17750156561927802,1.96,0.43999999999999995,1.52,0.08860759493670889,0.07416502946954812,0,0,1
F1,2019-05-11,Dijon,Strasbourg,2.0,1.0,H,13.0,17.0,6.0,8.0,12.0,13.0,2.0,7.0,1.0,1.0,0.0,0.0,2.05,3.5,3.6,2.01,3.63,3.94,2.05,3.65,4.0,2.01,3.48,3.79,34.0,Ligue1_18_19.csv,2018/2019,ligue_1,-4.0,-2.0,-5.0,-1.0,0.0,1.0,3.0,0.46400294605045106,0.27177315411526415,0.2642238998342846,0.05129694154084419,-1.5500000000000003,0.48452633825577024,0.2682914434969967,0.24718221824723297,0.02680163807384206,-1.9300000000000002,0.040000000000000036,0.16999999999999993,0.20999999999999996,1.2,1.4,-0.2,1.4,1.0,-1.0,0.8,-0.8,0.19999999999999996,1.4,1.8,-0.4,0.8,0.6666666666666666,-0.6666666666666666,1.0,0.1,-0.33333333333333337,-0.19999999999999996,-0.40000000000000013,0.2,0.5999999999999999,0.33333333333333337,-0.33333333333333337,-0.19999999999999996,-0.9,0.5333333333333333,1,5,5,1,0.8,-0.7714285714285715,1.3142857142857143,0.34285714285714286,-0.5142857142857142,-1.1142857142857143,0.5,0.46136101499423304,0.5,0.4373633239612621,0.0,0.023997691032970947,1.16,0.72,0.43999999999999995,0.19977904621616643,0.23734412000853727,0,0,0
F1,2019-05-11,Nice,Nantes,1.0,1.0,D,8.0,13.0,2.0,3.0,13.0,13.0,4.0,1.0,2.0,3.0,0.0,0.0,2.5,3.1,3.1,2.63,3.22,3.0,2.63,3.29,3.16,2.53,3.15,2.99,34.0,Ligue1_18_19.csv,2018/2019,ligue_1,-5.0,-1.0,3.0,0.0,-1.0,0.0,2.0,0.3827160493827161,0.30864197530864196,0.30864197530864196,0.04516129032258065,-0.6000000000000001,0.37127285864727544,0.30324460193861313,0.3254825394141114,0.024120476426642723,-0.3700000000000001,0.10000000000000009,0.14000000000000012,0.16999999999999993,1.0,0.4,0.6,1.6,1.3333333333333333,0.6666666666666666,1.5,0.3,-0.16666666666666674,2.6,1.2,1.4,3.0,3.0,1.6666666666666667,1.9,0.5,1.1,-1.6,-0.7999999999999999,-0.7999999999999999,-1.4,-1.6666666666666667,-1.0,-0.3999999999999999,-0.2,-1.2666666666666668,1,5,5,1,1.4857142857142858,-0.11428571428571428,1.3142857142857143,0.02857142857142857,0.17142857142857149,-0.14285714285714285,0.7142857142857143,0.7137758743754462,1.1818181818181817,0.684030518284662,-0.46753246753246736,0.029745356090784214,1.44,3.0,-1.56,0.07407407407407413,0.04579031923316401,0,0,1
F1,2019-05-11,Nîmes,Monaco,1.0,0.0,H,12.0,12.0,4.0,5.0,19.0,19.0,5.0,9.0,1.0,4.0,0.0,0.0,3.4,3.8,2.05,3.47,3.77,2.12,3.55,3.9,2.13,3.38,3.71,2.07,34.0,Ligue1_18_19.csv,2018/2019,ligue_1,0.0,-1.0,-4.0,0.0,-3.0,1.0,1.0,0.2814306358381503,0.2518063583815029,0.46676300578034685,0.04508041984444611,1.35,0.28111864991013236,0.25874846556715103,0.4601328845227166,0.025134540637813396,1.35,0.16999999999999993,0.18999999999999995,0.06000000000000005,1.8,1.8,0.0,1.8,2.0,-0.3333333333333333,1.3,-0.3,0.7,1.2,1.8,-0.6,0.6,0.3333333333333333,-1.0,1.1,-0.1,-0.7666666666666668,0.6000000000000001,0.0,0.6,1.2000000000000002,1.6666666666666667,0.6666666666666667,0.19999999999999996,-0.19999999999999998,1.4666666666666668,1,5,5,1,1.4,-0.02857142857142857,0.9428571428571428,-0.5142857142857142,0.4571428571428571,0.48571428571428565,0.6428571428571429,0.49986114968064427,0.4285714285714286,0.39986671109630123,0.2142857142857143,0.09999443858434304,1.92,0.43999999999999995,1.48,-0.18533236994219654,-0.17901423461258426,0,0,0
F1,2019-05-12,Lille,Bordeaux,1.0,0.0,H,6.0,5.0,4.0,1.0,6.0,12.0,3.0,4.0,2.0,4.0,0.0,1.0,1.4,4.75,8.0,1.42,4.88,8.04,1.45,5.0,8.5,1.42,4.72,7.63,34.0,Ligue1_18_19.csv,2018/2019,ligue_1,1.0,3.0,-1.0,-6.0,-3.0,1.0,1.0,0.6803939122649956,0.20053715308863027,0.11906893464637423,0.04981203007518786,-6.6,0.6813843311057699,0.19827167011684288,0.12034399877738723,0.033521494352297676,-6.619999999999999,0.030000000000000027,0.28000000000000025,0.8700000000000001,2.6,0.8,1.8,1.8,1.6666666666666667,1.6666666666666667,1.9,1.1,-0.23333333333333317,1.0,1.8,-0.8,0.6,0.0,-1.0,0.6,-0.6,-0.6,1.6,-1.0,2.6,1.2000000000000002,1.6666666666666667,2.666666666666667,1.2999999999999998,1.7000000000000002,0.3666666666666668,1,5,6,1,1.9714285714285715,0.8857142857142857,1.0857142857142856,-0.2,0.8857142857142859,1.0857142857142856,1.4444444444444444,0.7644810349897089,0.35714285714285715,0.35701535166012144,1.0873015873015872,0.40746568332958744,1.7200000000000002,0.24,1.4800000000000002,0.5613249776186213,0.5610403323283827,1,0,0
F1,2019-05-12,Marseille,Lyon,0.0,3.0,A,17.0,15.0,6.0,5.0,16.0,11.0,4.0,1.0,3.0,1.0,1.0,0.0,3.0,3.8,2.2,3.04,4.0,2.24,3.13,4.0,2.26,3.01,3.78,2.2,34.0,Ligue1_18_19.csv,2018/2019,ligue_1,2.0,1.0,3.0,5.0,3.0,-3.0,3.0,0.31714719271623676,0.2503793626707132,0.4324734446130501,0.05103668261562988,0.7999999999999998,0.32080659945004586,0.24381301558203483,0.4353803849679193,0.025375939849624052,0.7999999999999998,0.1200000000000001,0.2200000000000002,0.05999999999999961,1.4,1.4,0.0,1.4,1.3333333333333333,0.3333333333333333,1.5,0.1,-0.16666666666666674,1.8,2.0,-0.2,1.4,2.3333333333333335,0.6666666666666666,1.7,0.3,0.6333333333333335,-0.40000000000000013,-0.6000000000000001,0.2,0.0,-1.0000000000000002,-0.3333333333333333,-0.19999999999999996,-0.19999999999999998,-0.8000000000000003,1,5,6,1,1.5714285714285714,0.2,1.8,0.42857142857142855,-0.22857142857142865,-0.22857142857142854,0.5833333333333334,0.49982149232416995,0.6,0.4735595895816891,-0.016666666666666607,0.026261902742480858,1.3599999999999999,1.96,-0.6000000000000001,-0.11532625189681334,-0.11457378551787345,0,0,0
F1,2019-05-12,Rennes,Guingamp,1.0,1.0,D,7.0,23.0,4.0,9.0,12.0,12.0,6.0,8.0,3.0,1.0,1.0,0.0,1.95,3.5,4.0,2.0,3.81,3.8,2.04,3.81,4.05,1.95,3.65,3.81,34.0,Ligue1_18_19.csv,2018/2019,ligue_1,-16.0,-5.0,-2.0,0.0,3.0,0.0,2.0,0.48908296943231444,0.2724890829694323,0.23842794759825325,0.048534798534798584,-2.05,0.48750757626776214,0.2559094888544683,0.25658293487776956,0.025625086337891956,-1.7999999999999998,0.09000000000000008,0.16000000000000014,0.23999999999999977,1.4,2.0,-0.6,0.6,0.6666666666666666,-0.3333333333333333,0.9,-0.2,-0.2333333333333334,1.0,2.0,-1.0,0.6,0.3333333333333333,-1.6666666666666667,1.0,-0.6,-0.6666666666666667,0.3999999999999999,0.0,0.4,0.0,0.3333333333333333,1.3333333333333335,-0.09999999999999998,0.39999999999999997,0.43333333333333335,1,5,6,1,1.2857142857142858,-0.02857142857142857,0.7142857142857143,-1.1142857142857143,0.5714285714285715,1.0857142857142859,0.4666666666666666,0.4116436342252279,0.3333333333333333,0.33322225924691773,0.1333333333333333,0.07842137497831014,0.6399999999999999,0.43999999999999995,0.19999999999999996,0.2506550218340612,0.23092464138999258,0,0,0
F1,2019-05-18,Bordeaux,Reims,0.0,1.0,A,13.0,9.0,4.0,2.0,11.0,15.0,10.0,0.0,0.0,1.0,0.0,0.0,2.37,3.1,3.3,2.39,3.26,3.33,2.4,3.3,3.36,2.33,3.2,3.25,39.0,Ligue1_18_19.csv,2018/2019,ligue_1,4.0,2.0,10.0,-4.0,-1.0,-1.0,1.0,0.4027876210725254,0.3079376328844791,0.2892747460429956,0.04755187646163539,-0.9299999999999997,0.40802228077230995,0.2991328990938101,0.29284482013388013,0.025458808398973076,-0.94,0.06999999999999984,0.09999999999999964,0.10999999999999988,0.6,2.0,-1.4,0.0,0.0,-1.0,0.6,-0.6,-0.6,0.6,1.8,-1.2,0.4,0.3333333333333333,-1.3333333333333333,0.8,-0.9,-0.46666666666666673,0.0,0.19999999999999996,-0.19999999999999996,-0.4,-0.3333333333333333,0.33333333333333326,-0.20000000000000007,0.30000000000000004,-0.13333333333333325,1,5,5,1,1.0555555555555556,-0.2222222222222222,1.3611111111111112,-0.16666666666666666,-0.3055555555555556,-0.05555555555555555,0.19999999999999998,0.2306805074971165,0.2142857142857143,0.24989587671803418,-0.014285714285714318,-0.019215369220917683,0.0,0.36,-0.36,0.11351287502952984,0.11517746063842982,0,0,1
F1,2019-05-18,Guingamp,Nîmes,2.0,2.0,D,18.0,21.0,9.0,4.0,17.0,12.0,5.0,5.0,2.0,2.0,0.0,0.0,2.8,3.4,2.5,2.69,3.68,2.63,2.8,3.68,2.65,2.67,3.5,2.56,39.0,Ligue1_18_19.csv,2018/2019,ligue_1,-3.0,5.0,0.0,5.0,0.0,0.0,4.0,0.33972821742605913,0.2797761790567546,0.38049560351718625,0.05126050420168071,0.2999999999999998,0.3631356393256867,0.26544425809404815,0.3714201025802651,0.02371447921282277,0.06000000000000005,0.1299999999999999,0.18000000000000016,0.08999999999999986,1.0,2.0,-1.0,0.6,0.6666666666666666,-1.0,0.8,-0.7,-0.13333333333333341,1.4,1.6,-0.2,1.8,2.0,-0.3333333333333333,1.6,0.1,0.3999999999999999,-0.3999999999999999,0.3999999999999999,-0.8,-1.2000000000000002,-1.3333333333333335,-0.6666666666666667,-0.8,-0.7999999999999999,-0.5333333333333333,1,5,5,1,0.7222222222222222,-1.0833333333333333,1.4444444444444444,0.0,-0.7222222222222222,-1.0833333333333333,0.3333333333333333,0.33322225924691773,0.5384615384615384,0.46651116294568473,-0.20512820512820512,-0.133288903698767,0.6399999999999999,1.92,-1.28,-0.04076738609112712,-0.008284463254578378,0,0,0
F1,2019-05-18,Lille,Angers,5.0,0.0,H,18.0,13.0,12.0,3.0,13.0,12.0,3.0,6.0,1.0,3.0,0.0,0.0,1.53,4.0,7.0,1.56,4.29,6.39,1.6,4.35,7.0,1.55,4.16,6.07,39.0,Ligue1_18_19.csv,2018/2019,ligue_1,5.0,9.0,-3.0,1.0,-2.0,5.0,5.0,0.6245817532902074,0.23890252063350434,0.13651572607628817,0.04645191409897298,-5.47,0.6219803557207327,0.22617467480753917,0.1518449694717282,0.030620396817579776,-4.83,0.050000000000000044,0.1899999999999995,0.9299999999999997,2.6,0.6,2.0,2.2,2.3333333333333335,2.0,2.1,1.2,0.2333333333333334,1.0,1.0,0.0,1.4,1.3333333333333333,0.0,1.2,0.0,0.1333333333333333,1.6,-0.4,2.0,0.8000000000000003,1.0000000000000002,2.0,0.9000000000000001,1.2,0.10000000000000009,1,5,5,1,2.0,0.8888888888888888,1.25,0.0,0.75,0.8888888888888888,1.625,0.8122461730709154,0.5,0.49975012493753124,1.125,0.31249604813338416,2.2800000000000002,1.3599999999999999,0.9200000000000004,0.48806602721391923,0.4701353862490045,1,0,0
F1,2019-05-18,Lyon,Caen,4.0,0.0,H,16.0,7.0,8.0,2.0,10.0,11.0,4.0,4.0,3.0,1.0,0.0,0.0,1.2,7.0,13.0,1.21,7.37,14.3,1.23,7.65,15.0,1.21,6.97,12.75,39.0,Ligue1_18_19.csv,2018/2019,ligue_1,9.0,6.0,0.0,-1.0,2.0,4.0,4.0,0.7913043478260869,0.13565217391304346,0.07304347826086957,0.05311355311355315,-11.8,0.800772271766112,0.13147007446906314,0.06775765376482484,0.032061561233881486,-13.09,0.020000000000000018,0.6800000000000006,2.25,2.2,1.4,0.8,2.0,2.3333333333333335,1.3333333333333333,2.0,0.8,0.3333333333333335,1.0,0.6,0.4,2.0,2.3333333333333335,0.6666666666666666,1.3,-0.7,1.0333333333333334,1.2000000000000002,0.7999999999999999,0.4,0.0,0.0,0.6666666666666666,0.7,1.5,-0.7,1,5,5,1,1.8333333333333333,0.5,0.9166666666666666,-0.5555555555555556,0.9166666666666666,1.0555555555555556,0.9166666666666667,0.610941405165232,0.625,0.6246096189881324,0.29166666666666674,-0.013668213822900399,2.2,2.2,0.0,0.7182608695652174,0.7330146180012871,1,0,0
F1,2019-05-18,Monaco,Amiens,2.0,0.0,H,10.0,9.0,3.0,3.0,22.0,13.0,4.0,5.0,5.0,2.0,0.0,0.0,1.61,3.8,6.0,1.63,4.0,6.04,1.7,4.0,6.1,1.63,3.83,5.66,38.0,Ligue1_18_19.csv,2018/2019,ligue_1,1.0,0.0,-1.0,9.0,3.0,2.0,2.0,0.5910104204468868,0.2504017833998652,0.15858779615324795,0.050942573825869086,-4.39,0.5961722582491882,0.24294019523654417,0.16088754651426768,0.02905984642262216,-4.41,0.07000000000000006,0.16999999999999993,0.4399999999999995,1.0,1.8,-0.8,0.4,0.3333333333333333,-0.6666666666666666,0.8,-0.4,-0.46666666666666673,0.6,0.8,-0.2,0.8,1.0,0.0,1.1,0.0,-0.10000000000000009,0.4,1.0,-0.6000000000000001,-0.4,-0.6666666666666667,-0.6666666666666666,-0.30000000000000004,-0.4,-0.36666666666666664,1,5,5,1,0.9166666666666666,-0.5277777777777778,0.9722222222222222,-0.5555555555555556,-0.05555555555555558,0.02777777777777779,0.35714285714285715,0.35701535166012144,0.3333333333333333,0.42826552462526774,0.023809523809523836,-0.0712501729651463,0.36,0.92,-0.56,0.43242262429363887,0.4352847117349205,0,0,0
F1,2019-05-18,Montpellier,Nantes,1.0,1.0,D,16.0,10.0,2.0,2.0,13.0,11.0,4.0,3.0,0.0,3.0,0.0,0.0,1.8,3.8,4.33,1.87,3.88,4.27,1.88,3.9,4.4,1.84,3.76,4.19,39.0,Ligue1_18_19.csv,2018/2019,ligue_1,6.0,0.0,1.0,2.0,-3.0,0.0,2.0,0.5292717447246527,0.2507076685537828,0.22002058672156458,0.04966033250948776,-2.5300000000000002,0.5208610385404975,0.25103354177080683,0.22810541968869566,0.026683354522382574,-2.3999999999999995,0.039999999999999813,0.14000000000000012,0.20999999999999996,2.0,1.0,1.0,2.6,2.3333333333333335,0.6666666666666666,2.0,0.6,0.3333333333333335,2.4,1.2,1.2,2.6,2.3333333333333335,1.3333333333333333,1.7,0.4,0.6333333333333335,-0.3999999999999999,-0.19999999999999996,-0.19999999999999996,0.0,0.0,-0.6666666666666666,0.30000000000000004,0.19999999999999996,-0.30000000000000004,1,5,5,1,1.6111111111111112,0.3333333333333333,1.3055555555555556,0.027777777777777776,0.3055555555555556,0.3055555555555555,1.0,0.6664445184938355,1.0909090909090908,0.6664815329075258,-0.09090909090909083,-3.7014413690306114e-05,2.4400000000000004,2.4400000000000004,0.0,0.3092511580030881,0.2927556188518018,0,0,0
F1,2019-05-18,Paris Saint-Germain,Dijon,4.0,0.0,H,17.0,13.0,7.0,3.0,13.0,4.0,2.0,5.0,1.0,1.0,0.0,0.0,1.3,5.5,10.0,1.3,6.3,9.43,1.32,6.5,12.0,1.29,5.99,9.24,39.0,Ligue1_18_19.csv,2018/2019,ligue_1,4.0,4.0,-3.0,9.0,0.0,4.0,4.0,0.7318695941450432,0.17298735861610112,0.09514304723885562,0.05104895104895113,-8.7,0.7439329810413484,0.1535099802148814,0.1025570387437702,0.034005466667184514,-8.129999999999999,0.030000000000000027,0.5099999999999998,2.76,2.0,1.8,0.2,1.4,1.3333333333333333,0.0,1.7,0.4,-0.3666666666666667,1.0,1.4,-0.4,1.4,1.0,-1.0,1.1,-0.6,-0.10000000000000009,1.0,0.40000000000000013,0.6000000000000001,0.0,0.33333333333333326,1.0,0.5999999999999999,1.0,-0.2666666666666666,1,5,5,1,2.4444444444444446,1.8888888888888888,0.8611111111111112,-0.7222222222222222,1.5833333333333335,2.611111111111111,0.7142857142857143,0.5261773217574323,0.4166666666666667,0.41649312786339027,0.2976190476190476,0.10968419389404199,1.3599999999999999,1.16,0.19999999999999996,0.6367265469061876,0.6413759422975782,1,0,0
F1,2019-05-18,Saint-Etienne,Nice,3.0,0.0,H,11.0,19.0,5.0,5.0,17.0,14.0,2.0,9.0,0.0,3.0,0.0,0.0,1.57,4.0,6.0,1.6,4.28,5.84,1.63,4.36,6.0,1.59,4.16,5.54,39.0,Ligue1_18_19.csv,2018/2019,ligue_1,-8.0,0.0,-7.0,3.0,-3.0,3.0,3.0,0.6045340050377834,0.23727959697732998,0.15818639798488665,0.05360934182590227,-4.43,0.6068681532126486,0.22686659933183126,0.16626524745552015,0.029877736525412812,-4.24,0.039999999999999813,0.20000000000000018,0.45999999999999996,2.0,0.6,1.4,2.4,2.0,0.6666666666666666,1.9,1.0,0.10000000000000009,1.0,0.6,0.4,1.2,1.6666666666666667,1.0,1.6,0.4,0.06666666666666665,1.0,0.0,0.9999999999999999,1.2,0.33333333333333326,-0.33333333333333337,0.2999999999999998,0.6,0.03333333333333344,1,5,5,1,1.7222222222222223,0.4166666666666667,1.4722222222222223,-0.1111111111111111,0.25,0.5277777777777778,1.25,0.7689350249903883,0.625,0.6246096189881324,0.625,0.14432540600225596,2.16,1.48,0.6800000000000002,0.4463476070528968,0.44060290575712846,1,0,0
F1,2019-05-18,Strasbourg,Rennes,0.0,2.0,A,19.0,11.0,6.0,6.0,10.0,14.0,11.0,1.0,1.0,2.0,0.0,0.0,2.3,3.3,3.25,2.31,3.71,3.09,2.38,3.75,3.25,2.29,3.54,3.03,39.0,Ligue1_18_19.csv,2018/2019,ligue_1,8.0,0.0,10.0,-4.0,-1.0,-2.0,2.0,0.41585886002326483,0.28984102365257847,0.29430011632415665,0.04550521941826302,-0.9500000000000002,0.4219027745575392,0.2626941803848829,0.31540304505757794,0.026066807345429766,-0.7799999999999998,0.08999999999999986,0.20999999999999996,0.2200000000000002,1.2,1.8,-0.6,0.6,0.6666666666666666,-0.3333333333333333,0.9,0.0,-0.2333333333333334,1.4,1.6,-0.2,0.8,1.0,0.0,0.9,-0.2,0.09999999999999998,-0.19999999999999996,0.19999999999999996,-0.39999999999999997,-0.20000000000000007,-0.33333333333333337,-0.3333333333333333,0.0,0.2,-0.33333333333333337,1,5,5,1,1.2777777777777777,0.3055555555555556,1.2777777777777777,-0.027777777777777776,0.0,0.33333333333333337,0.4285714285714286,0.39986671109630123,0.5384615384615384,0.46651116294568473,-0.10989010989010983,-0.0666444518493835,0.6399999999999999,0.92,-0.28000000000000014,0.12155874369910818,0.10649972949996128,0,0,1
F1,2019-05-18,Toulouse,Marseille,2.0,5.0,A,19.0,21.0,5.0,8.0,4.0,11.0,5.0,9.0,1.0,2.0,0.0,0.0,3.4,3.3,2.2,3.31,3.5,2.28,3.4,3.55,2.32,3.26,3.43,2.23,39.0,Ligue1_18_19.csv,2018/2019,ligue_1,-2.0,-3.0,-4.0,-7.0,-1.0,-3.0,7.0,0.2796610169491525,0.288135593220339,0.43220338983050843,0.051693404634581164,1.1999999999999997,0.2943367832456716,0.27835850072662083,0.4273047160277075,0.026425580567733586,1.0300000000000002,0.14000000000000012,0.11999999999999966,0.08999999999999986,0.6,1.2,-0.6,0.6,0.6666666666666666,-0.6666666666666666,1.0,-0.6,-0.33333333333333337,1.4,1.6,-0.2,1.4,0.3333333333333333,-1.3333333333333333,1.4,-0.2,-1.0666666666666667,-0.7999999999999999,-0.40000000000000013,-0.39999999999999997,-0.7999999999999999,0.3333333333333333,0.6666666666666666,-0.3999999999999999,-0.39999999999999997,0.7333333333333333,1,5,5,1,1.0555555555555556,-0.5,1.5277777777777777,0.1111111111111111,-0.4722222222222221,-0.6111111111111112,0.2727272727272727,0.33314825097168244,0.5384615384615384,0.46651116294568473,-0.26573426573426573,-0.1333629119740023,0.6399999999999999,0.7599999999999999,-0.12,-0.15254237288135591,-0.1329679327820359,0,0,0
F1,2019-05-24,Amiens,Guingamp,2.0,1.0,H,19.0,16.0,9.0,4.0,7.0,15.0,3.0,3.0,0.0,0.0,0.0,0.0,1.53,4.0,6.5,1.55,4.1,7.02,1.57,4.4,7.6,1.53,4.06,6.65,35.0,Ligue1_18_19.csv,2018/2019,ligue_1,3.0,5.0,0.0,-8.0,0.0,1.0,3.0,0.6180910495661476,0.23641982645905146,0.1454891239748009,0.05744092508798393,-4.97,0.6254509105132774,0.23645095397453172,0.13809813551219088,0.03151387179711329,-5.47,0.040000000000000036,0.34000000000000075,0.9499999999999993,0.6,1.2,-0.6,0.6,0.6666666666666666,-0.6666666666666666,1.0,-0.2,-0.33333333333333337,0.8,1.8,-1.0,0.6,1.0,0.0,0.8,-0.7,0.19999999999999996,-0.20000000000000007,-0.6000000000000001,0.4,0.0,-0.33333333333333337,-0.6666666666666666,0.19999999999999996,0.49999999999999994,-0.5333333333333333,1,5,4,0,0.9459459459459459,-0.5945945945945946,0.7297297297297297,-1.054054054054054,0.21621621621621623,0.4594594594594593,0.2727272727272727,0.33314825097168244,0.28571428571428575,0.30757400999615536,-0.012987012987013047,0.025574240975527074,0.6399999999999999,0.84,-0.20000000000000007,0.47260192559134667,0.48735277500108654,1,0,0
F1,2019-05-24,Angers,Saint-Etienne,1.0,1.0,D,14.0,15.0,5.0,4.0,12.0,4.0,7.0,8.0,1.0,1.0,0.0,0.0,2.62,3.4,2.62,2.61,3.77,2.66,2.7,3.77,2.69,2.56,3.62,2.61,34.0,Ligue1_18_19.csv,2018/2019,ligue_1,-1.0,1.0,-1.0,8.0,0.0,0.0,2.0,0.3609341825902335,0.2781316348195329,0.3609341825902335,0.05747642568477773,0.0,0.3740400216333153,0.2589507842076798,0.3670091941590048,0.024333601466087984,-0.050000000000000266,0.14000000000000012,0.1499999999999999,0.08000000000000007,0.8,2.0,-1.2,0.8,1.0,-1.6666666666666667,1.1,-0.5,-0.10000000000000009,2.0,0.6,1.4,2.4,2.0,1.0,2.2,1.5,-0.20000000000000018,-1.2,1.4,-2.5999999999999996,-1.5999999999999999,-1.0,-2.666666666666667,-1.1,-2.0,0.10000000000000009,1,5,4,0,1.2162162162162162,-0.13513513513513514,1.7567567567567568,0.4864864864864865,-0.5405405405405406,-0.6216216216216217,0.26666666666666666,0.28561228132809713,1.25,0.7689350249903883,-0.9833333333333334,-0.4833227436622912,0.92,2.16,-1.2400000000000002,0.0,0.007030827474310497,0,0,0
