Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,PSH,PSD,PSA,BbMxH,BbMxD,BbMxA,BbAvH,BbAvD,BbAvA,Bb1X2,Season
D1,2018-03-12,Werder Bremen,FC Koln,3,1,H,13,8,6,2,14,12,7,3,0,3,0,0,1.83,3.75,4.2,1.82,3.91,4.58,1.88,3.95,4.7,1.82,3.74,4.32,37.0,2017/2018
D1,2018-03-16,Freiburg,Stuttgart,1,2,A,7,10,2,5,10,9,1,3,2,1,0,0,2.62,3.2,2.79,2.71,3.16,2.94,2.79,3.22,3.05,2.67,3.07,2.89,38.0,2017/2018
D1,2018-03-17,Augsburg,Werder Bremen,1,3,A,15,20,6,12,13,15,8,7,2,1,0,0,2.5,3.1,3.1,2.42,3.41,3.14,2.51,3.46,3.15,2.4,3.3,3.04,41.0,2017/2018
D1,2018-03-17,Wolfsburg,Schalke 04,0,1,A,17,10,3,2,12,18,5,2,0,1,0,0,3.5,3.25,2.2,3.75,3.34,2.18,3.76,3.4,2.22,3.59,3.27,2.16,41.0,2017/2018
D1,2018-03-17,Ein Frankfurt,Mainz,3,0,H,15,13,6,1,9,9,4,6,0,1,0,0,1.61,3.79,6.0,1.65,3.91,6.07,1.7,4.0,6.07,1.65,3.81,5.65,40.0,2017/2018
D1,2018-03-17,M'gladbach,Hoffenheim,3,3,D,23,13,7,6,11,15,9,3,0,1,0,0,2.75,3.39,2.54,2.74,3.57,2.63,2.86,3.7,2.7,2.71,3.48,2.55,40.0,2017/2018
D1,2018-03-17,Hamburg,Hertha,1,2,A,9,16,3,9,12,14,1,6,1,3,0,0,2.54,3.0,3.0,2.63,3.11,3.09,2.72,3.3,3.15,2.58,3.07,2.99,41.0,2017/2018
D1,2018-03-18,Dortmund,Hannover,1,0,H,25,8,9,4,14,10,12,2,2,1,0,0,1.44,4.75,7.0,1.43,5.07,7.74,1.48,5.25,7.9,1.43,4.82,7.14,41.0,2017/2018
D1,2018-03-18,FC Koln,Leverkusen,2,0,H,7,10,3,3,15,7,2,2,3,1,0,1,5.0,3.75,1.72,4.56,3.98,1.81,5.0,4.1,1.83,4.43,3.87,1.77,40.0,2017/2018
D1,2018-03-18,RB Leipzig,Bayern Munich,2,1,H,16,9,6,2,16,14,3,6,3,4,0,0,5.0,4.33,1.6,5.71,4.29,1.62,6.0,4.45,1.7,5.39,4.2,1.6,41.0,2017/2018
D1,2018-03-31,Hertha,Wolfsburg,0,0,D,9,9,2,1,15,12,4,5,1,3,0,1,2.04,3.29,3.6,2.13,3.31,3.95,2.21,3.38,3.95,2.12,3.24,3.7,39.0,2017/2018
D1,2018-03-31,Bayern Munich,Dortmund,6,0,H,17,9,9,3,4,7,2,1,1,1,0,0,1.36,5.0,8.0,1.37,5.59,8.52,1.5,5.59,9.02,1.38,5.1,7.71,39.0,2017/2018
D1,2018-03-31,Leverkusen,Augsburg,0,0,D,18,7,2,2,4,10,5,1,0,2,0,0,1.44,4.5,6.5,1.51,4.59,6.91,1.56,4.59,7.16,1.51,4.37,6.36,38.0,2017/2018
D1,2018-03-31,Hannover,RB Leipzig,2,3,A,13,15,3,5,16,16,6,3,3,4,0,0,3.89,3.6,1.95,3.93,3.72,1.99,3.98,3.8,2.06,3.74,3.6,1.98,39.0,2017/2018
D1,2018-03-31,Schalke 04,Freiburg,2,0,H,16,6,7,0,19,16,2,2,2,2,0,1,1.55,3.79,6.5,1.56,4.03,7.29,1.63,4.2,7.29,1.57,3.86,6.5,39.0,2017/2018
D1,2018-03-31,Stuttgart,Hamburg,1,1,D,11,8,4,6,15,12,3,7,1,1,0,0,1.72,3.6,4.75,1.79,3.65,5.15,1.85,3.72,5.15,1.78,3.55,4.85,39.0,2017/2018
D1,2018-03-31,Hoffenheim,FC Koln,6,0,H,18,4,11,1,13,10,4,8,1,0,0,0,1.53,4.5,5.75,1.56,4.77,5.76,1.59,4.9,6.0,1.54,4.51,5.65,38.0,2017/2018
D1,2018-04-01,Mainz,M'gladbach,0,0,D,14,11,5,2,14,8,7,6,0,1,0,0,2.45,3.39,2.75,2.68,3.4,2.8,2.69,3.44,2.88,2.57,3.32,2.76,39.0,2017/2018
D1,2018-04-01,Werder Bremen,Ein Frankfurt,2,1,H,11,11,6,6,16,9,6,3,2,0,0,0,2.37,3.25,3.0,2.46,3.36,3.11,2.5,3.4,3.25,2.39,3.27,3.04,39.0,2017/2018
D1,2018-04-06,Hannover,Werder Bremen,2,1,H,10,14,6,4,16,20,4,2,1,2,0,0,2.89,3.5,2.37,3.08,3.61,2.36,3.18,3.68,2.5,3.0,3.48,2.35,39.0,2017/2018
D1,2018-04-07,Freiburg,Wolfsburg,0,2,A,13,11,1,2,16,14,9,3,0,1,0,0,2.5,3.1,3.1,2.53,3.19,3.16,2.6,3.25,3.21,2.49,3.1,3.09,40.0,2017/2018
D1,2018-04-07,Hamburg,Schalke 04,3,2,H,18,7,7,4,16,15,8,1,2,2,0,0,4.33,3.39,1.9,4.57,3.36,1.97,4.57,3.5,2.03,4.22,3.32,1.96,40.0,2017/2018
D1,2018-04-07,Augsburg,Bayern Munich,1,4,A,7,12,1,7,19,8,1,6,3,1,0,0,6.5,4.33,1.5,6.73,4.46,1.51,6.76,4.5,1.57,6.3,4.31,1.52,40.0,2017/2018
D1,2018-04-07,FC Koln,Mainz,1,1,D,15,12,8,4,13,19,8,3,4,5,0,1,2.0,3.5,3.75,2.14,3.59,3.59,2.2,3.65,3.75,2.1,3.48,3.49,39.0,2017/2018
D1,2018-04-07,M'gladbach,Hertha,2,1,H,10,13,3,6,13,20,4,5,1,2,0,0,1.7,3.5,5.75,1.76,3.77,5.24,2.0,3.88,5.75,1.81,3.6,4.63,40.0,2017/2018
D1,2018-04-08,Dortmund,Stuttgart,3,0,H,18,12,12,6,12,15,5,7,1,4,0,0,1.61,4.0,5.5,1.59,4.19,6.3,1.67,4.33,6.3,1.61,4.05,5.62,40.0,2017/2018
D1,2018-04-08,Ein Frankfurt,Hoffenheim,1,1,D,15,10,5,3,13,8,8,3,0,2,0,0,2.39,3.39,3.0,2.55,3.5,2.88,2.63,3.6,3.0,2.51,3.41,2.81,39.0,2017/2018
D1,2018-04-09,RB Leipzig,Leverkusen,1,4,A,19,13,4,7,8,7,8,9,0,0,0,0,2.29,3.5,3.0,2.32,3.57,3.18,2.39,3.66,3.18,2.29,3.54,3.02,36.0,2017/2018
D1,2018-04-13,Wolfsburg,Augsburg,0,0,D,17,9,4,2,18,17,7,5,2,4,1,1,2.14,3.29,3.6,2.21,3.37,3.63,2.25,3.44,3.86,2.16,3.3,3.55,40.0,2017/2018
D1,2018-04-14,Bayern Munich,M'gladbach,5,1,H,20,4,11,1,9,9,6,0,2,1,0,0,1.33,5.75,8.0,1.38,5.53,8.31,1.4,5.75,9.0,1.35,5.4,8.0,41.0,2017/2018
D1,2018-04-14,Hertha,FC Koln,2,1,H,13,13,6,2,13,11,6,8,1,3,0,0,1.95,3.6,3.79,1.98,3.65,4.08,2.1,3.75,4.08,1.99,3.54,3.8,40.0,2017/2018
D1,2018-04-14,Hoffenheim,Hamburg,2,0,H,21,13,6,5,8,10,7,8,1,2,0,0,1.5,4.33,6.5,1.5,4.76,6.74,1.55,4.78,6.93,1.49,4.51,6.4,41.0,2017/2018
D1,2018-04-14,Leverkusen,Ein Frankfurt,4,1,H,11,7,6,1,15,8,2,2,3,4,0,0,1.8,3.79,4.33,1.76,3.89,4.99,1.85,3.89,4.99,1.78,3.71,4.58,41.0,2017/2018
D1,2018-04-14,Stuttgart,Hannover,1,1,D,12,9,5,3,12,11,10,4,1,2,0,0,1.9,3.6,4.0,1.95,3.64,4.19,2.0,3.7,4.5,1.91,3.54,4.13,41.0,2017/2018
D1,2018-04-15,Schalke 04,Dortmund,2,0,H,12,12,3,5,8,9,4,6,1,1,0,0,2.54,3.39,2.7,2.68,3.45,2.77,2.74,3.52,2.81,2.63,3.36,2.7,41.0,2017/2018
D1,2018-04-15,Werder Bremen,RB Leipzig,1,1,D,16,10,6,4,17,13,5,2,2,1,0,0,2.79,3.5,2.45,2.82,3.62,2.54,2.91,3.65,2.6,2.77,3.49,2.48,41.0,2017/2018
D1,2018-04-16,Mainz,Freiburg,2,0,H,14,11,3,0,16,10,4,4,1,2,0,0,2.29,3.29,3.2,2.34,3.21,3.49,2.39,3.31,3.49,2.29,3.19,3.29,41.0,2017/2018
D1,2018-04-20,M'gladbach,Wolfsburg,3,0,H,16,7,6,2,18,16,8,5,0,2,0,0,1.8,3.79,4.5,1.83,3.75,4.67,2.0,3.82,4.74,1.82,3.67,4.41,40.0,2017/2018
D1,2018-04-21,Dortmund,Leverkusen,4,0,H,17,10,9,2,11,14,7,6,0,0,0,0,2.29,3.5,3.0,2.35,3.71,3.03,2.41,3.75,3.15,2.31,3.56,2.97,39.0,2017/2018
D1,2018-04-21,Ein Frankfurt,Hertha,0,3,A,13,4,3,3,9,16,5,0,1,1,1,0,1.95,3.39,4.2,1.93,3.6,4.38,2.0,3.6,4.5,1.92,3.44,4.19,39.0,2017/2018
D1,2018-04-21,Hamburg,Freiburg,1,0,H,11,11,5,4,12,15,10,4,3,3,0,1,2.04,3.39,3.75,2.05,3.45,4.06,2.12,3.49,4.06,2.06,3.31,3.81,39.0,2017/2018
D1,2018-04-21,Hannover,Bayern Munich,0,3,A,6,14,2,8,11,19,2,7,1,0,0,0,6.25,4.59,1.44,6.15,4.92,1.52,6.64,4.92,1.57,5.88,4.58,1.51,41.0,2017/2018
D1,2018-04-21,RB Leipzig,Hoffenheim,2,5,A,14,12,8,7,7,20,8,4,0,2,1,0,2.04,3.75,3.39,2.06,4.12,3.37,2.11,4.12,5.0,2.02,3.88,3.37,40.0,2017/2018
D1,2018-04-21,Stuttgart,Werder Bremen,2,0,H,11,9,5,3,8,18,3,5,1,2,0,0,2.39,3.29,3.0,2.45,3.43,3.07,2.58,3.5,3.15,2.42,3.33,2.97,39.0,2017/2018
D1,2018-04-22,Augsburg,Mainz,2,0,H,15,7,6,3,16,18,4,5,4,1,0,0,2.2,3.29,3.39,2.32,3.28,3.45,2.37,3.4,3.53,2.24,3.24,3.35,38.0,2017/2018
D1,2018-04-22,FC Koln,Schalke 04,2,2,D,11,21,3,7,9,22,5,7,0,0,0,0,3.75,3.5,2.0,3.9,3.69,2.01,4.1,3.9,2.06,3.79,3.55,1.98,39.0,2017/2018
D1,2018-04-27,Hoffenheim,Hannover,3,1,H,16,13,6,4,21,11,7,4,3,1,0,0,1.28,6.0,9.5,1.3,6.43,9.91,1.32,6.5,10.6,1.29,5.99,9.58,41.0,2017/2018
D1,2018-04-28,Hertha,Augsburg,2,2,D,8,12,5,3,9,14,6,3,0,2,0,1,2.04,3.25,3.79,2.09,3.58,3.74,2.17,3.58,3.8,2.09,3.39,3.6,42.0,2017/2018
D1,2018-04-28,Freiburg,FC Koln,3,2,H,12,13,6,3,16,13,2,5,2,4,0,0,2.1,3.39,3.6,2.15,3.56,3.58,2.2,3.63,3.7,2.11,3.42,3.54,41.0,2017/2018
D1,2018-04-28,Bayern Munich,Ein Frankfurt,4,1,H,12,12,6,3,6,9,1,2,0,0,0,0,1.6,4.33,5.25,1.62,4.25,5.84,1.7,4.33,5.84,1.63,4.13,5.19,41.0,2017/2018
D1,2018-04-28,Leverkusen,Stuttgart,0,1,A,24,4,7,1,13,12,6,2,2,0,0,0,1.39,4.75,8.0,1.43,4.98,8.07,1.45,5.09,8.3,1.41,4.78,7.5,42.0,2017/2018
D1,2018-04-28,Wolfsburg,Hamburg,1,3,A,10,14,1,5,14,17,2,6,3,2,0,0,2.2,3.39,3.29,2.26,3.38,3.48,2.32,3.5,3.6,2.23,3.28,3.38,42.0,2017/2018
D1,2018-04-28,Schalke 04,M'gladbach,1,1,D,10,10,4,4,11,11,1,1,2,4,1,0,1.85,3.6,4.2,1.88,3.73,4.49,1.91,3.82,4.49,1.86,3.65,4.21,42.0,2017/2018
D1,2018-04-29,Mainz,RB Leipzig,3,0,H,16,6,9,1,24,9,7,8,2,4,0,1,3.75,3.39,2.04,3.66,3.65,2.1,3.75,3.65,2.2,3.46,3.51,2.1,41.0,2017/2018
D1,2018-04-29,Werder Bremen,Dortmund,1,1,D,19,17,6,6,8,9,7,5,1,2,0,0,3.79,3.75,1.9,3.76,3.86,2.0,3.82,3.9,2.04,3.66,3.74,1.96,42.0,2017/2018
D1,2018-05-05,Hannover,Hertha,3,1,H,11,16,5,2,11,15,4,6,2,4,0,0,2.7,3.39,2.62,2.78,3.41,2.69,2.83,3.45,2.77,2.69,3.32,2.64,42.0,2017/2018
D1,2018-05-05,Augsburg,Schalke 04,1,2,A,12,15,5,7,13,9,4,4,2,3,0,0,3.6,3.29,2.1,3.77,3.38,2.16,3.77,3.43,2.24,3.52,3.32,2.14,42.0,2017/2018
D1,2018-05-05,Dortmund,Mainz,1,2,A,12,7,4,5,16,17,4,2,3,3,0,0,1.3,5.5,10.0,1.33,5.96,9.6,1.35,5.96,10.5,1.32,5.5,9.17,41.0,2017/2018
D1,2018-05-05,Ein Frankfurt,Hamburg,3,0,H,14,14,10,4,14,5,3,7,2,0,0,0,1.95,3.5,4.0,1.98,3.98,3.71,2.02,4.0,4.0,1.94,3.77,3.71,39.0,2017/2018
D1,2018-05-05,M'gladbach,Freiburg,3,1,H,18,18,5,6,6,8,7,3,0,3,0,0,1.8,3.6,4.75,1.87,3.8,4.4,1.91,3.85,4.75,1.84,3.69,4.27,42.0,2017/2018
D1,2018-05-05,RB Leipzig,Wolfsburg,4,1,H,13,10,7,5,11,10,2,5,0,1,0,0,1.61,4.0,5.5,1.65,4.24,5.53,1.7,4.33,5.6,1.63,4.1,5.12,42.0,2017/2018
D1,2018-05-05,Stuttgart,Hoffenheim,2,0,H,5,21,2,7,15,10,1,9,6,1,1,0,3.1,3.75,2.14,3.21,3.8,2.22,3.5,3.9,2.27,3.13,3.67,2.15,41.0,2017/2018
D1,2018-05-05,Werder Bremen,Leverkusen,0,0,D,3,9,0,1,14,18,3,1,3,5,0,0,3.79,4.0,1.85,3.74,4.29,1.91,4.0,4.29,1.94,3.75,3.98,1.87,42.0,2017/2018
D1,2018-05-05,FC Koln,Bayern Munich,1,3,A,10,16,3,9,11,8,4,7,1,0,0,0,11.0,6.5,1.25,10.73,6.8,1.27,11.4,7.0,1.35,10.04,6.44,1.26,42.0,2017/2018
D1,2018-05-12,Hamburg,M'gladbach,2,1,H,17,8,8,3,10,7,8,3,3,1,1,0,2.29,3.5,3.0,2.35,3.95,2.89,2.39,3.95,3.0,2.29,3.71,2.9,41.0,2017/2018
D1,2018-05-12,Bayern Munich,Stuttgart,1,4,A,18,7,8,7,10,8,10,0,1,0,0,0,1.16,8.0,15.0,1.17,8.03,13.43,1.23,8.8,15.5,1.18,7.71,13.01,41.0,2017/2018
D1,2018-05-12,Freiburg,Augsburg,2,0,H,12,5,3,2,13,17,5,4,1,2,0,0,1.95,3.39,4.0,2.07,3.42,4.0,2.11,3.6,4.3,2.0,3.4,3.85,41.0,2017/2018
D1,2018-05-12,Wolfsburg,FC Koln,4,1,H,16,6,8,1,12,17,5,10,2,3,0,0,1.64,4.0,5.25,1.65,4.31,5.34,1.7,4.36,5.5,1.64,4.11,4.98,40.0,2017/2018
D1,2018-05-12,Hertha,RB Leipzig,2,6,A,8,17,4,10,12,11,3,6,1,1,0,0,4.2,3.75,1.85,4.1,4.05,1.87,4.5,4.2,1.9,3.99,3.92,1.83,41.0,2017/2018
D1,2018-05-12,Mainz,Werder Bremen,1,2,A,13,14,1,3,10,6,3,7,0,1,0,0,2.29,3.6,3.0,2.34,3.85,2.96,2.41,3.9,3.05,2.32,3.67,2.89,41.0,2017/2018
D1,2018-05-12,Schalke 04,Ein Frankfurt,1,0,H,11,6,5,2,10,12,4,3,0,2,0,0,2.29,3.5,3.0,2.44,3.51,3.02,2.52,3.6,3.09,2.41,3.43,2.89,41.0,2017/2018
D1,2018-05-12,Leverkusen,Hannover,3,2,H,27,11,8,4,9,11,5,2,2,2,0,0,1.19,7.0,13.0,1.24,7.48,11.4,1.26,8.0,15.0,1.22,6.99,11.44,41.0,2017/2018
D1,2018-05-12,Hoffenheim,Dortmund,3,1,H,12,10,8,4,4,7,2,3,0,0,0,0,2.2,3.79,3.0,2.21,4.16,3.02,2.4,4.25,3.13,2.18,3.97,2.95,41.0,2017/2018
D1,2018-08-24,Bayern Munich,Hoffenheim,3,1,H,16,8,5,5,2,21,7,2,1,4,0,0,1.2,7.5,12.0,1.2,7.86,14.9,1.3,8.08,15.0,1.2,7.37,13.26,40.0,2018/2019
D1,2018-08-25,Fortuna Dusseldorf,Augsburg,1,2,A,9,14,5,7,11,10,7,5,1,0,0,0,2.37,3.25,3.0,2.51,3.32,3.06,2.65,3.36,3.13,2.47,3.24,2.97,41.0,2018/2019
D1,2018-08-25,Freiburg,Ein Frankfurt,0,2,A,22,10,6,2,7,12,6,4,1,2,0,0,2.3,3.3,3.25,2.34,3.4,3.28,2.45,3.4,3.31,2.34,3.25,3.19,41.0,2018/2019
D1,2018-08-25,Hertha,Nurnberg,1,0,H,10,12,3,3,13,10,8,4,2,2,0,0,2.04,3.4,3.75,2.05,3.43,4.06,2.1,3.49,4.06,2.04,3.37,3.83,40.0,2018/2019
D1,2018-08-25,M'gladbach,Leverkusen,2,0,H,17,13,7,3,10,10,9,5,1,2,0,0,2.8,3.5,2.45,2.89,3.69,2.47,2.96,3.72,2.52,2.82,3.55,2.42,41.0,2018/2019
D1,2018-08-25,Werder Bremen,Hannover,1,1,D,15,13,3,4,5,6,4,3,0,0,0,0,1.85,3.6,4.0,1.93,3.79,4.1,1.97,3.85,4.12,1.9,3.68,3.95,41.0,2018/2019
D1,2018-08-25,Wolfsburg,Schalke 04,2,1,H,11,9,7,4,16,11,7,2,5,3,0,1,3.1,3.3,2.37,3.36,3.25,2.37,3.39,3.35,2.5,3.19,3.21,2.36,41.0,2018/2019
D1,2018-08-26,Dortmund,RB Leipzig,4,1,H,10,10,5,7,8,11,7,9,2,2,0,0,1.72,3.8,4.75,1.79,4.05,4.57,1.81,4.13,4.75,1.76,3.92,4.45,41.0,2018/2019
D1,2018-08-26,Mainz,Stuttgart,1,0,H,8,12,3,3,15,6,6,3,1,2,0,0,2.7,3.25,2.7,2.92,3.22,2.67,2.92,3.31,2.8,2.76,3.18,2.67,41.0,2018/2019
D1,2018-08-31,Hannover,Dortmund,0,0,D,7,8,0,3,11,5,4,1,0,0,0,0,5.5,4.33,1.57,5.44,4.25,1.65,5.65,4.5,1.65,5.34,4.26,1.6,36.0,2018/2019
D1,2018-09-01,Augsburg,M'gladbach,1,1,D,18,7,7,2,12,12,9,4,1,2,0,0,2.62,3.4,2.7,2.64,3.41,2.83,2.78,3.45,2.87,2.63,3.34,2.73,38.0,2018/2019
D1,2018-09-01,Ein Frankfurt,Werder Bremen,1,2,A,5,11,1,6,6,11,8,3,1,2,1,0,2.4,3.5,2.9,2.47,3.47,2.97,2.52,3.5,3.15,2.42,3.4,2.94,37.0,2018/2019
D1,2018-09-01,Hoffenheim,Freiburg,3,1,H,20,9,7,4,13,14,6,4,1,2,0,0,1.55,4.0,6.5,1.6,4.19,6.14,1.63,4.33,6.5,1.59,4.12,5.71,39.0,2018/2019
D1,2018-09-01,Leverkusen,Wolfsburg,1,3,A,16,12,3,5,13,13,5,3,3,3,0,0,1.61,4.33,5.0,1.64,4.27,5.47,1.7,4.33,5.5,1.64,4.11,5.12,39.0,2018/2019
D1,2018-09-01,Nurnberg,Mainz,1,1,D,19,6,4,1,10,11,5,1,2,2,0,0,2.37,3.3,3.1,2.37,3.23,3.39,2.42,3.31,3.39,2.35,3.2,3.23,37.0,2018/2019
D1,2018-09-01,Stuttgart,Bayern Munich,0,3,A,4,20,0,6,3,5,0,12,0,0,0,0,11.0,5.5,1.28,10.3,5.96,1.31,11.6,6.0,1.32,10.38,5.58,1.29,39.0,2018/2019
D1,2018-09-02,RB Leipzig,Fortuna Dusseldorf,1,1,D,23,14,7,8,11,15,3,3,1,4,0,0,1.4,4.75,8.0,1.41,4.92,8.87,1.45,5.07,9.0,1.4,4.8,7.96,39.0,2018/2019
D1,2018-09-02,Schalke 04,Hertha,0,2,A,16,5,4,3,16,15,9,0,1,1,1,0,1.75,3.6,5.0,1.79,3.53,5.53,1.84,3.7,5.53,1.77,3.48,5.01,38.0,2018/2019
D1,2018-09-14,Dortmund,Ein Frankfurt,3,1,H,10,5,6,2,11,11,7,1,0,1,0,0,1.4,5.0,7.5,1.44,4.77,8.02,1.46,5.0,8.47,1.42,4.74,7.62,39.0,2018/2019
D1,2018-09-15,Fortuna Dusseldorf,Hoffenheim,2,1,H,8,18,4,5,10,19,0,9,1,2,0,0,4.0,3.6,1.9,4.06,3.92,1.89,4.06,3.92,2.0,3.86,3.75,1.92,38.0,2018/2019
D1,2018-09-15,Mainz,Augsburg,2,1,H,22,13,7,4,9,16,5,4,1,2,0,0,2.54,3.25,2.87,2.73,3.2,2.85,2.79,3.25,2.91,2.67,3.15,2.83,38.0,2018/2019
D1,2018-09-15,Bayern Munich,Leverkusen,3,1,H,18,3,5,1,4,12,9,1,0,1,0,1,1.2,7.0,13.0,1.23,6.86,13.74,1.27,7.0,14.0,1.23,6.61,12.24,39.0,2018/2019
D1,2018-09-15,RB Leipzig,Hannover,3,2,H,15,16,6,8,12,12,4,12,4,4,0,0,1.53,4.33,5.5,1.56,4.42,6.17,1.6,4.6,6.5,1.55,4.35,5.82,39.0,2018/2019
D1,2018-09-15,Wolfsburg,Hertha,2,2,D,15,9,6,5,10,13,7,2,1,2,0,0,2.1,3.25,3.75,2.12,3.22,4.05,2.18,3.4,4.1,2.1,3.2,3.87,39.0,2018/2019
D1,2018-09-15,M'gladbach,Schalke 04,2,1,H,15,15,4,6,5,12,6,6,0,4,0,0,2.37,3.4,3.0,2.51,3.34,3.05,2.55,3.45,3.15,2.44,3.33,2.96,39.0,2018/2019
D1,2018-09-16,Freiburg,Stuttgart,3,3,D,12,11,5,6,13,11,5,8,3,4,1,0,2.62,3.25,2.75,2.76,3.17,2.87,2.84,3.25,2.9,2.72,3.11,2.79,39.0,2018/2019
D1,2018-09-16,Werder Bremen,Nurnberg,1,1,D,14,11,2,2,17,5,4,7,2,0,0,0,1.66,4.0,5.0,1.68,4.05,5.39,1.71,4.13,5.5,1.66,3.98,5.12,38.0,2018/2019
D1,2018-09-21,Stuttgart,Fortuna Dusseldorf,0,0,D,10,19,1,7,8,19,2,9,0,2,0,0,1.72,3.6,5.25,1.78,3.84,4.81,1.8,3.9,5.25,1.76,3.74,4.71,39.0,2018/2019
D1,2018-09-22,Augsburg,Werder Bremen,2,3,A,21,12,7,7,10,11,7,4,2,2,0,0,2.5,3.25,2.9,2.53,3.48,2.89,2.55,3.5,3.0,2.47,3.38,2.88,39.0,2018/2019
D1,2018-09-22,Wolfsburg,Freiburg,1,3,A,17,12,9,8,12,17,7,7,0,3,0,0,1.72,3.6,5.25,1.75,3.73,5.26,1.77,3.9,5.4,1.73,3.7,5.06,39.0,2018/2019
D1,2018-09-22,Schalke 04,Bayern Munich,0,2,A,10,14,2,7,12,11,0,8,2,1,0,0,8.0,4.5,1.4,8.56,4.94,1.41,9.08,5.0,1.45,8.13,4.8,1.39,39.0,2018/2019
D1,2018-09-22,Nurnberg,Hannover,2,0,H,14,9,6,3,16,7,9,3,3,1,0,1,2.5,3.25,2.9,2.48,3.37,3.03,2.6,3.43,3.05,2.46,3.33,2.93,39.0,2018/2019
D1,2018-09-22,Hoffenheim,Dortmund,1,1,D,17,8,5,2,12,10,4,4,2,1,0,1,2.62,3.75,2.4,2.72,3.73,2.54,2.85,3.82,2.6,2.69,3.67,2.49,39.0,2018/2019
D1,2018-09-22,Hertha,M'gladbach,4,2,H,16,17,7,4,9,13,8,7,2,2,0,0,2.37,3.3,3.1,2.51,3.39,2.97,2.62,3.45,3.1,2.49,3.32,2.91,39.0,2018/2019
D1,2018-09-23,Ein Frankfurt,RB Leipzig,1,1,D,8,9,5,2,14,8,4,2,1,1,0,0,2.9,3.4,2.35,3.14,3.56,2.32,3.15,3.6,2.4,3.04,3.46,2.32,39.0,2018/2019
D1,2018-09-23,Leverkusen,Mainz,1,0,H,18,12,5,5,12,13,7,4,2,2,0,0,1.57,4.33,5.5,1.6,4.17,6.11,1.7,4.35,6.11,1.59,4.17,5.53,37.0,2018/2019
D1,2018-09-25,Bayern Munich,Augsburg,1,1,D,16,12,8,4,6,15,8,4,3,2,0,0,1.1,10.0,23.0,1.12,10.15,24.78,1.13,11.45,31.0,1.11,9.78,23.28,39.0,2018/2019
D1,2018-09-25,Freiburg,Schalke 04,1,0,H,15,15,4,3,12,11,3,3,2,4,0,0,3.5,3.2,2.14,3.55,3.2,2.32,3.55,3.3,2.4,3.42,3.23,2.25,39.0,2018/2019
D1,2018-09-25,Hannover,Hoffenheim,1,3,A,17,17,8,9,12,13,8,5,2,2,0,0,3.5,3.6,2.04,3.57,3.97,2.02,3.57,4.0,2.1,3.42,3.83,2.03,38.0,2018/2019
D1,2018-09-25,Werder Bremen,Hertha,3,1,H,14,12,6,2,13,9,2,3,1,3,0,0,2.0,3.5,3.8,2.12,3.5,3.74,2.15,3.61,3.82,2.08,3.49,3.6,39.0,2018/2019
D1,2018-09-26,Dortmund,Nurnberg,7,0,H,19,4,10,1,6,10,4,5,0,2,0,0,1.3,5.5,10.0,1.31,5.59,11.6,1.33,5.8,11.75,1.3,5.52,10.19,38.0,2018/2019
D1,2018-09-26,Fortuna Dusseldorf,Leverkusen,1,2,A,16,6,4,3,6,12,7,5,2,2,0,0,3.75,3.75,1.95,4.04,3.87,1.91,4.1,3.95,2.0,3.9,3.75,1.91,39.0,2018/2019
D1,2018-09-26,Mainz,Wolfsburg,0,0,D,11,12,2,4,13,15,5,11,1,2,0,0,2.6,3.25,2.8,2.61,3.26,2.95,2.65,3.4,2.95,2.58,3.25,2.83,38.0,2018/2019
D1,2018-09-26,M'gladbach,Ein Frankfurt,3,1,H,21,12,9,2,7,11,9,6,0,0,0,0,1.75,3.8,4.75,1.77,3.86,4.86,1.8,4.0,4.9,1.76,3.82,4.59,38.0,2018/2019
D1,2018-09-26,RB Leipzig,Stuttgart,2,0,H,18,9,8,0,11,8,4,2,2,3,0,0,1.72,3.8,4.75,1.71,4.19,4.82,1.8,4.21,5.0,1.72,3.95,4.65,39.0,2018/2019
D1,2018-09-28,Hertha,Bayern Munich,2,0,H,6,25,4,5,14,10,1,14,3,1,0,0,10.0,5.75,1.28,10.39,6.05,1.29,11.0,6.1,1.4,9.86,5.71,1.3,36.0,2018/2019
D1,2018-09-29,Hoffenheim,RB Leipzig,1,2,A,13,18,6,7,4,14,4,8,1,3,0,0,2.04,3.75,3.4,2.05,4.02,3.46,2.15,4.05,3.46,2.06,3.81,3.33,35.0,2018/2019
D1,2018-09-29,Leverkusen,Dortmund,2,4,A,14,16,6,10,11,12,6,8,1,1,0,0,2.8,3.5,2.4,2.86,3.62,2.51,2.86,3.68,2.55,2.8,3.53,2.45,36.0,2018/2019
D1,2018-09-29,Nurnberg,Fortuna Dusseldorf,3,0,H,10,13,6,4,10,9,4,4,0,2,0,0,2.14,3.4,3.4,2.11,3.55,3.7,2.15,3.58,3.7,2.1,3.44,3.57,38.0,2018/2019
D1,2018-09-29,Schalke 04,Mainz,1,0,H,15,15,2,5,22,21,4,5,2,2,0,0,1.64,3.75,5.5,1.67,3.79,6.01,1.75,4.0,6.01,1.66,3.8,5.5,35.0,2018/2019
