Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,PSH,PSD,PSA,BbMxH,BbMxD,BbMxA,BbAvH,BbAvD,BbAvA,Bb1X2,Season
F1,2018-01-13,Montpellier,Monaco,0.0,0.0,D,16.0,13.0,4.0,6.0,15.0,10.0,10.0,6.0,5.0,1.0,0.0,0.0,3.5,3.25,2.2,3.54,3.4,2.23,3.7,3.4,2.27,3.43,3.28,2.18,36.0,2017/2018
F1,2018-01-13,Troyes,Bordeaux,0.0,1.0,A,8.0,10.0,3.0,4.0,15.0,13.0,2.0,2.0,4.0,0.0,0.0,0.0,3.25,3.1,2.37,3.45,3.23,2.35,3.45,3.28,2.6,3.23,3.16,2.34,36.0,2017/2018
F1,2018-01-13,Rennes,Marseille,0.0,3.0,A,13.0,18.0,3.0,5.0,8.0,18.0,3.0,2.0,1.0,2.0,0.0,0.0,4.0,3.29,2.0,4.32,3.52,1.96,4.4,3.57,2.2,3.99,3.38,1.97,36.0,2017/2018
F1,2018-01-13,Dijon,Metz,1.0,1.0,D,12.0,12.0,7.0,6.0,10.0,15.0,6.0,7.0,2.0,2.0,1.0,0.0,1.85,3.5,4.33,1.88,3.68,4.47,1.96,3.7,4.47,1.88,3.52,4.16,36.0,2017/2018
F1,2018-01-14,Lyon,Angers,1.0,1.0,D,19.0,9.0,7.0,2.0,11.0,18.0,12.0,1.0,2.0,4.0,0.0,1.0,1.44,4.5,7.5,1.48,4.74,7.18,1.5,4.75,7.7,1.45,4.49,6.79,36.0,2017/2018
F1,2018-01-14,Nantes,Paris Saint-Germain,0.0,1.0,A,13.0,20.0,3.0,3.0,17.0,11.0,2.0,5.0,3.0,2.0,1.0,0.0,12.0,6.0,1.25,12.56,6.18,1.28,13.0,6.5,1.29,11.39,5.89,1.25,36.0,2017/2018
F1,2018-01-14,Saint-Etienne,Toulouse,2.0,0.0,H,11.0,19.0,5.0,8.0,14.0,22.0,4.0,10.0,1.0,3.0,0.0,0.0,2.1,3.0,4.0,2.25,3.17,3.76,2.35,3.27,4.0,2.2,3.11,3.55,36.0,2017/2018
F1,2018-01-16,Bordeaux,Caen,0.0,2.0,A,13.0,10.0,5.0,3.0,13.0,12.0,7.0,2.0,3.0,5.0,1.0,0.0,1.8,3.39,5.0,1.86,3.46,5.01,1.91,3.52,5.11,1.84,3.39,4.61,35.0,2017/2018
F1,2018-01-16,Marseille,Strasbourg,2.0,0.0,H,15.0,4.0,7.0,2.0,6.0,15.0,7.0,4.0,2.0,3.0,0.0,0.0,1.28,5.5,11.0,1.28,6.33,11.53,1.32,6.33,11.53,1.28,5.83,10.06,34.0,2017/2018
F1,2018-01-16,Monaco,Nice,2.0,2.0,D,6.0,9.0,3.0,5.0,10.0,12.0,6.0,3.0,4.0,4.0,0.0,0.0,1.7,3.79,5.0,1.75,3.86,5.13,1.78,4.06,5.2,1.72,3.84,4.74,35.0,2017/2018
F1,2018-01-17,Angers,Troyes,3.0,1.0,H,12.0,8.0,5.0,2.0,15.0,17.0,8.0,2.0,0.0,5.0,0.0,0.0,1.8,3.5,4.75,1.85,3.51,5.02,1.88,3.63,5.03,1.81,3.44,4.73,34.0,2017/2018
F1,2018-01-17,Guingamp,Lyon,0.0,2.0,A,8.0,21.0,3.0,13.0,20.0,16.0,3.0,11.0,2.0,2.0,0.0,0.0,3.39,3.29,2.2,3.4,3.51,2.27,3.4,3.51,2.3,3.24,3.39,2.22,34.0,2017/2018
F1,2018-01-17,Amiens,Montpellier,1.0,1.0,D,13.0,16.0,3.0,5.0,10.0,6.0,2.0,3.0,2.0,1.0,0.0,0.0,3.75,3.0,2.25,3.79,3.01,2.33,3.79,3.07,2.4,3.57,2.96,2.29,34.0,2017/2018
F1,2018-01-17,Lille,Rennes,1.0,2.0,A,11.0,22.0,3.0,12.0,15.0,4.0,2.0,9.0,1.0,0.0,0.0,0.0,2.14,3.29,3.6,2.12,3.25,4.07,2.2,3.34,4.16,2.12,3.19,3.73,34.0,2017/2018
F1,2018-01-17,Toulouse,Nantes,1.0,1.0,D,15.0,11.0,3.0,2.0,17.0,16.0,3.0,2.0,2.0,4.0,0.0,0.0,2.6,3.0,3.0,2.82,2.96,3.01,2.86,3.08,3.01,2.68,2.96,2.9,34.0,2017/2018
F1,2018-01-17,Metz,Saint-Etienne,3.0,0.0,H,19.0,7.0,12.0,4.0,14.0,11.0,6.0,3.0,1.0,4.0,0.0,1.0,2.5,3.2,3.0,2.55,3.29,3.03,2.62,3.33,3.03,2.51,3.2,2.92,34.0,2017/2018
F1,2018-01-17,Paris Saint-Germain,Dijon,8.0,0.0,H,23.0,6.0,14.0,1.0,8.0,16.0,9.0,4.0,0.0,1.0,0.0,0.0,1.07,13.0,25.0,1.08,14.4,26.5,1.11,14.6,38.05,1.08,12.2,24.98,34.0,2017/2018
F1,2018-01-19,Caen,Marseille,0.0,2.0,A,5.0,12.0,2.0,4.0,18.0,15.0,1.0,4.0,2.0,3.0,0.0,0.0,4.75,3.6,1.75,4.91,3.68,1.82,4.91,3.68,1.91,4.51,3.51,1.82,36.0,2017/2018
F1,2018-01-20,Strasbourg,Dijon,3.0,2.0,H,16.0,12.0,9.0,5.0,17.0,22.0,5.0,1.0,1.0,1.0,0.0,0.0,2.0,3.29,4.0,2.02,3.5,4.09,2.2,3.59,4.35,1.99,3.42,3.84,35.0,2017/2018
F1,2018-01-20,Troyes,Lille,1.0,0.0,H,7.0,9.0,2.0,1.0,13.0,10.0,5.0,6.0,0.0,2.0,0.0,0.0,2.7,3.0,2.89,2.7,3.19,2.93,2.75,3.19,2.93,2.66,3.05,2.84,36.0,2017/2018
F1,2018-01-20,Amiens,Guingamp,3.0,1.0,H,13.0,6.0,6.0,1.0,9.0,11.0,7.0,3.0,0.0,2.0,0.0,0.0,3.1,3.1,2.45,3.08,3.13,2.63,3.2,3.22,2.63,3.03,3.08,2.5,36.0,2017/2018
F1,2018-01-20,Montpellier,Toulouse,2.0,1.0,H,22.0,9.0,5.0,3.0,18.0,13.0,5.0,4.0,1.0,4.0,0.0,1.0,1.72,3.39,5.75,1.81,3.44,5.53,1.82,3.52,5.75,1.77,3.37,5.16,36.0,2017/2018
F1,2018-01-20,Nantes,Bordeaux,0.0,1.0,A,14.0,9.0,4.0,3.0,19.0,11.0,3.0,5.0,1.0,2.0,0.0,0.0,1.9,3.29,4.5,1.98,3.24,4.73,2.1,3.37,4.75,1.94,3.22,4.37,36.0,2017/2018
F1,2018-01-20,Rennes,Angers,1.0,0.0,H,9.0,9.0,2.0,3.0,13.0,17.0,5.0,4.0,3.0,5.0,0.0,1.0,2.1,3.1,3.89,2.17,3.28,3.86,2.21,3.35,3.98,2.13,3.19,3.66,36.0,2017/2018
F1,2018-01-21,Monaco,Metz,3.0,1.0,H,13.0,3.0,6.0,2.0,11.0,15.0,6.0,3.0,1.0,1.0,0.0,1.0,1.33,5.25,8.5,1.31,6.25,10.02,1.37,6.25,10.02,1.32,5.5,8.56,35.0,2017/2018
F1,2018-01-21,Nice,Saint-Etienne,1.0,0.0,H,7.0,9.0,2.0,2.0,15.0,23.0,4.0,4.0,3.0,1.0,0.0,0.0,1.57,3.79,6.5,1.6,3.97,6.68,1.7,4.1,6.68,1.59,3.89,5.9,36.0,2017/2018
F1,2018-01-21,Lyon,Paris Saint-Germain,2.0,1.0,H,11.0,11.0,6.0,3.0,16.0,11.0,3.0,7.0,2.0,3.0,0.0,1.0,7.5,5.0,1.39,7.09,5.26,1.44,7.5,5.31,1.46,6.58,5.0,1.42,36.0,2017/2018
F1,2018-01-26,Dijon,Rennes,2.0,1.0,H,14.0,13.0,4.0,4.0,10.0,17.0,3.0,5.0,3.0,2.0,0.0,0.0,2.54,3.39,2.75,2.66,3.41,2.81,2.72,3.46,2.84,2.6,3.33,2.71,36.0,2017/2018
F1,2018-01-27,Angers,Amiens,1.0,0.0,H,16.0,3.0,7.0,0.0,14.0,19.0,5.0,4.0,1.0,3.0,0.0,0.0,1.85,3.29,4.75,1.92,3.37,4.86,1.96,3.37,5.0,1.89,3.26,4.52,36.0,2017/2018
F1,2018-01-27,Guingamp,Nantes,0.0,3.0,A,6.0,13.0,0.0,5.0,9.0,17.0,3.0,9.0,2.0,3.0,0.0,0.0,2.39,3.1,3.25,2.38,3.14,3.49,2.5,3.2,3.49,2.39,3.05,3.22,36.0,2017/2018
F1,2018-01-27,Metz,Nice,2.0,1.0,H,15.0,13.0,5.0,5.0,26.0,19.0,4.0,2.0,4.0,5.0,0.0,1.0,3.39,3.25,2.25,3.42,3.34,2.31,3.6,3.41,2.5,3.28,3.26,2.25,36.0,2017/2018
F1,2018-01-27,Paris Saint-Germain,Montpellier,4.0,0.0,H,11.0,16.0,7.0,3.0,16.0,11.0,2.0,10.0,1.0,2.0,0.0,0.0,1.14,8.5,17.0,1.16,8.65,22.0,1.18,9.17,22.0,1.15,7.94,17.59,36.0,2017/2018
F1,2018-01-27,Saint-Etienne,Caen,2.0,1.0,H,12.0,14.0,4.0,3.0,12.0,17.0,3.0,8.0,2.0,1.0,0.0,0.0,2.04,3.29,3.79,2.06,3.25,4.33,2.12,3.4,4.33,2.05,3.19,3.92,36.0,2017/2018
F1,2018-01-27,Toulouse,Troyes,1.0,0.0,H,20.0,1.0,7.0,0.0,11.0,15.0,6.0,2.0,1.0,4.0,0.0,1.0,2.0,3.2,4.2,2.08,3.31,4.13,2.11,3.38,4.5,2.01,3.22,4.02,35.0,2017/2018
F1,2018-01-28,Bordeaux,Lyon,3.0,1.0,H,9.0,9.0,4.0,4.0,17.0,12.0,2.0,1.0,3.0,3.0,1.0,0.0,3.6,3.5,2.04,3.55,3.56,2.16,3.68,3.6,2.19,3.42,3.44,2.11,35.0,2017/2018
F1,2018-01-28,Lille,Strasbourg,2.0,1.0,H,8.0,11.0,5.0,2.0,5.0,11.0,6.0,2.0,1.0,1.0,0.0,0.0,2.14,3.29,3.5,2.16,3.32,3.85,2.2,3.39,3.85,2.13,3.24,3.58,35.0,2017/2018
F1,2018-01-28,Marseille,Monaco,2.0,2.0,D,17.0,9.0,6.0,3.0,20.0,15.0,5.0,7.0,3.0,2.0,0.0,0.0,1.95,3.6,3.79,1.96,3.73,4.05,2.1,3.78,4.1,1.93,3.61,3.79,36.0,2017/2018
F1,2018-02-02,Marseille,Metz,6.0,3.0,H,18.0,18.0,10.0,8.0,9.0,17.0,3.0,5.0,1.0,0.0,0.0,0.0,1.25,6.0,12.0,1.27,6.45,12.0,1.3,6.7,13.0,1.26,6.04,10.93,38.0,2017/2018
F1,2018-02-03,Amiens,Saint-Etienne,0.0,2.0,A,8.0,16.0,0.0,8.0,10.0,16.0,3.0,4.0,2.0,1.0,0.0,0.0,2.5,3.1,3.1,2.57,3.12,3.19,2.6,3.25,3.19,2.51,3.06,3.03,38.0,2017/2018
F1,2018-02-03,Lille,Paris Saint-Germain,0.0,3.0,A,10.0,19.0,3.0,9.0,11.0,4.0,3.0,9.0,1.0,1.0,0.0,0.0,17.0,7.5,1.16,19.09,8.14,1.18,21.0,8.5,1.2,16.31,7.35,1.17,38.0,2017/2018
F1,2018-02-03,Montpellier,Angers,2.0,1.0,H,8.0,8.0,3.0,2.0,10.0,10.0,5.0,1.0,0.0,2.0,0.0,0.0,2.0,3.1,4.33,2.0,3.26,4.5,2.09,3.39,4.6,1.97,3.16,4.28,38.0,2017/2018
F1,2018-02-03,Nice,Toulouse,0.0,1.0,A,14.0,6.0,2.0,1.0,14.0,13.0,11.0,1.0,2.0,2.0,0.0,0.0,1.95,3.39,4.2,1.93,3.61,4.33,2.0,3.64,4.85,1.9,3.45,4.21,38.0,2017/2018
F1,2018-02-03,Strasbourg,Bordeaux,0.0,2.0,A,9.0,7.0,0.0,4.0,13.0,15.0,7.0,2.0,1.0,4.0,0.0,0.0,3.2,3.0,2.5,3.32,3.2,2.43,3.32,3.31,2.65,3.11,3.13,2.42,37.0,2017/2018
F1,2018-02-04,Caen,Nantes,3.0,2.0,H,16.0,14.0,7.0,4.0,11.0,9.0,6.0,4.0,1.0,2.0,0.0,0.0,2.79,2.89,2.87,2.81,3.07,2.91,2.92,3.2,2.91,2.76,3.0,2.77,38.0,2017/2018
F1,2018-02-04,Monaco,Lyon,3.0,2.0,H,12.0,13.0,7.0,4.0,18.0,15.0,3.0,7.0,3.0,3.0,1.0,0.0,2.29,3.5,3.0,2.34,3.65,3.09,2.5,3.72,3.11,2.32,3.5,2.94,38.0,2017/2018
F1,2018-02-04,Rennes,Guingamp,0.0,1.0,A,13.0,11.0,5.0,4.0,20.0,12.0,4.0,4.0,2.0,4.0,0.0,0.0,2.0,3.29,4.0,2.04,3.4,4.15,2.07,3.6,4.2,1.98,3.36,3.95,38.0,2017/2018
F1,2018-02-09,Saint-Etienne,Marseille,2.0,2.0,D,7.0,12.0,3.0,4.0,12.0,12.0,2.0,7.0,0.0,0.0,0.0,0.0,4.33,3.6,1.85,4.33,3.75,1.89,4.4,3.85,1.94,4.09,3.65,1.86,39.0,2017/2018
F1,2018-02-10,Dijon,Nice,3.0,2.0,H,11.0,14.0,3.0,5.0,14.0,14.0,4.0,8.0,2.0,3.0,0.0,0.0,2.7,3.29,2.62,2.82,3.44,2.63,2.82,3.51,2.78,2.71,3.3,2.61,39.0,2017/2018
F1,2018-02-10,Bordeaux,Amiens,3.0,2.0,H,14.0,19.0,4.0,6.0,11.0,13.0,7.0,11.0,0.0,1.0,0.0,0.0,1.5,4.0,7.5,1.5,4.15,8.52,1.6,4.52,9.0,1.47,4.07,7.6,39.0,2017/2018
F1,2018-02-10,Angers,Monaco,0.0,4.0,A,11.0,10.0,1.0,6.0,11.0,6.0,4.0,3.0,1.0,0.0,0.0,0.0,3.2,3.29,2.29,3.23,3.25,2.45,3.25,3.36,2.48,3.11,3.21,2.36,39.0,2017/2018
F1,2018-02-10,Guingamp,Caen,0.0,0.0,D,6.0,12.0,1.0,2.0,12.0,17.0,1.0,7.0,1.0,2.0,0.0,0.0,2.1,3.29,3.75,2.11,3.31,4.01,2.22,3.4,4.01,2.11,3.21,3.71,39.0,2017/2018
F1,2018-02-10,Toulouse,Paris Saint-Germain,0.0,1.0,A,3.0,21.0,1.0,6.0,20.0,13.0,0.0,10.0,4.0,2.0,0.0,0.0,17.0,7.0,1.18,16.96,7.42,1.2,17.0,7.65,1.25,14.68,6.75,1.19,39.0,2017/2018
F1,2018-02-10,Metz,Montpellier,0.0,1.0,A,12.0,16.0,5.0,8.0,15.0,11.0,11.0,6.0,2.0,1.0,0.0,0.0,3.29,3.1,2.37,3.36,3.3,2.36,3.38,3.36,2.5,3.22,3.14,2.34,39.0,2017/2018
F1,2018-02-11,Lyon,Rennes,0.0,2.0,A,19.0,6.0,6.0,3.0,16.0,8.0,10.0,1.0,2.0,1.0,0.0,0.0,1.5,4.33,6.5,1.56,4.49,6.27,1.56,4.74,7.0,1.51,4.34,6.11,39.0,2017/2018
F1,2018-02-11,Nantes,Lille,2.0,2.0,D,20.0,7.0,6.0,4.0,9.0,11.0,5.0,7.0,0.0,1.0,0.0,0.0,1.85,3.39,4.75,1.85,3.43,5.18,1.92,3.57,5.18,1.84,3.32,4.7,39.0,2017/2018
F1,2018-02-11,Strasbourg,Troyes,2.0,1.0,H,12.0,12.0,2.0,4.0,9.0,14.0,4.0,6.0,2.0,2.0,0.0,0.0,1.95,3.39,4.2,1.93,3.54,4.47,2.01,3.58,4.5,1.93,3.39,4.13,38.0,2017/2018
F1,2018-02-16,Monaco,Dijon,4.0,0.0,H,14.0,7.0,5.0,4.0,11.0,13.0,5.0,5.0,2.0,1.0,0.0,0.0,1.28,5.75,10.0,1.33,5.8,10.0,1.35,6.36,11.0,1.3,5.64,9.32,35.0,2017/2018
F1,2018-02-17,Amiens,Toulouse,0.0,0.0,D,6.0,12.0,1.0,5.0,11.0,15.0,2.0,6.0,1.0,0.0,1.0,0.0,2.7,3.0,2.87,2.71,3.12,2.98,2.77,3.23,2.98,2.66,3.04,2.86,38.0,2017/2018
F1,2018-02-17,Angers,Saint-Etienne,0.0,1.0,A,19.0,10.0,4.0,3.0,14.0,14.0,10.0,5.0,1.0,2.0,0.0,0.0,2.5,3.2,3.0,2.56,3.08,3.22,2.6,3.23,3.3,2.47,3.07,3.08,38.0,2017/2018
F1,2018-02-17,Caen,Rennes,2.0,2.0,D,18.0,11.0,6.0,5.0,4.0,8.0,12.0,11.0,2.0,0.0,0.0,0.0,2.45,3.1,3.1,2.49,3.21,3.21,2.6,3.29,3.21,2.47,3.13,3.02,38.0,2017/2018
F1,2018-02-17,Montpellier,Guingamp,1.0,1.0,D,19.0,4.0,5.0,1.0,8.0,15.0,4.0,2.0,1.0,1.0,0.0,0.0,1.8,3.39,5.0,1.74,3.69,5.64,1.83,3.69,5.64,1.76,3.47,5.01,38.0,2017/2018
F1,2018-02-17,Paris Saint-Germain,Strasbourg,5.0,2.0,H,20.0,12.0,11.0,2.0,9.0,15.0,4.0,6.0,2.0,3.0,0.0,0.0,1.08,11.0,34.0,1.07,15.5,33.0,1.1,17.0,46.0,1.06,12.67,30.76,37.0,2017/2018
F1,2018-02-17,Troyes,Metz,1.0,0.0,H,18.0,10.0,9.0,4.0,9.0,9.0,10.0,4.0,1.0,2.0,0.0,0.0,2.2,3.2,3.5,2.25,3.44,3.46,2.32,3.56,3.5,2.22,3.28,3.35,37.0,2017/2018
F1,2018-02-18,Marseille,Bordeaux,1.0,0.0,H,12.0,5.0,8.0,1.0,11.0,12.0,7.0,4.0,2.0,2.0,0.0,0.0,1.61,4.0,5.5,1.62,4.12,6.06,1.7,4.2,6.06,1.63,3.94,5.25,37.0,2017/2018
F1,2018-02-18,Nice,Nantes,1.0,1.0,D,12.0,9.0,4.0,3.0,13.0,9.0,14.0,4.0,2.0,0.0,0.0,0.0,2.25,3.1,3.5,2.32,3.23,3.52,2.39,3.36,3.6,2.26,3.15,3.39,37.0,2017/2018
F1,2018-02-18,Lille,Lyon,2.0,2.0,D,14.0,13.0,5.0,5.0,12.0,9.0,7.0,3.0,0.0,4.0,0.0,0.0,4.0,3.5,1.95,4.39,3.78,1.89,4.39,3.78,2.0,4.11,3.54,1.88,37.0,2017/2018
F1,2018-02-20,Troyes,Dijon,0.0,0.0,D,9.0,7.0,3.0,1.0,15.0,12.0,8.0,6.0,2.0,1.0,0.0,0.0,2.39,3.29,3.0,2.52,3.27,3.1,2.6,3.37,3.1,2.48,3.25,2.92,39.0,2017/2018
F1,2018-02-23,Strasbourg,Montpellier,0.0,0.0,D,11.0,8.0,3.0,2.0,17.0,11.0,4.0,3.0,2.0,3.0,0.0,0.0,3.2,3.0,2.39,3.33,3.13,2.47,3.35,3.27,2.65,3.15,3.09,2.43,38.0,2017/2018
F1,2018-02-24,Dijon,Caen,2.0,0.0,H,13.0,13.0,3.0,2.0,6.0,16.0,5.0,8.0,1.0,4.0,0.0,0.0,2.2,3.29,3.39,2.35,3.29,3.39,2.37,3.47,3.4,2.27,3.27,3.24,39.0,2017/2018
F1,2018-02-24,Guingamp,Metz,2.0,2.0,D,17.0,5.0,8.0,2.0,15.0,16.0,5.0,5.0,3.0,4.0,0.0,0.0,2.0,3.5,3.79,2.1,3.43,3.88,2.18,3.55,4.1,2.05,3.35,3.71,39.0,2017/2018
F1,2018-02-24,Lille,Angers,1.0,2.0,A,14.0,14.0,3.0,9.0,12.0,11.0,4.0,5.0,0.0,2.0,0.0,0.0,2.2,3.2,3.5,2.4,3.09,3.51,2.43,3.26,3.59,2.3,3.08,3.36,39.0,2017/2018
F1,2018-02-24,Nantes,Amiens,0.0,1.0,A,27.0,8.0,4.0,1.0,10.0,16.0,8.0,6.0,2.0,2.0,0.0,0.0,1.66,3.6,5.75,1.68,3.71,6.31,1.75,3.79,6.5,1.66,3.61,5.72,39.0,2017/2018
F1,2018-02-24,Rennes,Troyes,2.0,0.0,H,11.0,8.0,6.0,0.0,9.0,11.0,5.0,5.0,3.0,1.0,0.0,1.0,1.72,3.6,5.25,1.72,3.69,5.77,1.78,3.85,5.77,1.69,3.64,5.24,39.0,2017/2018
F1,2018-02-24,Toulouse,Monaco,3.0,3.0,D,9.0,9.0,6.0,5.0,13.0,15.0,6.0,6.0,1.0,3.0,0.0,0.0,4.33,3.5,1.85,4.56,3.6,1.89,4.56,3.71,1.98,4.16,3.52,1.88,39.0,2017/2018
F1,2018-02-25,Bordeaux,Nice,0.0,0.0,D,23.0,3.0,6.0,0.0,17.0,17.0,6.0,0.0,2.0,2.0,0.0,0.0,2.1,3.29,3.7,2.12,3.26,4.07,2.19,3.4,4.07,2.08,3.23,3.73,39.0,2017/2018
F1,2018-02-25,Lyon,Saint-Etienne,1.0,1.0,D,9.0,8.0,5.0,2.0,9.0,23.0,3.0,7.0,1.0,3.0,0.0,0.0,1.44,4.5,7.0,1.51,4.68,6.74,1.6,4.95,7.0,1.48,4.51,6.22,39.0,2017/2018
F1,2018-02-25,Paris Saint-Germain,Marseille,3.0,0.0,H,10.0,15.0,3.0,6.0,21.0,18.0,3.0,6.0,6.0,5.0,0.0,0.0,1.25,6.5,10.0,1.26,7.04,10.99,1.31,7.23,12.0,1.25,6.36,10.27,38.0,2017/2018
F1,2018-03-02,Monaco,Bordeaux,2.0,1.0,H,18.0,6.0,5.0,1.0,9.0,13.0,7.0,3.0,0.0,1.0,0.0,0.0,1.61,4.0,5.75,1.67,4.03,5.64,1.69,4.14,6.0,1.64,3.88,5.39,35.0,2017/2018
F1,2018-03-02,Nice,Lille,2.0,1.0,H,23.0,12.0,10.0,5.0,9.0,12.0,8.0,4.0,3.0,1.0,0.0,0.0,1.72,3.5,5.5,1.72,3.61,5.95,1.9,3.77,6.0,1.72,3.53,5.36,35.0,2017/2018
F1,2018-03-03,Amiens,Rennes,0.0,2.0,A,14.0,18.0,3.0,5.0,19.0,16.0,6.0,3.0,2.0,3.0,0.0,0.0,3.25,3.1,2.39,3.38,3.06,2.48,3.42,3.16,2.6,3.18,3.04,2.44,37.0,2017/2018
F1,2018-03-03,Angers,Guingamp,3.0,0.0,H,15.0,12.0,6.0,3.0,14.0,8.0,6.0,3.0,1.0,1.0,0.0,0.0,2.04,3.2,4.0,2.01,3.33,4.37,2.2,3.44,4.38,2.01,3.24,4.05,37.0,2017/2018
F1,2018-03-03,Metz,Toulouse,1.0,1.0,D,12.0,18.0,1.0,4.0,7.0,14.0,4.0,9.0,0.0,4.0,1.0,0.0,2.62,3.1,2.87,2.85,3.16,2.81,2.85,3.27,2.87,2.7,3.13,2.75,37.0,2017/2018
F1,2018-03-03,Saint-Etienne,Dijon,2.0,2.0,D,13.0,9.0,7.0,5.0,10.0,15.0,8.0,6.0,0.0,4.0,0.0,0.0,1.72,3.6,5.25,1.76,3.73,5.28,1.8,3.89,5.5,1.74,3.64,4.96,37.0,2017/2018
F1,2018-03-03,Troyes,Paris Saint-Germain,0.0,2.0,A,10.0,20.0,2.0,13.0,7.0,6.0,2.0,4.0,3.0,1.0,0.0,0.0,9.5,5.75,1.28,10.61,5.92,1.31,12.0,5.92,1.34,10.1,5.46,1.3,37.0,2017/2018
F1,2018-03-04,Caen,Strasbourg,2.0,0.0,H,7.0,11.0,4.0,2.0,14.0,12.0,5.0,3.0,4.0,2.0,0.0,0.0,2.14,3.29,3.6,2.2,3.25,3.8,2.28,3.36,3.8,2.15,3.22,3.57,36.0,2017/2018
F1,2018-03-04,Marseille,Nantes,1.0,1.0,D,22.0,9.0,5.0,3.0,7.0,19.0,8.0,4.0,3.0,4.0,0.0,1.0,1.53,4.0,7.0,1.53,4.39,6.94,1.59,4.51,7.0,1.53,4.13,6.33,37.0,2017/2018
F1,2018-03-04,Montpellier,Lyon,1.0,1.0,D,10.0,19.0,5.0,4.0,15.0,6.0,4.0,4.0,2.0,2.0,0.0,0.0,2.89,3.2,2.54,2.93,3.29,2.63,3.01,3.41,2.64,2.89,3.21,2.53,37.0,2017/2018
F1,2018-03-09,Strasbourg,Monaco,1.0,3.0,A,29.0,10.0,5.0,4.0,13.0,14.0,5.0,3.0,0.0,1.0,0.0,0.0,5.5,3.75,1.66,5.54,4.08,1.67,5.62,4.15,1.75,5.13,3.91,1.66,36.0,2017/2018
F1,2018-03-10,Lille,Montpellier,1.0,1.0,D,5.0,13.0,2.0,4.0,17.0,12.0,3.0,6.0,2.0,2.0,0.0,0.0,3.1,3.0,2.54,3.18,3.05,2.63,3.18,3.2,2.71,3.0,3.02,2.57,39.0,2017/2018
F1,2018-03-10,Bordeaux,Angers,0.0,0.0,D,12.0,9.0,2.0,0.0,10.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,1.85,3.39,4.75,1.93,3.4,4.72,2.0,3.5,4.75,1.9,3.33,4.4,39.0,2017/2018
F1,2018-03-10,Dijon,Amiens,1.0,1.0,D,10.0,10.0,3.0,4.0,12.0,13.0,5.0,1.0,3.0,0.0,0.0,0.0,1.85,3.39,4.75,1.83,3.62,4.99,1.91,3.72,4.99,1.83,3.48,4.53,39.0,2017/2018
F1,2018-03-10,Paris Saint-Germain,Metz,5.0,0.0,H,18.0,6.0,10.0,3.0,10.0,10.0,9.0,2.0,0.0,1.0,0.0,0.0,1.08,12.0,23.0,,,,1.13,14.0,29.0,1.09,11.34,22.16,36.0,2017/2018
F1,2018-03-10,Rennes,Saint-Etienne,1.0,1.0,D,18.0,9.0,7.0,3.0,16.0,14.0,8.0,4.0,0.0,4.0,0.0,0.0,2.25,3.2,3.39,2.34,3.24,3.45,2.4,3.31,3.5,2.28,3.17,3.32,39.0,2017/2018
F1,2018-03-10,Nantes,Troyes,1.0,0.0,H,19.0,8.0,3.0,0.0,6.0,6.0,5.0,3.0,0.0,1.0,0.0,0.0,1.66,3.5,6.0,1.68,3.73,6.12,1.74,3.74,6.25,1.67,3.55,5.82,38.0,2017/2018
F1,2018-03-11,Guingamp,Nice,2.0,5.0,A,12.0,17.0,6.0,5.0,24.0,8.0,6.0,5.0,3.0,1.0,0.0,0.0,2.79,3.1,2.7,2.89,3.28,2.68,2.93,3.35,2.78,2.78,3.16,2.64,39.0,2017/2018
F1,2018-03-11,Lyon,Caen,1.0,0.0,H,20.0,6.0,4.0,1.0,3.0,8.0,4.0,2.0,1.0,1.0,0.0,0.0,1.44,4.75,7.0,1.48,4.68,7.33,1.5,4.78,7.5,1.45,4.51,6.9,39.0,2017/2018
F1,2018-03-11,Toulouse,Marseille,1.0,2.0,A,9.0,23.0,4.0,9.0,16.0,19.0,3.0,7.0,2.0,3.0,0.0,0.0,4.0,3.29,2.0,4.14,3.52,2.0,4.39,3.57,2.07,3.98,3.41,1.96,39.0,2017/2018
F1,2018-03-14,Paris Saint-Germain,Angers,2.0,1.0,H,14.0,20.0,7.0,8.0,7.0,11.0,7.0,8.0,1.0,2.0,1.0,0.0,1.07,13.0,25.0,1.08,13.79,28.1,1.11,15.72,36.15,1.08,12.08,25.6,33.0,2017/2018
F1,2018-03-16,Monaco,Lille,2.0,1.0,H,10.0,14.0,4.0,5.0,13.0,10.0,4.0,2.0,2.0,0.0,0.0,0.0,1.28,5.75,10.0,1.28,6.15,12.11,1.33,6.52,13.0,1.27,5.93,10.94,40.0,2017/2018
F1,2018-03-17,Amiens,Troyes,1.0,1.0,D,8.0,11.0,1.0,5.0,13.0,11.0,4.0,4.0,1.0,1.0,0.0,0.0,2.14,3.2,3.75,2.21,3.2,3.84,2.27,3.38,3.84,2.15,3.18,3.64,41.0,2017/2018
F1,2018-03-17,Toulouse,Strasbourg,2.0,2.0,D,11.0,12.0,6.0,4.0,12.0,11.0,6.0,2.0,2.0,1.0,0.0,0.0,2.04,3.2,4.0,2.04,3.3,4.3,2.14,3.43,4.3,2.04,3.23,3.93,40.0,2017/2018
