Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,PSH,PSD,PSA,BbMxH,BbMxD,BbMxA,BbAvH,BbAvD,BbAvA,Bb1X2,Season,League,ShotsDiff,ShotsOnTargetDiff,CornersDiff,FoulsDiff,CardsDiff,GoalDiff,TotalGoals,Prob_H_b365,Prob_D_b365,Prob_A_b365,Margin_B365,OddsDiff_B365,Prob_H_ps,Prob_D_ps,Prob_A_ps,Margin_PS,OddsDiff_PS,OddsSpread_H,OddsSpread_D,OddsSpread_A,Home_GF_last5,Home_GA_last5,Home_GD_last5,Home_Pts_last5,Home_Wins_last5,Home_CleanSheets_last5,Home_Conceded0plus_last5,Home_Pts_last3,Home_GD_last3,Home_Pts_last10,Home_GD_last10,Home_Pts_trend_3v10,Away_GF_last5,Away_GA_last5,Away_GD_last5,Away_Pts_last5,Away_Wins_last5,Away_CleanSheets_last5,Away_Conceded0plus_last5,Away_Pts_last3,Away_GD_last3,Away_Pts_last10,Away_GD_last10,Away_Pts_trend_3v10,FormDiff_GF_last5,FormDiff_GA_last5,FormDiff_GD_last5,FormDiff_Pts_last5,FormDiff_Wins_last5,FormDiff_CleanSheets_last5,FormDiff_Conceded0plus_last5,FormDiff_Pts_last3,FormDiff_GD_last3,FormDiff_Pts_last10,FormDiff_GD_last10,FormDiff_Pts_trend_3v10,IsHomeAlways1,Month,Weekday,IsWeekend,Home_AvgPts_season,Home_AvgGD_season,Away_AvgPts_season,Away_AvgGD_season,SeasonStrength_PtsDiff,SeasonStrength_GDDiff,Home_AttDefRatio_last5,Home_GoalsShare_last5,Away_AttDefRatio_last5,Away_GoalsShare_last5,FormDiff_AttDefRatio_last5,FormDiff_GoalsShare_last5,Home_RecentFormIdx,Away_RecentFormIdx,FormDiff_RecentFormIdx,Market_ImpliedDiff_b365,Market_ImpliedDiff_ps,Market_BigHomeFav,Market_BigAwayFav,Market_BalancedMatch
I1,2021-01-29,Torino,Fiorentina,1.0,1.0,D,15.0,9.0,6.0,3.0,20.0,15.0,7.0,2.0,2.0,2.0,0.0,2.0,2.7,3.25,2.62,2.75,3.3,2.82,,,,,,,,2020/2021,SerieA,6.0,3.0,5.0,5.0,-2.0,0.0,2.0,0.3494910523723526,0.29034641274010836,0.3601625348875389,0.05974206737565524,0.08000000000000007,0.356060606060606,0.29671717171717166,0.3472222222222222,0.021276595744680993,-0.06999999999999984,,,,1.2,1.4,-0.2,0.8,0.0,1.0,4.0,1.0,0.0,0.5,-0.8,0.5,0.8,2.6,-1.8,0.6,1.0,1.0,4.0,1.0,-1.3333333333333333,0.5,-1.4,0.5,0.3999999999999999,-1.2000000000000002,1.6,0.20000000000000007,-1.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.5999999999999999,0.0,1,1,4,0,0.7368421052631579,-0.47368421052631576,1.105263157894737,-0.5263157894736842,-0.3684210526315791,0.05263157894736842,0.5,0.46136101499423304,0.22222222222222224,0.23522493384298734,0.2777777777777778,0.2261360811512457,0.92,0.84,0.08000000000000007,-0.010671482515186292,0.008838383838383812,0,0,0
SP1,2021-01-29,Valladolid,Huesca,1.0,3.0,A,14.0,11.0,4.0,5.0,12.0,12.0,6.0,7.0,2.0,2.0,0.0,0.0,2.2,3.1,3.6,2.26,3.23,3.7,,,,,,,,2020/2021,LaLiga,3.0,-1.0,-1.0,0.0,0.0,-2.0,4.0,0.43088803088803085,0.30579150579150577,0.2633204633204633,0.054903877484522745,-1.4,0.43280652451037205,0.30283057132923863,0.2643629041603894,0.02234566959627915,-1.4400000000000004,,,,1.2,1.8,-0.6,1.0,1.0,0.0,5.0,0.3333333333333333,-1.3333333333333333,1.0,-0.5,-0.6666666666666667,1.0,1.8,-0.8,0.4,0.0,0.0,5.0,0.0,-1.3333333333333333,0.5,-1.0,-0.5,0.19999999999999996,0.0,0.20000000000000007,0.6,1.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.5,-0.16666666666666674,1,1,4,0,1.0,-0.45,0.65,-0.75,0.35,0.3,0.4285714285714286,0.39986671109630123,0.35714285714285715,0.35701535166012144,0.07142857142857145,0.04285135943617979,0.6,0.16000000000000003,0.43999999999999995,0.16756756756756752,0.16844362034998267,0,0,1
E0,2021-01-30,Arsenal,Manchester United,0.0,0.0,D,17.0,14.0,3.0,3.0,9.0,16.0,4.0,7.0,1.0,3.0,0.0,0.0,2.8,3.5,2.45,2.93,3.46,2.55,,,,,,,,2020/2021,PremierLeague,3.0,0.0,-3.0,-7.0,-2.0,0.0,0.0,0.33980582524271846,0.27184466019417475,0.3883495145631068,0.05102040816326525,0.34999999999999964,0.33379615092141046,0.28266552664732164,0.38353832243126784,0.022471132113205616,0.38000000000000034,,,,1.4,0.6,0.8,1.6,2.0,2.0,3.0,2.3333333333333335,1.6666666666666667,1.4,0.1,0.9333333333333336,1.6,1.0,0.6,2.2,3.0,2.0,3.0,2.3333333333333335,0.6666666666666666,2.6,1.2,-0.2666666666666666,-0.20000000000000018,-0.4,0.20000000000000007,-0.6000000000000001,-1.0,0.0,0.0,0.0,1.0,-1.2000000000000002,-1.0999999999999999,1.2000000000000002,1,1,5,1,1.5,0.3,2.0,0.5,-0.5,-0.2,0.8749999999999999,0.6996501749125438,0.8,0.6151480199923107,0.07499999999999984,0.08450215492023305,2.04,2.2800000000000002,-0.2400000000000002,-0.04854368932038833,-0.04974217150985738,0,0,0
D1,2021-01-30,Bayern Munich,Hoffenheim,4.0,1.0,H,15.0,15.0,9.0,5.0,10.0,8.0,10.0,4.0,1.0,0.0,0.0,0.0,1.2,8.0,11.0,1.24,7.13,11.48,,,,,,,,2020/2021,Bundesliga,0.0,4.0,6.0,2.0,1.0,3.0,5.0,0.7942238267148014,0.1191335740072202,0.08664259927797834,0.04924242424242431,-9.8,0.7800756322382416,0.13566532734578113,0.0842590404159773,0.03381208125846036,-10.24,,,,2.6,1.6,1.0,2.2,3.0,0.0,5.0,3.0,1.6666666666666667,2.2,1.9,0.7999999999999998,1.4,2.0,-0.6,1.4,2.0,1.0,4.0,2.0,0.0,1.4,-0.3,0.6000000000000001,1.2000000000000002,-0.3999999999999999,1.6,0.8000000000000003,1.0,-1.0,1.0,1.0,1.6666666666666667,0.8000000000000003,2.1999999999999997,0.19999999999999973,1,1,5,1,2.3333333333333335,1.5555555555555556,1.2222222222222223,-0.1111111111111111,1.1111111111111112,1.6666666666666667,1.0,0.6189002618424184,0.4666666666666666,0.4116436342252279,0.5333333333333334,0.20725662761719055,2.6799999999999997,1.7599999999999998,0.9199999999999999,0.7075812274368231,0.6958165918222643,1,0,0
I1,2021-01-30,Bologna,Milan,1.0,2.0,A,10.0,17.0,5.0,13.0,13.0,12.0,6.0,4.0,2.0,1.0,0.0,0.0,4.0,3.8,1.85,4.23,3.88,1.88,,,,,,,,2020/2021,SerieA,-7.0,-8.0,2.0,1.0,1.0,-1.0,3.0,0.23725953425582186,0.249746878164023,0.5129935875801553,0.053698435277382384,2.15,0.2304038004750594,0.25118764845605707,0.5184085510688837,0.026053471765250524,2.3500000000000005,,,,1.4,1.8,-0.4,1.6,2.0,2.0,3.0,1.6666666666666667,0.3333333333333333,1.5,0.0,0.16666666666666674,2.0,0.8,1.2,2.6,4.0,2.0,3.0,3.0,1.6666666666666667,2.6,1.2,0.3999999999999999,-0.6000000000000001,1.0,-1.6,-1.0,-2.0,0.0,0.0,-1.3333333333333333,-1.3333333333333335,-1.1,-1.2,-0.23333333333333317,1,1,5,1,1.0526315789473684,-0.47368421052631576,2.263157894736842,0.8947368421052632,-1.2105263157894737,-1.368421052631579,0.5,0.4373633239612621,1.1111111111111112,0.7140307033202429,-0.6111111111111112,-0.2766673793589808,1.6400000000000001,2.84,-1.1999999999999997,-0.2757340533243335,-0.28800475059382435,0,0,0
E0,2021-01-30,Crystal Palace,Wolverhampton,1.0,0.0,H,11.0,6.0,2.0,4.0,7.0,10.0,1.0,6.0,1.0,2.0,0.0,0.0,2.87,3.2,2.55,3.05,3.15,2.65,,,,,,,,2020/2021,PremierLeague,5.0,-2.0,-5.0,-3.0,-1.0,1.0,1.0,0.33086670045615807,0.2967460719716168,0.37238722757222503,0.053088918494227144,0.3200000000000003,0.32059529524723956,0.31041766682669225,0.3689870379260682,0.02268766048537163,0.3999999999999999,,,,1.2,2.4,-1.2,1.0,1.0,1.0,4.0,1.3333333333333333,0.3333333333333333,1.2,-0.5,0.1333333333333333,0.8,2.0,-1.2,0.4,0.0,1.0,4.0,0.6666666666666666,-0.3333333333333333,1.1,-0.7,-0.43333333333333346,0.3999999999999999,0.3999999999999999,0.0,0.6,1.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.09999999999999987,0.19999999999999996,0.5666666666666668,1,1,5,1,1.15,-0.6,1.15,-0.4,0.0,-0.19999999999999996,0.35294117647058826,0.3332407664537629,0.26666666666666666,0.28561228132809713,0.0862745098039216,0.047628485125665754,1.2,0.56,0.6399999999999999,-0.04152052711606696,-0.04839174267882862,0,0,0
D1,2021-01-30,Dortmund,Augsburg,3.0,1.0,H,14.0,5.0,5.0,1.0,12.0,11.0,10.0,1.0,0.0,1.0,0.0,0.0,1.25,6.5,9.0,1.26,6.5,11.9,,,,,,,,2020/2021,Bundesliga,9.0,4.0,9.0,1.0,-1.0,2.0,4.0,0.7512038523274479,0.14446227929373998,0.1043338683788122,0.06495726495726495,-7.75,0.7693914496588219,0.14914357331847936,0.0814649770226988,0.031530560942325536,-10.64,,,,1.4,2.2,-0.8,0.8,1.0,1.0,4.0,1.3333333333333333,-0.6666666666666666,1.7,0.8,-0.3666666666666667,0.8,1.2,-0.4,1.4,2.0,2.0,3.0,2.0,0.0,1.4,-0.1,0.6000000000000001,0.5999999999999999,1.0000000000000002,-0.4,-0.5999999999999999,-1.0,-1.0,1.0,-0.6666666666666667,-0.6666666666666666,0.30000000000000004,0.9,-0.9666666666666668,1,1,5,1,1.6111111111111112,0.5,1.2222222222222223,-0.4444444444444444,0.38888888888888884,0.9444444444444444,0.43749999999999994,0.3887808941960566,0.36363636363636365,0.399800099950025,0.0738636363636363,-0.01101920575396842,1.12,1.7599999999999998,-0.6399999999999997,0.6468699839486357,0.687926472636123,1,0,0
SP1,2021-01-30,Eibar,Sevilla,0.0,2.0,A,17.0,7.0,6.0,4.0,10.0,12.0,6.0,2.0,4.0,3.0,0.0,0.0,4.0,3.25,2.0,4.26,3.35,2.04,,,,,,,,2020/2021,LaLiga,10.0,2.0,4.0,-2.0,1.0,-2.0,2.0,0.23636363636363636,0.2909090909090909,0.4727272727272727,0.05769230769230771,2.0,0.229364264282406,0.2916691838337461,0.4789665518838478,0.023445325155498464,2.2199999999999998,,,,0.8,1.0,-0.2,1.0,1.0,3.0,2.0,1.0,-0.3333333333333333,0.7,-0.5,0.30000000000000004,1.0,0.8,0.2,2.0,3.0,2.0,3.0,1.3333333333333333,-0.3333333333333333,1.7,0.2,-0.3666666666666667,-0.19999999999999996,0.19999999999999996,-0.4,-1.0,-2.0,1.0,-1.0,-0.33333333333333326,0.0,-1.0,-0.7,0.6666666666666667,1,1,5,1,1.0,-0.2,1.894736842105263,0.5263157894736842,-0.894736842105263,-0.7263157894736842,0.4,0.44419766796224325,0.5555555555555556,0.5552470849528041,-0.15555555555555556,-0.11104941699056081,1.0,1.6,-0.6000000000000001,-0.23636363636363636,-0.2496022876014418,0,0,0
D1,2021-01-30,Ein Frankfurt,Hertha,3.0,1.0,H,17.0,11.0,8.0,4.0,17.0,14.0,4.0,7.0,1.0,4.0,0.0,0.0,1.75,3.8,4.5,1.83,3.82,4.68,,,,,,,,2020/2021,Bundesliga,6.0,4.0,-3.0,3.0,-3.0,2.0,4.0,0.540711462450593,0.24901185770750991,0.21027667984189727,0.05680868838763553,-2.75,0.5347355575097359,0.25616912833581595,0.20909531415444807,0.02190340581894956,-2.8499999999999996,,,,2.0,1.4,0.6,1.8,2.0,0.0,5.0,2.3333333333333335,1.0,1.4,-0.5,0.9333333333333336,0.4,1.2,-0.8,0.6,0.0,2.0,3.0,0.3333333333333333,-1.3333333333333333,1.0,0.0,-0.6666666666666667,1.6,0.19999999999999996,1.4,1.2000000000000002,2.0,-2.0,2.0,2.0,2.333333333333333,0.3999999999999999,-0.5,1.6000000000000003,1,1,5,1,1.6666666666666667,0.4444444444444444,0.9444444444444444,-0.4444444444444444,0.7222222222222223,0.8888888888888888,0.8333333333333334,0.5880623346074684,0.18181818181818182,0.249843847595253,0.6515151515151516,0.33821848701221535,2.12,0.43999999999999995,1.6800000000000002,0.33043478260869574,0.32564024335528785,0,0,0
E0,2021-01-30,Everton,Newcastle,0.0,2.0,A,11.0,13.0,3.0,3.0,13.0,6.0,7.0,12.0,3.0,4.0,0.0,0.0,1.55,4.0,6.5,1.61,4.03,6.49,,,,,,,,2020/2021,PremierLeague,-2.0,0.0,-5.0,7.0,-1.0,-2.0,2.0,0.6150206978119456,0.23832052040212892,0.1466587817859255,0.04900744416873448,-4.95,0.6069516544872702,0.24247944509292926,0.15056890041980045,0.023340175169400013,-4.88,,,,0.8,0.8,0.0,1.4,2.0,1.0,4.0,1.3333333333333333,0.0,1.5,0.3,-0.16666666666666674,0.4,2.6,-2.2,0.0,0.0,0.0,5.0,0.0,-2.0,0.8,-0.9,-0.8,0.4,-1.8,2.2,1.4,2.0,1.0,-1.0,1.3333333333333333,2.0,0.7,1.2,0.6333333333333333,1,1,5,1,1.8333333333333333,0.3888888888888889,0.95,-0.75,0.8833333333333333,1.1388888888888888,0.4444444444444445,0.499687695190506,0.11111111111111112,0.13328890369876709,0.33333333333333337,0.36639879149173893,1.3599999999999999,0.0,1.3599999999999999,0.46836191602602006,0.45638275406746975,1,0,0
I1,2021-01-30,Inter Milan,Benevento,4.0,0.0,H,13.0,0.0,8.0,0.0,9.0,14.0,7.0,3.0,0.0,2.0,0.0,0.0,1.22,6.5,12.0,1.26,6.68,11.17,,,,,,,,2020/2021,SerieA,13.0,8.0,4.0,-5.0,-2.0,4.0,4.0,0.7755791985681615,0.14557024957740877,0.07885055185442974,0.05685161832702823,-10.78,0.768388554433993,0.14493556565671128,0.08667587990929554,0.03287690722489889,-9.91,,,,2.8,0.8,2.0,3.0,5.0,2.0,3.0,3.0,2.3333333333333335,2.2,0.9,0.7999999999999998,1.0,1.2,-0.2,1.4,2.0,2.0,3.0,2.0,0.0,1.4,-0.4,0.6000000000000001,1.7999999999999998,-0.3999999999999999,2.2,1.6,3.0,0.0,0.0,1.0,2.3333333333333335,0.8000000000000003,1.3,0.19999999999999973,1,1,5,1,2.1578947368421053,1.1578947368421053,1.1578947368421053,-0.6842105263157895,1.0,1.8421052631578947,1.5555555555555554,0.7775617883921133,0.45454545454545453,0.45433893684688775,1.1010101010101008,0.32322285154522556,3.0,1.7599999999999998,1.2400000000000002,0.6967286467137317,0.6817126745246975,1,0,0
E0,2021-01-30,Manchester City,Sheffield United,1.0,0.0,H,10.0,4.0,5.0,1.0,7.0,10.0,10.0,0.0,0.0,3.0,0.0,0.0,1.12,9.0,18.0,1.13,9.43,26.18,,,,,,,,2020/2021,PremierLeague,6.0,4.0,10.0,-3.0,-3.0,1.0,1.0,0.8426966292134831,0.1048689138576779,0.05243445692883895,0.059523809523809534,-16.88,0.8598503674638223,0.1030361521987401,0.0371134803374377,0.0291973879392724,-25.05,,,,2.0,0.2,1.8,2.6,4.0,4.0,1.0,3.0,2.3333333333333335,2.3,1.4,0.7000000000000002,0.6,1.6,-1.0,0.8,1.0,0.0,5.0,1.0,-0.6666666666666666,0.4,-1.2,0.6,1.4,-1.4000000000000001,2.8,1.8,3.0,4.0,-4.0,2.0,3.0,1.9,2.5999999999999996,0.1000000000000002,1,1,5,1,2.1578947368421053,1.2105263157894737,0.4,-1.05,1.7578947368421054,2.2605263157894737,1.6666666666666667,0.9086778736937755,0.23076923076923075,0.27260336210813263,1.435897435897436,0.6360745115856429,2.84,0.92,1.92,0.7902621722846441,0.8227368871263846,1,0,0
F1,2021-01-30,Montpellier,Lens,1.0,2.0,A,17.0,11.0,7.0,2.0,15.0,17.0,12.0,3.0,4.0,4.0,0.0,0.0,2.8,3.3,2.5,3.01,3.29,2.59,,,,,,,,2020/2021,Ligue1,6.0,5.0,9.0,-2.0,0.0,-1.0,3.0,0.3368721927317272,0.2858309514087382,0.3772968558595345,0.06017316017316032,0.2999999999999998,0.32498598392823774,0.29732760231732386,0.3776864137544384,0.022277667502803578,0.41999999999999993,,,,1.2,2.4,-1.2,0.2,0.0,0.0,5.0,0.3333333333333333,-0.6666666666666666,1.0,-0.6,-0.6666666666666667,1.4,1.2,0.2,1.4,2.0,2.0,3.0,1.3333333333333333,0.0,1.7,0.1,-0.3666666666666667,-0.19999999999999996,1.2,-1.4,-1.2,-2.0,-2.0,2.0,-1.0,-0.6666666666666666,-0.7,-0.7,-0.30000000000000004,1,1,5,1,1.3333333333333333,-0.2857142857142857,1.4761904761904763,0.0,-0.14285714285714302,-0.2857142857142857,0.35294117647058826,0.3332407664537629,0.6363636363636362,0.5382545174932719,-0.283422459893048,-0.20501375103950903,0.28,1.3599999999999999,-1.0799999999999998,-0.04042466312780729,-0.052700429826200657,0,0,0
D1,2021-01-30,RB Leipzig,Leverkusen,1.0,0.0,H,16.0,8.0,2.0,4.0,11.0,15.0,6.0,6.0,2.0,2.0,0.0,0.0,1.9,3.6,4.0,1.96,3.62,4.2,,,,,,,,2020/2021,Bundesliga,8.0,-2.0,0.0,-4.0,0.0,1.0,1.0,0.49930651872399445,0.2635228848821082,0.23717059639389737,0.05409356725146197,-2.1,0.49798239178283193,0.2696258253851797,0.23239178283198822,0.024542413650543216,-2.24,,,,1.2,0.8,0.4,2.0,3.0,3.0,2.0,1.3333333333333333,-0.3333333333333333,2.2,1.1,-0.8666666666666669,2.0,0.8,1.2,1.8,3.0,2.0,3.0,1.0,0.6666666666666666,1.8,0.9,-0.8,-0.8,0.0,-0.7999999999999999,0.19999999999999996,0.0,1.0,-1.0,0.33333333333333326,-1.0,0.40000000000000013,0.20000000000000007,-0.06666666666666687,1,1,5,1,1.9444444444444444,0.7777777777777778,1.7777777777777777,0.7777777777777778,0.16666666666666674,0.0,0.6666666666666666,0.5997001499250375,1.1111111111111112,0.7140307033202429,-0.44444444444444453,-0.11433055339520537,1.6,1.32,0.28,0.2621359223300971,0.26559060895084374,0,0,0
SP1,2021-01-30,Real Madrid,Levante,1.0,2.0,A,8.0,14.0,2.0,8.0,9.0,20.0,3.0,7.0,1.0,2.0,1.0,0.0,1.33,5.5,8.0,1.36,5.81,8.44,,,,,,,,2020/2021,LaLiga,-6.0,-6.0,-4.0,-11.0,0.0,-1.0,3.0,0.7101928819304333,0.17173755144863206,0.11806956662093454,0.05869788106630214,-6.67,0.7167345841055652,0.16777263930870376,0.1154927765857309,0.02589456955625291,-7.079999999999999,,,,2.0,0.6,1.4,2.4,4.0,3.0,2.0,3.0,2.0,1.8,0.7,1.2,1.0,1.4,-0.4,0.6,0.0,0.0,5.0,0.6666666666666666,-0.3333333333333333,0.7,-0.5,-0.033333333333333326,1.0,-0.7999999999999999,1.7999999999999998,1.7999999999999998,4.0,3.0,-3.0,2.3333333333333335,2.3333333333333335,1.1,1.2,1.2333333333333334,1,1,5,1,2.1052631578947367,0.9473684210526315,1.2105263157894737,-0.05263157894736842,0.894736842105263,1.0,1.25,0.7689350249903883,0.4166666666666667,0.41649312786339027,0.8333333333333333,0.3524418971269981,2.76,0.6399999999999999,2.12,0.5921233153094987,0.6012418075198344,1,0,0
I1,2021-01-30,Sampdoria,Juventus,0.0,2.0,A,6.0,10.0,2.0,4.0,11.0,10.0,5.0,7.0,4.0,2.0,0.0,0.0,7.0,4.5,1.45,7.57,4.45,1.5,,,,,,,,2020/2021,SerieA,-4.0,-2.0,-2.0,1.0,2.0,-2.0,2.0,0.13544369486248053,0.21069019200830302,0.6538661131292164,0.054734537493158264,5.55,0.12906905919774153,0.21956242205098955,0.651368518751269,0.02348616409145099,6.07,,,,2.0,1.6,0.4,1.8,3.0,0.0,5.0,2.0,0.3333333333333333,1.4,0.3,0.6000000000000001,2.2,1.0,1.2,2.0,3.0,1.0,4.0,2.0,1.3333333333333333,1.9,1.0,0.10000000000000009,-0.20000000000000018,0.6000000000000001,-0.7999999999999999,-0.19999999999999996,0.0,-1.0,1.0,0.0,-1.0,-0.5,-0.7,0.5,1,1,5,1,1.368421052631579,0.05263157894736842,2.0,1.0555555555555556,-0.631578947368421,-1.0029239766081872,0.7692307692307692,0.5554012774229381,1.1,0.6872852233676976,-0.3307692307692309,-0.1318839459447595,1.92,2.0,-0.08000000000000007,-0.5184224182667359,-0.5222994595535275,0,1,0
E0,2021-01-30,Southampton,Aston Villa,0.0,1.0,A,20.0,8.0,5.0,4.0,12.0,11.0,7.0,1.0,1.0,0.0,0.0,0.0,2.8,3.6,2.37,2.9,3.73,2.44,,,,,,,,2020/2021,PremierLeague,12.0,1.0,6.0,1.0,1.0,-1.0,1.0,0.33792775665399244,0.2628326996197719,0.3992395437262357,0.056861563190677034,0.4299999999999997,0.33715390713560695,0.2621303835638767,0.4007157093005164,0.022760166525975345,0.45999999999999996,,,,1.0,0.8,0.2,1.4,2.0,3.0,2.0,1.3333333333333333,-0.3333333333333333,1.6,0.3,-0.26666666666666683,1.4,1.6,-0.2,0.8,1.0,1.0,4.0,0.0,-1.3333333333333333,1.6,0.6,-1.6,-0.3999999999999999,-0.8,0.4,0.5999999999999999,1.0,2.0,-2.0,1.3333333333333333,1.0,0.0,-0.3,1.3333333333333333,1,1,5,1,1.5263157894736843,0.15789473684210525,1.6111111111111112,0.6666666666666666,-0.08479532163742687,-0.5087719298245614,0.5555555555555556,0.5552470849528041,0.5384615384615384,0.46651116294568473,0.017094017094017144,0.08873592200711933,1.3599999999999999,0.32000000000000006,1.0399999999999998,-0.06131178707224327,-0.06356180216490948,0,0,0
D1,2021-01-30,Union Berlin,M'gladbach,1.0,1.0,D,13.0,12.0,3.0,4.0,12.0,13.0,2.0,9.0,1.0,3.0,0.0,0.0,3.2,3.4,2.25,3.47,3.41,2.27,,,,,,,,2020/2021,Bundesliga,1.0,-1.0,-7.0,-1.0,-2.0,0.0,2.0,0.29731830547998445,0.27982899339292655,0.42285270112708895,0.051062091503268014,0.9500000000000002,0.28198963217159745,0.28695132657930883,0.4310590412490939,0.021968204366388466,1.2000000000000002,,,,1.8,1.4,0.4,1.8,2.0,1.0,4.0,2.3333333333333335,0.6666666666666666,1.7777777777777777,1.0,0.5555555555555558,2.2,2.2,0.0,1.2,1.0,1.0,4.0,1.6666666666666667,0.3333333333333333,1.5,0.4,0.16666666666666674,-0.40000000000000013,-0.8000000000000003,0.4,0.6000000000000001,1.0,0.0,0.0,0.6666666666666667,0.3333333333333333,0.2777777777777777,0.6,0.38888888888888906,1,1,5,1,1.5555555555555556,0.5555555555555556,1.7222222222222223,0.3888888888888889,-0.16666666666666674,0.16666666666666669,0.75,0.5623242736644799,0.6875,0.4998863894569416,0.0625,0.06243788420753832,2.12,1.48,0.6400000000000001,-0.1255343956471045,-0.14906940907749644,0,0,0
SP1,2021-01-30,Valencia,Elche,1.0,0.0,H,14.0,10.0,4.0,1.0,18.0,15.0,4.0,10.0,1.0,7.0,0.0,0.0,1.66,3.75,5.5,1.67,3.79,6.13,,,,,,,,2020/2021,LaLiga,4.0,3.0,-6.0,3.0,-6.0,1.0,1.0,0.5732351306281267,0.25375208449138403,0.17301278488048913,0.05089448703906552,-3.84,0.5837493812674157,0.25721938435793773,0.15903123437464667,0.025786774984639216,-4.46,,,,0.8,1.2,-0.4,0.6,0.0,0.0,5.0,0.6666666666666666,-0.3333333333333333,1.1,0.1,-0.43333333333333346,0.8,1.4,-0.6,0.6,0.0,1.0,4.0,0.3333333333333333,-1.0,1.2,-0.2,-0.8666666666666667,0.0,-0.19999999999999996,0.19999999999999996,0.0,0.0,-1.0,1.0,0.3333333333333333,0.6666666666666667,-0.09999999999999987,0.30000000000000004,0.43333333333333324,1,1,5,1,1.0,-0.15,0.9444444444444444,-0.5,0.05555555555555558,0.35,0.36363636363636365,0.399800099950025,0.33333333333333337,0.36347114947751025,0.030303030303030276,0.036328950472514776,0.6399999999999999,0.43999999999999995,0.19999999999999996,0.4002223457476376,0.42471814689276904,0,0,0
SP1,2021-01-30,Villarreal,Sociedad,1.0,1.0,D,4.0,12.0,2.0,3.0,10.0,17.0,1.0,7.0,1.0,3.0,0.0,0.0,2.4,3.2,3.1,2.43,3.22,3.33,,,,,,,,2020/2021,LaLiga,-8.0,-1.0,-6.0,-7.0,-2.0,0.0,2.0,0.39616613418530355,0.2971246006389776,0.30670926517571884,0.051747311827957,-0.7000000000000002,0.40251359843237944,0.3037602621710193,0.29372613939660125,0.02238194025633633,-0.8999999999999999,,,,1.2,1.0,0.2,1.4,1.0,1.0,4.0,1.6666666666666667,0.3333333333333333,2.0,0.7,-0.33333333333333326,1.0,1.4,-0.4,0.8,1.0,2.0,3.0,1.0,-0.3333333333333333,1.7,0.8,-0.7,0.19999999999999996,-0.3999999999999999,0.6000000000000001,0.5999999999999999,0.0,-1.0,1.0,0.6666666666666667,0.6666666666666666,0.30000000000000004,-0.10000000000000009,0.3666666666666667,1,1,5,1,1.7,0.45,1.55,0.65,0.1499999999999999,-0.2,0.6,0.5452067242162653,0.4166666666666667,0.41649312786339027,0.1833333333333333,0.128713596352875,1.56,0.92,0.64,0.08945686900958472,0.10878745903577819,0,0,1
D1,2021-01-30,Werder Bremen,Schalke 04,1.0,1.0,D,15.0,6.0,6.0,1.0,11.0,20.0,6.0,1.0,0.0,4.0,0.0,0.0,1.9,3.5,4.0,2.02,3.57,4.03,,,,,,,,2020/2021,Bundesliga,9.0,5.0,5.0,-9.0,-4.0,0.0,2.0,0.49557522123893805,0.26902654867256637,0.23539823008849559,0.06203007518796988,-2.1,0.4837772494796413,0.2737339058680323,0.24248884465232637,0.0233005075847994,-2.0100000000000002,,,,1.0,1.4,-0.4,0.8,1.0,1.0,4.0,1.0,-0.3333333333333333,1.1,-0.6,-0.10000000000000009,1.2,2.8,-1.6,0.4,0.0,0.0,5.0,0.3333333333333333,-1.6666666666666667,0.5,-2.3,-0.16666666666666669,-0.19999999999999996,-1.4,1.2000000000000002,0.4,1.0,1.0,-1.0,0.6666666666666667,1.3333333333333335,0.6000000000000001,1.6999999999999997,0.0666666666666666,1,1,5,1,1.1666666666666667,-0.16666666666666666,0.3888888888888889,-1.8888888888888888,0.7777777777777779,1.722222222222222,0.4166666666666667,0.41649312786339027,0.3157894736842105,0.29992501874531363,0.10087719298245618,0.11656810911807663,0.92,0.36,0.56,0.26017699115044246,0.24128840482731492,0,0,0
