Div,Date,HomeTeam,AwayTeam,Referee,FTHG,FTAG,FTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,PSH,PSD,PSA,BbMxH,BbMxD,BbMxA,BbAvH,BbAvD,BbAvA,Bb1X2,Season,ShotsDiff,ShotsOnTargetDiff,CornersDiff,FoulsDiff,CardsDiff,GoalDiff,TotalGoals,Prob_H_b365,Prob_D_b365,Prob_A_b365,Margin_B365,OddsDiff_B365,Prob_H_ps,Prob_D_ps,Prob_A_ps,Margin_PS,OddsDiff_PS,OddsSpread_H,OddsSpread_D,OddsSpread_A,Home_GF_last5,Home_GA_last5,Home_GD_last5,Home_Pts_last5,Home_Wins_last5,Home_CleanSheets_last5,Home_Conceded0plus_last5,Home_Pts_last3,Home_GD_last3,Home_Pts_last10,Home_GD_last10,Home_Pts_trend_3v10,Away_GF_last5,Away_GA_last5,Away_GD_last5,Away_Pts_last5,Away_Wins_last5,Away_CleanSheets_last5,Away_Conceded0plus_last5,Away_Pts_last3,Away_GD_last3,Away_Pts_last10,Away_GD_last10,Away_Pts_trend_3v10,FormDiff_GF_last5,FormDiff_GA_last5,FormDiff_GD_last5,FormDiff_Pts_last5,FormDiff_Wins_last5,FormDiff_CleanSheets_last5,FormDiff_Conceded0plus_last5,FormDiff_Pts_last3,FormDiff_GD_last3,FormDiff_Pts_last10,FormDiff_GD_last10,FormDiff_Pts_trend_3v10,IsHomeAlways1,Month,Weekday,IsWeekend,Home_AvgPts_season,Home_AvgGD_season,Away_AvgPts_season,Away_AvgGD_season,SeasonStrength_PtsDiff,SeasonStrength_GDDiff
E0,2019-01-12,Brighton,Liverpool,K Friend,0.0,1.0,A,7.0,10.0,0.0,3.0,15.0,5.0,2.0,7.0,0.0,0.0,0.0,0.0,11.0,6.0,1.3,9.78,5.39,1.34,11.0,6.0,1.35,10.09,5.39,1.32,37.0,2018/2019,-3.0,-3.0,-5.0,10.0,0.0,-1.0,1.0,0.08853575482406358,0.1623155505107832,0.7491486946651532,0.02680652680652673,9.7,0.09888283453355604,0.17942005969168423,0.7216971057747597,0.034046902426302594,8.44,0.9100000000000001,0.6100000000000003,0.030000000000000027,1.0,1.4,-0.4,1.0,1.0,1.0,4.0,1.6666666666666667,0.3333333333333333,1.2,-0.1,0.4666666666666668,3.0,0.8,2.2,2.4,4.0,2.0,3.0,2.0,2.3333333333333335,2.7,2.3,-0.7000000000000002,-2.0,0.5999999999999999,-2.6,-1.4,-3.0,-1.0,1.0,-0.33333333333333326,-2.0,-1.5000000000000002,-2.4,1.166666666666667,1,1,5,1,1.2380952380952381,-0.23809523809523808,2.5714285714285716,1.8571428571428572,-1.3333333333333335,-2.0952380952380953
E0,2019-01-12,Burnley,Fulham,M Atkinson,2.0,1.0,H,11.0,12.0,0.0,4.0,5.0,9.0,2.0,6.0,1.0,2.0,0.0,0.0,2.4,3.3,3.25,2.39,3.26,3.36,2.5,3.35,3.38,2.37,3.25,3.22,38.0,2018/2019,-1.0,-4.0,-4.0,-4.0,-1.0,1.0,3.0,0.4055587067498582,0.2949517867271696,0.29948950652297224,0.027389277389277433,-0.8500000000000001,0.4090919276649462,0.2999170880733808,0.290990984261673,0.022777555717720555,-0.9699999999999998,0.1299999999999999,0.10000000000000009,0.1599999999999997,1.2,2.0,-0.8,1.2,2.0,1.0,4.0,2.0,-0.3333333333333333,1.0,-0.8,1.0,0.6,1.4,-0.8,1.0,1.0,2.0,3.0,1.3333333333333333,-0.6666666666666666,0.9,-1.0,0.43333333333333324,0.6,0.6000000000000001,0.0,0.19999999999999996,1.0,-1.0,1.0,0.6666666666666667,0.3333333333333333,0.09999999999999998,0.19999999999999996,0.5666666666666668,1,1,5,1,0.8571428571428571,-1.0,0.6666666666666666,-1.3333333333333333,0.19047619047619047,0.33333333333333326
E0,2019-01-12,Cardiff,Huddersfield,L Mason,0.0,0.0,D,3.0,14.0,0.0,2.0,12.0,14.0,3.0,10.0,3.0,1.0,0.0,0.0,2.25,3.25,3.6,2.26,3.23,3.71,2.32,3.25,3.75,2.25,3.17,3.56,38.0,2018/2019,-11.0,-2.0,-7.0,-2.0,2.0,0.0,0.0,0.4315352697095436,0.29875518672199175,0.26970954356846477,0.029914529914529808,-1.35,0.4331151487113132,0.30304651272060923,0.26383833856807754,0.02161717830175025,-1.4500000000000002,0.06999999999999984,0.08000000000000007,0.18999999999999995,0.8,2.2,-1.4,0.8,1.0,2.0,3.0,1.3333333333333333,-0.6666666666666666,1.3,-0.7,0.033333333333333215,0.6,2.0,-1.4,0.0,0.0,0.0,5.0,0.0,-1.3333333333333333,0.4,-0.8,-0.4,0.20000000000000007,0.20000000000000018,0.0,0.8,1.0,2.0,-2.0,1.3333333333333333,0.6666666666666666,0.9,0.10000000000000009,0.43333333333333324,1,1,5,1,0.8571428571428571,-1.0476190476190477,0.47619047619047616,-1.1428571428571428,0.38095238095238093,0.09523809523809512
E0,2019-01-12,Chelsea,Newcastle,C Kavanagh,2.0,1.0,H,10.0,9.0,6.0,2.0,6.0,13.0,8.0,5.0,1.0,1.0,0.0,0.0,1.22,7.0,15.0,1.22,6.67,15.97,1.26,7.0,17.0,1.23,6.35,14.63,38.0,2018/2019,1.0,4.0,3.0,-7.0,0.0,1.0,3.0,0.7964199029126214,0.13880461165048544,0.06477548543689321,0.02919594067135045,-13.78,0.7940908314926044,0.14524599916356484,0.06066316934383077,0.03221457626812407,-14.75,0.030000000000000027,0.6500000000000004,2.369999999999999,1.0,0.6,0.4,2.0,3.0,2.0,3.0,2.3333333333333335,0.6666666666666666,1.7,0.3,0.6333333333333335,0.4,1.4,-1.0,1.0,1.0,2.0,3.0,0.3333333333333333,-2.0,1.2,-0.7,-0.8666666666666667,0.6,-0.7999999999999999,1.4,1.0,2.0,0.0,0.0,2.0,2.6666666666666665,0.5,1.0,1.5000000000000002,1,1,5,1,2.0952380952380953,1.0476190476190477,0.8571428571428571,-0.6666666666666666,1.2380952380952381,1.7142857142857144
E0,2019-01-12,Crystal Palace,Watford,P Tierney,1.0,2.0,A,15.0,16.0,6.0,2.0,11.0,11.0,7.0,7.0,1.0,4.0,0.0,0.0,2.25,3.4,3.5,2.27,3.44,3.44,2.32,3.45,3.6,2.23,3.35,3.4,38.0,2018/2019,-1.0,4.0,0.0,0.0,-3.0,-1.0,3.0,0.43391066545123064,0.2871467639015497,0.2789425706472197,0.024276377217553602,-1.25,0.43107769423558895,0.2844611528822055,0.2844611528822055,0.021923983198442798,-1.17,0.08999999999999986,0.10000000000000009,0.20000000000000018,1.2,0.6,0.6,2.0,3.0,3.0,2.0,1.3333333333333333,0.3333333333333333,1.4,0.1,-0.06666666666666665,2.0,1.6,0.4,1.6,2.0,1.0,4.0,0.6666666666666666,-0.3333333333333333,1.0,-0.4,-0.33333333333333337,-0.8,-1.0,0.19999999999999996,0.3999999999999999,1.0,2.0,-2.0,0.6666666666666666,0.6666666666666666,0.3999999999999999,0.5,0.2666666666666667,1,1,5,1,1.0476190476190477,-0.3333333333333333,1.380952380952381,-0.047619047619047616,-0.33333333333333326,-0.2857142857142857
E0,2019-01-12,Leicester,Southampton,M Oliver,1.0,2.0,A,23.0,8.0,6.0,3.0,7.0,9.0,10.0,3.0,2.0,1.0,0.0,1.0,1.95,3.5,4.33,1.93,3.59,4.43,2.02,3.6,4.5,1.94,3.48,4.24,38.0,2018/2019,15.0,3.0,7.0,-2.0,0.0,-1.0,3.0,0.49813466563676106,0.27753217085476684,0.22433316350847204,0.029481680751888728,-2.38,0.5067729261398942,0.2724433836908066,0.22078369016929927,0.022419881370845385,-2.5,0.08000000000000007,0.1200000000000001,0.2599999999999998,0.8,0.6,0.2,1.8,3.0,2.0,3.0,2.0,0.3333333333333333,1.5,0.1,0.5,1.6,1.6,0.0,1.4,2.0,1.0,4.0,0.3333333333333333,-1.0,0.9,-0.4,-0.5666666666666667,-0.8,-1.0,0.2,0.40000000000000013,1.0,1.0,-1.0,1.6666666666666667,1.3333333333333333,0.6,0.5,1.0666666666666667,1,1,5,1,1.4761904761904763,0.09523809523809523,0.7619047619047619,-0.8095238095238095,0.7142857142857144,0.9047619047619048
E0,2019-01-12,West Ham,Arsenal,J Moss,1.0,0.0,H,11.0,11.0,3.0,2.0,7.0,10.0,7.0,3.0,0.0,2.0,0.0,0.0,3.5,4.0,2.05,3.53,3.85,2.1,3.6,4.0,2.11,3.43,3.8,2.06,38.0,2018/2019,0.0,1.0,4.0,-3.0,-2.0,1.0,1.0,0.27914893617021275,0.24425531914893614,0.4765957446808511,0.023519163763066286,1.4500000000000002,0.2779448923113946,0.2548429791842137,0.4672121285043918,0.019216854910905745,1.4299999999999997,0.16999999999999993,0.20000000000000018,0.04999999999999982,1.2,1.4,-0.2,1.4,2.0,1.0,4.0,1.3333333333333333,-0.3333333333333333,1.7,0.1,-0.3666666666666667,2.2,2.2,0.0,1.4,2.0,0.0,5.0,1.3333333333333333,-0.3333333333333333,1.8,0.4,-0.4666666666666668,-1.0000000000000002,-0.8000000000000003,-0.2,0.0,0.0,1.0,-1.0,0.0,0.0,-0.10000000000000009,-0.30000000000000004,0.10000000000000009,1,1,5,1,1.3333333333333333,-0.14285714285714285,1.9523809523809523,0.7142857142857143,-0.6190476190476191,-0.8571428571428572
E0,2019-01-13,Everton,Bournemouth,A Taylor,2.0,0.0,H,15.0,16.0,3.0,7.0,17.0,8.0,5.0,9.0,5.0,0.0,0.0,0.0,1.75,4.0,4.8,1.76,4.0,4.91,1.81,4.05,4.91,1.76,3.89,4.64,38.0,2018/2019,-1.0,-4.0,-4.0,9.0,5.0,2.0,2.0,0.5549132947976879,0.24277456647398846,0.20231213872832374,0.029761904761904656,-3.05,0.5560337017575648,0.24465482877332848,0.1993114694691067,0.02184780596185898,-3.1500000000000004,0.050000000000000044,0.1599999999999997,0.27000000000000046,1.6,2.4,-0.8,0.6,1.0,0.0,5.0,1.0,0.6666666666666666,0.9,-0.4,0.09999999999999998,1.2,2.8,-1.6,0.8,1.0,1.0,4.0,0.3333333333333333,-2.6666666666666665,0.7,-1.5,-0.36666666666666664,0.40000000000000013,-0.3999999999999999,0.8,-0.20000000000000007,0.0,-1.0,1.0,0.6666666666666667,3.333333333333333,0.20000000000000007,1.1,0.4666666666666666,1,1,6,1,1.2857142857142858,0.0,1.2857142857142858,-0.42857142857142855,0.0,0.42857142857142855
E0,2019-01-13,Tottenham,Manchester United,M Dean,0.0,1.0,A,21.0,13.0,11.0,8.0,8.0,8.0,7.0,4.0,1.0,2.0,0.0,0.0,2.05,3.7,3.75,2.07,3.7,3.75,2.15,3.8,3.85,2.06,3.64,3.58,38.0,2018/2019,8.0,3.0,3.0,0.0,-1.0,-1.0,1.0,0.4760271035251737,0.26374474654773133,0.2602281499270949,0.02474181498571748,-1.7000000000000002,0.47360606215759565,0.2649633915314116,0.2614305463109928,0.020028724376550455,-1.6800000000000002,0.08999999999999986,0.1599999999999997,0.27,3.2,1.0,2.2,2.4,4.0,3.0,2.0,2.0,2.0,2.4,1.6,-0.3999999999999999,3.0,1.2,1.8,2.4,4.0,1.0,4.0,3.0,2.3333333333333335,1.8,1.0,1.2,0.20000000000000018,-0.19999999999999996,0.40000000000000013,0.0,0.0,2.0,-2.0,-1.0,-0.3333333333333335,0.5999999999999999,0.6000000000000001,-1.5999999999999999,1,1,6,1,2.2857142857142856,1.1904761904761905,1.8095238095238095,0.5238095238095238,0.47619047619047605,0.6666666666666666
E0,2019-01-14,Manchester City,Wolverhampton,C Pawson,3.0,0.0,H,24.0,3.0,9.0,0.0,6.0,3.0,12.0,1.0,1.0,0.0,0.0,1.0,1.18,8.0,17.0,1.19,7.47,16.79,1.22,8.5,18.0,1.19,7.34,15.63,37.0,2018/2019,21.0,9.0,11.0,3.0,0.0,3.0,3.0,0.8217522658610272,0.12120845921450152,0.0570392749244713,0.03128115653040875,-15.82,0.8128895649575768,0.12949646349391117,0.057613971548512,0.03376420448654316,-15.6,0.030000000000000027,1.1600000000000001,2.369999999999999,2.2,1.6,0.6,1.8,3.0,0.0,5.0,2.0,0.6666666666666666,2.1,1.0,-0.10000000000000009,1.2,1.2,0.0,1.4,2.0,1.0,4.0,1.3333333333333333,0.0,1.4,-0.1,-0.06666666666666665,1.0000000000000002,0.40000000000000013,0.6,0.40000000000000013,1.0,-1.0,1.0,0.6666666666666667,0.6666666666666666,0.7000000000000002,1.1,-0.03333333333333344,1,1,0,0,2.380952380952381,1.8571428571428572,1.380952380952381,-0.09523809523809523,1.0,1.9523809523809526
E0,2019-01-19,Arsenal,Chelsea,A Taylor,2.0,0.0,H,13.0,13.0,5.0,1.0,13.0,15.0,5.0,6.0,0.0,2.0,0.0,0.0,3.1,3.6,2.37,3.09,3.65,2.37,3.11,3.66,2.4,3.01,3.54,2.34,36.0,2018/2019,0.0,4.0,-1.0,-2.0,-2.0,2.0,2.0,0.31554421391323645,0.2717186286475092,0.4127371574392544,0.022299351209110307,0.73,0.31742274963948,0.2687222729824638,0.4138549773780561,0.019538126479023976,0.7199999999999998,0.10000000000000009,0.1200000000000001,0.06000000000000005,1.8,1.8,0.0,1.4,2.0,0.0,5.0,1.0,-0.6666666666666666,1.7,0.3,-0.7,1.0,0.6,0.4,2.0,3.0,2.0,3.0,2.3333333333333335,0.6666666666666666,1.9,0.4,0.43333333333333357,0.8,1.2000000000000002,-0.4,-0.6000000000000001,-1.0,-2.0,2.0,-1.3333333333333335,-1.3333333333333333,-0.19999999999999996,-0.10000000000000003,-1.1333333333333335,1,1,5,1,1.8636363636363635,0.6363636363636364,2.1363636363636362,1.0454545454545454,-0.2727272727272727,-0.40909090909090906
E0,2019-01-19,Bournemouth,West Ham,S Hooper,2.0,0.0,H,10.0,9.0,4.0,1.0,6.0,10.0,2.0,3.0,0.0,1.0,0.0,0.0,2.37,3.7,3.0,2.34,3.71,3.08,2.4,3.71,3.1,2.35,3.59,2.96,36.0,2018/2019,1.0,3.0,-1.0,-4.0,-1.0,2.0,2.0,0.4114311130879573,0.2635383075725565,0.3250305793394863,0.025544531873645582,-0.6299999999999999,0.4183281225975091,0.2638511608836041,0.31782071651888677,0.021567531001493334,-0.7400000000000002,0.04999999999999982,0.1200000000000001,0.14000000000000012,1.2,2.8,-1.6,0.8,1.0,1.0,4.0,0.3333333333333333,-1.6666666666666667,0.7,-1.6,-0.36666666666666664,1.0,1.4,-0.4,1.4,2.0,1.0,4.0,1.3333333333333333,-0.3333333333333333,1.9,0.2,-0.5666666666666667,0.19999999999999996,1.4,-1.2000000000000002,-0.5999999999999999,-1.0,0.0,0.0,-1.0,-1.3333333333333335,-1.2,-1.8,0.2,1,1,5,1,1.2272727272727273,-0.5,1.4090909090909092,-0.09090909090909091,-0.18181818181818188,-0.40909090909090906
E0,2019-01-19,Liverpool,Crystal Palace,J Moss,4.0,3.0,H,19.0,9.0,9.0,3.0,6.0,8.0,8.0,3.0,0.0,1.0,1.0,0.0,1.2,7.5,17.0,1.19,7.45,16.08,1.22,7.75,18.0,1.19,7.18,15.52,36.0,2018/2019,10.0,6.0,5.0,-2.0,0.0,1.0,7.0,0.8126195028680689,0.13001912045889102,0.05736137667304016,0.025490196078431282,-15.8,0.8105458376269564,0.12946973782229237,0.059984424550751134,0.036753377099612905,-14.889999999999999,0.030000000000000027,0.5700000000000003,2.4800000000000004,2.6,0.6,2.0,2.4,4.0,3.0,2.0,2.0,1.3333333333333333,2.7,2.2,-0.7000000000000002,1.2,1.0,0.2,1.4,2.0,2.0,3.0,1.0,0.0,1.4,0.1,-0.3999999999999999,1.4000000000000001,-0.4,1.8,1.0,2.0,1.0,-1.0,1.0,1.3333333333333333,1.3000000000000003,2.1,-0.30000000000000027,1,1,5,1,2.590909090909091,1.8181818181818181,1.0,-0.36363636363636365,1.5909090909090908,2.1818181818181817
E0,2019-01-19,Manchester United,Brighton,P Tierney,2.0,1.0,H,20.0,7.0,5.0,3.0,11.0,11.0,6.0,5.0,1.0,0.0,0.0,0.0,1.3,5.75,12.0,1.32,5.62,10.92,1.33,6.0,12.0,1.3,5.49,10.75,36.0,2018/2019,13.0,2.0,1.0,0.0,1.0,1.0,3.0,0.7493890849850665,0.1694270974748846,0.08118381754004887,0.026477146042363398,-10.7,0.7375966308988116,0.1732433367947387,0.08916003230644974,0.027086792211347355,-9.6,0.030000000000000027,0.5099999999999998,1.25,3.0,0.6,2.4,3.0,5.0,2.0,3.0,3.0,2.0,2.1,1.3,0.8999999999999999,0.8,1.2,-0.4,1.0,1.0,1.0,4.0,1.3333333333333333,0.0,1.2,-0.1,0.1333333333333333,2.2,-0.6,2.8,2.0,4.0,1.0,-1.0,1.6666666666666667,2.0,0.9000000000000001,1.4000000000000001,0.7666666666666666,1,1,5,1,1.8636363636363635,0.5454545454545454,1.1818181818181819,-0.2727272727272727,0.6818181818181817,0.8181818181818181
E0,2019-01-19,Newcastle,Cardiff,S Attwell,3.0,0.0,H,16.0,9.0,6.0,1.0,11.0,6.0,7.0,10.0,0.0,1.0,0.0,0.0,1.95,3.4,4.5,1.97,3.39,4.53,2.0,3.45,4.6,1.96,3.3,4.4,36.0,2018/2019,7.0,5.0,-3.0,5.0,-1.0,3.0,3.0,0.49829018075232057,0.28578407425500735,0.21592574499267222,0.02916038210155847,-2.55,0.4960318613913195,0.28825450352238924,0.21571363508629127,0.023350015811812286,-2.5600000000000005,0.040000000000000036,0.15000000000000036,0.1999999999999993,0.4,1.8,-1.4,0.4,0.0,1.0,4.0,0.3333333333333333,-1.0,0.9,-0.9,-0.5666666666666667,0.4,1.6,-1.2,1.0,1.0,3.0,2.0,1.3333333333333333,-0.6666666666666666,1.1,-0.8,0.23333333333333317,0.0,0.19999999999999996,-0.19999999999999996,-0.6,-1.0,-2.0,2.0,-1.0,-0.33333333333333337,-0.20000000000000007,-0.09999999999999998,-0.7999999999999998,1,1,5,1,0.8181818181818182,-0.6818181818181818,0.8636363636363636,-1.0,-0.045454545454545414,0.31818181818181823
E0,2019-01-19,Southampton,Everton,G Scott,2.0,1.0,H,11.0,7.0,4.0,2.0,12.0,11.0,7.0,6.0,2.0,1.0,0.0,0.0,2.75,3.4,2.7,2.76,3.41,2.73,2.8,3.44,2.78,2.7,3.34,2.7,36.0,2018/2019,4.0,2.0,1.0,1.0,1.0,1.0,3.0,0.35368907724908505,0.28607204777499523,0.3602388749759199,0.02812438106555737,0.04999999999999982,0.3545630091751506,0.28697768484557634,0.35845930597927306,0.021874338844885877,0.029999999999999805,0.09999999999999964,0.10000000000000009,0.07999999999999963,1.4,1.4,0.0,1.4,2.0,1.0,4.0,1.3333333333333333,-0.3333333333333333,1.1,-0.3,0.23333333333333317,1.8,1.8,0.0,1.2,2.0,1.0,4.0,1.0,0.0,1.1,-0.2,-0.10000000000000009,-0.40000000000000013,-0.40000000000000013,0.0,0.19999999999999996,0.0,0.0,0.0,0.33333333333333326,-0.3333333333333333,0.0,-0.09999999999999998,0.33333333333333326,1,1,5,1,0.8636363636363636,-0.7272727272727273,1.3636363636363635,0.09090909090909091,-0.4999999999999999,-0.8181818181818182
E0,2019-01-19,Watford,Burnley,M Oliver,0.0,0.0,D,9.0,11.0,4.0,3.0,14.0,9.0,1.0,7.0,1.0,2.0,0.0,0.0,1.65,4.0,5.75,1.64,4.15,5.72,1.7,4.15,6.0,1.64,3.95,5.54,36.0,2018/2019,-2.0,1.0,-6.0,5.0,-1.0,0.0,0.0,0.5884234090182283,0.24272465622001918,0.16885193476175248,0.029973649538866942,-4.1,0.594567787440388,0.2349617280487316,0.17047048451088048,0.02554512780783713,-4.08,0.06000000000000005,0.20000000000000018,0.45999999999999996,1.8,1.4,0.4,1.6,2.0,1.0,4.0,1.6666666666666667,0.3333333333333333,1.2,-0.3,0.4666666666666668,1.6,2.0,-0.4,1.8,3.0,1.0,4.0,3.0,1.3333333333333333,1.2,-0.7,1.8,0.19999999999999996,-0.6000000000000001,0.8,-0.19999999999999996,-1.0,0.0,0.0,-1.3333333333333333,-1.0,0.0,0.39999999999999997,-1.3333333333333333,1,1,5,1,1.4545454545454546,0.0,0.9545454545454546,-0.9090909090909091,0.5,0.9090909090909091
E0,2019-01-19,Wolverhampton,Leicester,C Kavanagh,4.0,3.0,H,12.0,16.0,7.0,6.0,11.0,10.0,5.0,9.0,3.0,3.0,0.0,0.0,2.37,3.2,3.4,2.38,3.21,3.48,2.4,3.21,3.5,2.33,3.16,3.4,36.0,2018/2019,-4.0,1.0,-4.0,1.0,0.0,1.0,7.0,0.4102254731920669,0.30382324108287456,0.28595128572505846,0.028558575328865743,-1.0299999999999998,0.4123131436164323,0.30570258000221456,0.2819842763813531,0.01905086881675011,-1.1,0.06999999999999984,0.04999999999999982,0.10000000000000009,0.8,1.8,-1.0,0.8,1.0,0.0,5.0,1.0,-1.0,1.3,-0.4,-0.30000000000000004,1.0,0.8,0.2,1.8,3.0,2.0,3.0,1.0,-0.3333333333333333,1.4,0.0,-0.3999999999999999,-0.19999999999999996,1.0,-1.2,-1.0,-2.0,-2.0,2.0,0.0,-0.6666666666666667,-0.09999999999999987,-0.4,0.09999999999999987,1,1,5,1,1.3181818181818181,-0.22727272727272727,1.4090909090909092,0.045454545454545456,-0.09090909090909105,-0.2727272727272727
E0,2019-01-20,Fulham,Tottenham,C Pawson,1.0,2.0,A,12.0,14.0,4.0,5.0,10.0,8.0,7.0,10.0,2.0,3.0,0.0,0.0,5.25,3.8,1.75,5.49,3.69,1.74,5.5,3.8,1.77,5.28,3.64,1.73,36.0,2018/2019,-2.0,-1.0,-3.0,2.0,-1.0,-1.0,3.0,0.1858190709046455,0.2567237163814181,0.5574572127139364,0.025062656641603898,3.5,0.17721141664803636,0.2636560101348834,0.5591325732170802,0.027864716182492533,3.75,0.21999999999999975,0.1599999999999997,0.040000000000000036,0.8,1.4,-0.6,1.0,1.0,2.0,3.0,1.0,-1.0,0.9,-0.9,0.09999999999999998,3.0,1.2,1.8,1.8,3.0,2.0,3.0,1.0,0.0,2.1,1.4,-1.1,-2.2,0.19999999999999996,-2.4,-0.8,-2.0,0.0,0.0,0.0,-1.0,-1.2000000000000002,-2.3,1.2000000000000002,1,1,6,1,0.6363636363636364,-1.3181818181818181,2.1818181818181817,1.0909090909090908,-1.5454545454545454,-2.409090909090909
E0,2019-01-20,Huddersfield,Manchester City,A Marriner,0.0,3.0,A,5.0,12.0,2.0,4.0,10.0,9.0,1.0,4.0,2.0,2.0,0.0,0.0,21.0,8.5,1.16,21.51,8.28,1.15,28.0,10.0,1.18,20.84,8.34,1.15,36.0,2018/2019,-7.0,-2.0,-3.0,1.0,0.0,-3.0,3.0,0.04635201203459947,0.11451673561489281,0.8391312523505078,0.027335071959818436,19.84,0.04483867823374597,0.11648308802027488,0.838678233745979,0.03682816890020835,20.360000000000003,7.16,1.6600000000000001,0.030000000000000027,0.6,1.8,-1.2,0.2,0.0,1.0,4.0,0.3333333333333333,-0.6666666666666666,0.4,-0.8,-0.06666666666666671,2.2,1.4,0.8,1.8,3.0,1.0,4.0,3.0,2.0,2.1,1.1,0.8999999999999999,-1.6,0.40000000000000013,-2.0,-1.6,-3.0,0.0,0.0,-2.6666666666666665,-2.6666666666666665,-1.7000000000000002,-1.9000000000000001,-0.9666666666666666,1,1,6,1,0.5,-1.0909090909090908,2.409090909090909,1.9090909090909092,-1.9090909090909092,-3.0
E0,2019-01-29,Arsenal,Cardiff,M Dean,2.0,1.0,H,15.0,19.0,4.0,2.0,14.0,12.0,4.0,7.0,3.0,3.0,0.0,0.0,1.22,7.0,15.0,1.22,6.92,13.58,1.25,7.35,15.5,1.23,6.77,13.42,36.0,2018/2019,-4.0,2.0,-3.0,2.0,0.0,1.0,3.0,0.7964199029126214,0.13880461165048544,0.06477548543689321,0.02919594067135045,-13.78,0.7898029644421585,0.139242719164658,0.0709543163931836,0.03781850417145405,-12.36,0.020000000000000018,0.5800000000000001,2.08,1.6,1.6,0.0,1.4,2.0,1.0,4.0,2.0,1.3333333333333333,1.7,0.4,0.30000000000000004,0.2,1.2,-1.0,1.0,1.0,3.0,2.0,0.3333333333333333,-2.0,1.1,-1.0,-0.7666666666666668,1.4000000000000001,0.40000000000000013,1.0,0.3999999999999999,1.0,-2.0,2.0,1.6666666666666667,3.333333333333333,0.5999999999999999,1.4,1.0666666666666669,1,1,1,0,1.9130434782608696,0.6956521739130435,0.8260869565217391,-1.0869565217391304,1.0869565217391304,1.7826086956521738
E0,2019-01-29,Fulham,Brighton,L Probert,4.0,2.0,H,24.0,15.0,7.0,6.0,10.0,5.0,10.0,1.0,2.0,3.0,0.0,0.0,2.37,3.3,3.3,2.42,3.23,3.35,2.46,3.3,3.5,2.39,3.2,3.28,36.0,2018/2019,9.0,1.0,9.0,5.0,-1.0,2.0,6.0,0.41044776119402987,0.29477611940298515,0.29477611940298515,0.028001534330648115,-0.9299999999999997,0.4045939104325814,0.3031322796429867,0.2922738099244319,0.021328126402249126,-0.9300000000000002,0.06999999999999984,0.09999999999999964,0.2200000000000002,1.0,1.8,-0.8,0.8,1.0,1.0,4.0,0.0,-1.6666666666666667,0.6,-1.1,-0.6,1.0,1.2,-0.2,1.0,1.0,1.0,4.0,0.3333333333333333,-0.6666666666666666,1.1,-0.2,-0.7666666666666668,0.0,0.6000000000000001,-0.6000000000000001,-0.19999999999999996,0.0,0.0,0.0,-0.3333333333333333,-1.0,-0.5000000000000001,-0.9000000000000001,0.16666666666666685,1,1,1,0,0.6086956521739131,-1.3043478260869565,1.1304347826086956,-0.30434782608695654,-0.5217391304347825,-1.0
E0,2019-01-29,Huddersfield,Everton,S Attwell,0.0,1.0,A,10.0,10.0,2.0,5.0,13.0,10.0,3.0,4.0,1.0,4.0,0.0,1.0,4.0,3.3,2.1,4.06,3.31,2.11,4.1,3.38,2.14,3.96,3.28,2.08,36.0,2018/2019,0.0,-3.0,-1.0,3.0,-4.0,-1.0,1.0,0.2429022082018928,0.2944269190325973,0.46267087276551006,0.029220779220779036,1.9,0.24091992562773162,0.2955090326430786,0.4635710417291897,0.02235387163368907,1.9499999999999997,0.13999999999999968,0.10000000000000009,0.06000000000000005,0.4,1.8,-1.4,0.2,0.0,1.0,4.0,0.3333333333333333,-1.3333333333333333,0.1,-1.3,0.2333333333333333,1.6,1.0,0.6,1.2,2.0,1.0,4.0,1.0,0.0,0.8,-0.4,0.19999999999999996,-1.2000000000000002,0.8,-2.0,-1.0,-2.0,0.0,0.0,-0.6666666666666667,-1.3333333333333333,-0.7000000000000001,-0.9,0.033333333333333354,1,1,1,0,0.4782608695652174,-1.173913043478261,1.3043478260869565,0.043478260869565216,-0.8260869565217391,-1.2173913043478262
E0,2019-01-29,Manchester United,Burnley,J Moss,2.0,2.0,D,28.0,6.0,9.0,4.0,10.0,9.0,11.0,3.0,1.0,3.0,0.0,0.0,1.28,6.0,12.0,1.29,5.73,11.91,1.31,6.5,13.5,1.28,5.83,11.77,36.0,2018/2019,22.0,5.0,8.0,1.0,-2.0,0.0,4.0,0.7575757575757576,0.1616161616161616,0.0808080808080808,0.03125,-10.72,0.7499381867452602,0.16883425146621042,0.08122756178852945,0.03367692451288784,-10.620000000000001,0.030000000000000027,0.6699999999999999,1.7300000000000004,2.4,0.6,1.8,3.0,5.0,2.0,3.0,3.0,1.3333333333333333,2.3,1.4,0.7000000000000002,1.4,1.4,0.0,2.0,3.0,2.0,3.0,2.3333333333333335,0.6666666666666666,1.3,-0.6,1.0333333333333334,1.0,-0.7999999999999999,1.8,1.0,2.0,0.0,0.0,0.6666666666666665,0.6666666666666666,0.9999999999999998,2.0,-0.33333333333333326,1,1,1,0,1.9130434782608696,0.5652173913043478,0.9565217391304348,-0.8695652173913043,0.9565217391304348,1.434782608695652
