Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,PSH,PSD,PSA,BbMxH,BbMxD,BbMxA,BbAvH,BbAvD,BbAvA,Bb1X2,Season
SP1,2016-10-22,Granada,Sp Gijon,0,0,D,12,3,1,3,10,12,3,3,4,1,0,0,2.1,3.4,3.6,2.16,3.46,3.73,2.3,3.52,3.73,2.14,3.33,3.52,53.0,2016/2017
SP1,2016-10-22,Sociedad,Alaves,3,0,H,16,10,5,3,17,20,4,2,3,5,0,0,1.67,3.75,5.5,1.7,3.81,5.9,1.75,3.81,6.05,1.67,3.67,5.52,54.0,2016/2017
SP1,2016-10-22,Valencia,Barcelona,2,3,A,7,15,4,8,15,13,3,1,5,4,0,0,7.0,5.25,1.4,7.67,5.24,1.43,7.67,5.26,1.51,6.79,4.9,1.43,54.0,2016/2017
SP1,2016-10-23,Celta,Deportivo La Coruna,4,1,H,9,11,7,1,17,15,5,4,3,5,0,0,1.7,3.6,5.5,1.79,3.7,5.25,1.79,3.75,5.5,1.75,3.58,5.0,54.0,2016/2017
SP1,2016-10-23,Malaga,Leganes,4,0,H,24,14,8,5,12,15,5,8,1,3,0,0,1.85,3.3,4.75,1.87,3.41,5.19,1.95,3.6,5.19,1.87,3.28,4.71,54.0,2016/2017
SP1,2016-10-23,Real Madrid,Athletic Bilbao,2,1,H,24,10,8,3,10,17,6,4,2,3,0,0,1.2,7.0,13.0,1.25,7.03,12.68,1.29,7.4,13.5,1.24,6.47,11.59,54.0,2016/2017
SP1,2016-10-23,Sevilla,Atletico Madrid,1,0,H,12,9,5,3,15,11,4,5,4,2,0,1,4.0,3.5,1.95,4.19,3.51,2.01,4.19,3.55,2.1,3.92,3.41,1.99,54.0,2016/2017
SP1,2016-10-23,Villarreal,Las Palmas,2,1,H,14,8,4,4,16,12,2,1,2,3,0,0,1.67,3.8,5.25,1.68,3.92,5.8,1.76,3.95,5.8,1.69,3.75,5.19,54.0,2016/2017
SP1,2016-10-28,Leganes,Sociedad,0,2,A,7,9,4,5,19,15,1,4,5,2,0,0,2.63,3.1,2.88,2.63,3.16,3.09,2.77,3.21,3.09,2.6,3.1,2.93,55.0,2016/2017
SP1,2016-10-29,Alaves,Real Madrid,1,4,A,8,15,3,5,15,6,4,3,5,1,0,0,13.0,6.5,1.22,14.0,6.8,1.25,15.0,7.2,1.29,12.6,6.34,1.23,56.0,2016/2017
SP1,2016-10-29,Atletico Madrid,Malaga,4,2,H,16,6,7,3,10,10,6,2,2,4,1,1,1.22,6.0,15.0,1.24,6.31,17.71,1.3,6.75,19.0,1.23,5.78,15.6,56.0,2016/2017
SP1,2016-10-29,Barcelona,Granada,1,0,H,15,1,5,0,7,17,8,1,1,4,0,0,1.05,17.0,34.0,1.06,19.0,45.0,1.11,20.94,61.0,1.05,15.65,40.93,56.0,2016/2017
SP1,2016-10-29,Sp Gijon,Sevilla,1,1,D,9,20,5,6,17,9,3,4,6,2,0,0,3.8,3.6,1.95,4.33,3.73,1.92,4.33,3.75,2.02,4.04,3.54,1.92,56.0,2016/2017
SP1,2016-10-30,Athletic Bilbao,Osasuna,1,1,D,18,7,4,3,10,11,9,2,2,1,0,0,1.36,5.0,8.5,1.41,5.01,9.16,1.45,5.15,10.27,1.38,4.7,8.85,56.0,2016/2017
SP1,2016-10-30,Real Betis,Espanol,0,1,A,13,10,5,5,15,15,8,3,3,3,0,0,2.25,3.25,3.4,2.28,3.38,3.51,2.37,3.4,3.53,2.23,3.26,3.37,55.0,2016/2017
SP1,2016-10-30,Eibar,Villarreal,2,1,H,13,6,9,1,16,16,3,7,2,3,0,0,3.0,3.2,2.5,3.19,3.18,2.55,3.2,3.22,2.61,3.04,3.14,2.48,55.0,2016/2017
SP1,2016-10-30,Las Palmas,Celta,3,3,D,17,9,8,6,13,22,8,1,2,6,0,1,2.3,3.3,3.2,2.42,3.4,3.21,2.49,3.5,3.29,2.35,3.34,3.07,56.0,2016/2017
SP1,2016-10-31,Deportivo La Coruna,Valencia,1,1,D,16,10,4,3,14,21,5,6,1,5,0,0,2.88,3.2,2.55,2.88,3.37,2.66,3.0,3.4,2.66,2.85,3.25,2.55,53.0,2016/2017
SP1,2016-11-04,Malaga,Sp Gijon,3,2,H,22,7,7,4,12,20,9,2,5,4,0,1,1.73,3.6,5.25,1.71,3.79,5.83,1.77,3.8,5.83,1.71,3.64,5.38,49.0,2016/2017
SP1,2016-11-05,Granada,Deportivo La Coruna,1,1,D,14,13,6,5,11,7,7,6,1,2,0,0,2.6,3.2,2.8,2.74,3.16,2.95,2.75,3.25,3.0,2.64,3.11,2.86,50.0,2016/2017
SP1,2016-11-05,Las Palmas,Eibar,1,0,H,16,13,6,5,10,20,7,4,1,4,0,0,1.91,3.5,4.0,1.99,3.71,4.04,2.05,3.71,4.2,1.96,3.55,3.88,50.0,2016/2017
SP1,2016-11-05,Osasuna,Alaves,0,1,A,10,12,4,3,18,10,3,4,5,2,0,0,2.25,3.2,3.4,2.32,3.25,3.54,2.35,3.3,3.55,2.26,3.17,3.42,50.0,2016/2017
SP1,2016-11-05,Sociedad,Atletico Madrid,2,0,H,12,9,3,2,18,20,6,6,2,4,0,0,5.75,3.6,1.67,5.37,3.82,1.75,5.75,3.85,1.82,5.13,3.65,1.72,49.0,2016/2017
SP1,2016-11-06,Real Madrid,Leganes,3,0,H,17,7,7,3,7,20,2,2,3,5,0,0,1.07,13.0,23.0,1.1,15.0,22.5,1.1,17.0,36.0,1.08,12.49,27.03,50.0,2016/2017
SP1,2016-11-06,Espanol,Athletic Bilbao,0,0,D,6,4,3,0,13,11,5,3,1,2,0,0,3.0,3.2,2.5,2.92,3.34,2.65,3.0,3.4,2.7,2.88,3.21,2.56,50.0,2016/2017
SP1,2016-11-06,Villarreal,Real Betis,2,0,H,15,7,7,3,16,12,10,1,0,2,0,0,1.5,4.2,7.0,1.53,4.31,7.36,1.64,4.38,7.5,1.52,4.08,6.89,50.0,2016/2017
SP1,2016-11-06,Sevilla,Barcelona,1,2,A,15,14,4,7,18,12,3,5,4,6,0,0,5.25,4.2,1.62,4.84,4.51,1.69,5.5,4.51,1.75,4.89,4.31,1.64,50.0,2016/2017
SP1,2016-11-06,Celta,Valencia,2,1,H,7,13,4,4,19,15,4,3,6,1,0,0,2.25,3.4,3.2,2.28,3.68,3.23,2.32,3.68,3.3,2.26,3.45,3.14,50.0,2016/2017
SP1,2016-11-18,Real Betis,Las Palmas,2,0,H,10,9,3,3,22,10,4,5,0,1,0,0,2.35,3.4,3.1,2.37,3.48,3.21,2.47,3.5,3.21,2.36,3.37,3.06,51.0,2016/2017
SP1,2016-11-19,Atletico Madrid,Real Madrid,0,3,A,16,12,5,7,21,14,8,6,4,2,0,0,2.5,3.3,2.9,2.44,3.44,3.12,2.6,3.44,3.15,2.46,3.3,2.97,52.0,2016/2017
SP1,2016-11-19,Barcelona,Malaga,0,0,D,28,4,8,1,13,12,14,1,0,2,0,2,1.13,9.0,21.0,1.13,10.68,23.62,1.16,10.68,25.0,1.13,9.08,20.74,52.0,2016/2017
SP1,2016-11-19,Eibar,Celta,1,0,H,12,6,5,2,11,13,7,0,2,5,0,2,2.38,3.25,3.1,2.35,3.32,3.41,2.5,3.44,3.41,2.32,3.27,3.21,51.0,2016/2017
SP1,2016-11-19,Deportivo La Coruna,Sevilla,2,3,A,4,20,3,7,15,12,3,14,3,2,0,0,3.3,3.4,2.2,3.4,3.44,2.3,3.45,3.5,2.35,3.28,3.35,2.24,52.0,2016/2017
SP1,2016-11-20,Athletic Bilbao,Villarreal,1,0,H,12,6,5,2,13,17,6,5,0,2,0,0,2.15,3.3,3.5,2.15,3.35,3.89,2.2,3.4,3.95,2.14,3.24,3.65,52.0,2016/2017
SP1,2016-11-20,Sp Gijon,Sociedad,1,3,A,4,20,1,9,17,9,3,5,2,1,0,0,3.4,3.3,2.2,3.5,3.33,2.31,3.59,3.35,2.36,3.36,3.25,2.25,51.0,2016/2017
SP1,2016-11-20,Alaves,Espanol,0,1,A,10,10,4,3,20,14,2,5,5,2,0,0,2.5,3.1,3.1,2.54,3.21,3.17,2.65,3.21,3.17,2.49,3.12,3.06,52.0,2016/2017
SP1,2016-11-20,Valencia,Granada,1,1,D,14,9,7,5,7,18,11,2,1,5,0,0,1.33,5.5,8.5,1.35,5.42,10.67,1.4,5.5,10.67,1.34,5.11,9.24,52.0,2016/2017
SP1,2016-11-21,Leganes,Osasuna,2,0,H,15,5,5,2,13,17,3,2,2,3,0,0,1.85,3.5,4.5,1.9,3.44,4.9,1.96,3.5,4.9,1.88,3.4,4.47,51.0,2016/2017
SP1,2016-11-25,Eibar,Real Betis,3,1,H,16,7,9,2,11,7,5,1,0,1,0,1,1.95,3.4,4.2,2.0,3.41,4.4,2.0,3.5,4.4,1.97,3.38,4.13,49.0,2016/2017
SP1,2016-11-26,Espanol,Leganes,3,0,H,8,8,4,3,19,16,3,4,1,2,0,0,1.85,3.4,4.75,1.83,3.47,5.34,1.92,3.5,5.34,1.83,3.36,4.87,49.0,2016/2017
SP1,2016-11-26,Malaga,Deportivo La Coruna,4,3,H,10,24,4,8,15,13,2,5,3,1,0,0,2.0,3.25,4.2,2.02,3.46,4.27,2.08,3.5,4.3,2.01,3.33,4.0,49.0,2016/2017
SP1,2016-11-26,Real Madrid,Sp Gijon,2,1,H,19,9,7,3,19,18,5,6,1,3,0,0,1.06,13.0,34.0,1.08,15.0,32.5,1.1,16.0,46.0,1.07,13.2,29.79,48.0,2016/2017
SP1,2016-11-26,Sevilla,Valencia,2,1,H,6,10,1,4,19,14,3,6,0,1,0,0,1.73,3.75,5.0,1.78,4.03,4.75,1.82,4.15,5.0,1.75,3.88,4.59,49.0,2016/2017
SP1,2016-11-27,Celta,Granada,3,1,H,16,7,6,1,4,15,5,0,0,3,0,0,1.53,4.0,7.0,1.58,4.31,6.51,1.62,4.4,7.0,1.55,4.11,6.14,49.0,2016/2017
SP1,2016-11-27,Osasuna,Atletico Madrid,0,3,A,11,7,1,5,9,6,7,4,2,2,0,0,11.0,5.25,1.3,11.58,5.44,1.32,13.5,5.75,1.36,11.4,5.23,1.3,49.0,2016/2017
SP1,2016-11-27,Sociedad,Barcelona,1,1,D,17,10,6,2,16,11,8,6,2,4,0,0,7.0,4.75,1.44,7.02,4.83,1.49,7.02,4.85,1.6,6.36,4.63,1.48,49.0,2016/2017
SP1,2016-11-27,Villarreal,Alaves,0,2,A,23,10,10,7,11,19,12,1,2,3,0,0,1.5,4.0,7.5,1.52,4.1,8.49,1.58,4.2,8.49,1.51,3.94,7.59,49.0,2016/2017
SP1,2016-11-28,Las Palmas,Athletic Bilbao,3,1,H,10,10,4,3,19,21,5,3,3,4,0,1,2.5,3.4,2.8,2.74,3.29,2.86,2.74,3.41,2.95,2.6,3.28,2.77,47.0,2016/2017
SP1,2016-12-03,Atletico Madrid,Espanol,0,0,D,11,5,3,3,10,19,9,2,2,2,0,0,1.22,6.0,15.0,1.24,6.33,17.25,1.3,6.5,18.5,1.23,5.97,14.93,47.0,2016/2017
SP1,2016-12-03,Barcelona,Real Madrid,1,1,D,11,14,2,5,19,16,5,7,4,2,0,0,1.85,4.2,4.2,1.86,4.18,4.09,1.93,4.25,4.2,1.85,4.02,3.92,47.0,2016/2017
SP1,2016-12-03,Granada,Sevilla,2,1,H,11,17,6,6,18,16,4,8,5,2,0,0,4.75,3.5,1.8,4.98,3.85,1.79,4.98,3.85,1.87,4.59,3.65,1.79,47.0,2016/2017
SP1,2016-12-03,Leganes,Villarreal,0,0,D,11,9,4,3,21,16,2,4,6,3,0,0,3.8,2.9,2.25,3.6,3.22,2.31,3.8,3.3,2.4,3.47,3.12,2.27,47.0,2016/2017
SP1,2016-12-04,Alaves,Las Palmas,1,1,D,9,10,2,3,15,11,3,5,3,3,0,0,2.5,3.2,3.0,2.54,3.22,3.16,2.55,3.33,3.16,2.48,3.19,2.99,46.0,2016/2017
SP1,2016-12-04,Athletic Bilbao,Eibar,3,1,H,12,10,5,4,9,16,2,2,1,4,0,0,1.85,3.4,4.75,1.93,3.46,4.71,1.94,3.7,4.8,1.88,3.4,4.47,45.0,2016/2017
SP1,2016-12-04,Real Betis,Celta,3,3,D,16,13,5,6,22,14,4,3,4,1,1,0,2.38,3.25,3.1,2.49,3.31,3.16,2.58,3.4,3.2,2.41,3.27,3.04,47.0,2016/2017
SP1,2016-12-04,Sp Gijon,Osasuna,3,1,H,9,15,5,2,17,13,2,5,3,1,0,0,2.0,3.3,4.0,2.08,3.34,4.16,2.15,3.41,4.3,2.03,3.33,3.89,45.0,2016/2017
SP1,2016-12-04,Valencia,Malaga,2,2,D,8,19,3,6,16,7,2,13,5,1,0,0,1.75,3.6,5.0,1.75,4.01,5.06,1.9,4.01,5.06,1.76,3.77,4.67,46.0,2016/2017
SP1,2016-12-05,Deportivo La Coruna,Sociedad,5,1,H,15,14,10,3,15,10,8,6,1,4,0,0,3.1,3.1,2.5,3.11,3.22,2.58,3.11,3.3,2.6,2.97,3.17,2.51,45.0,2016/2017
SP1,2016-12-09,Malaga,Granada,1,1,D,16,8,7,2,16,14,6,2,3,5,0,0,1.6,4.0,5.75,1.65,4.18,5.67,1.7,4.2,5.85,1.64,3.98,5.46,51.0,2016/2017
SP1,2016-12-10,Las Palmas,Leganes,1,1,D,5,11,1,6,17,18,6,4,3,3,0,0,1.8,3.5,4.75,1.82,3.76,4.89,1.85,3.81,5.1,1.79,3.62,4.7,50.0,2016/2017
SP1,2016-12-10,Osasuna,Barcelona,0,3,A,4,17,1,6,18,6,2,5,3,0,0,0,15.0,7.5,1.18,17.1,7.85,1.2,18.5,8.52,1.25,15.39,7.26,1.19,49.0,2016/2017
SP1,2016-12-10,Real Madrid,Deportivo La Coruna,3,2,H,17,4,5,2,16,17,10,3,3,4,0,0,1.17,8.0,15.0,1.19,8.25,16.85,1.21,9.35,27.0,1.17,7.77,16.27,51.0,2016/2017
SP1,2016-12-10,Sociedad,Valencia,3,2,H,14,9,6,3,17,20,8,4,4,4,0,1,1.91,3.75,3.8,1.96,3.81,4.03,2.01,3.82,4.15,1.94,3.66,3.88,50.0,2016/2017
SP1,2016-12-11,Celta,Sevilla,0,3,A,14,14,6,5,13,13,4,6,3,3,0,0,2.75,3.3,2.63,2.74,3.55,2.68,2.85,3.55,2.7,2.71,3.36,2.62,49.0,2016/2017
SP1,2016-12-11,Real Betis,Athletic Bilbao,1,0,H,6,14,1,4,14,12,3,7,3,2,0,0,3.1,3.25,2.38,3.15,3.35,2.47,3.35,3.35,2.5,3.12,3.23,2.39,49.0,2016/2017
SP1,2016-12-11,Espanol,Sp Gijon,2,1,H,12,13,6,5,13,10,4,3,1,2,0,0,1.73,3.75,5.0,1.73,3.7,5.8,1.77,3.8,5.8,1.72,3.6,5.27,48.0,2016/2017
SP1,2016-12-11,Eibar,Alaves,0,0,D,8,3,1,3,14,7,7,2,1,1,0,0,1.83,3.6,4.5,1.86,3.53,5.01,2.0,3.6,5.01,1.85,3.43,4.63,49.0,2016/2017
SP1,2016-12-12,Villarreal,Atletico Madrid,3,0,H,9,13,5,3,13,13,2,7,3,3,0,0,4.5,3.5,1.85,4.54,3.44,1.96,4.86,3.5,2.0,4.32,3.36,1.92,48.0,2016/2017
SP1,2016-12-16,Alaves,Real Betis,1,0,H,10,6,2,3,20,6,6,4,6,1,0,0,2.3,3.1,3.4,2.42,3.12,3.5,2.5,3.35,3.75,2.36,3.1,3.36,50.0,2016/2017
SP1,2016-12-17,Atletico Madrid,Las Palmas,1,0,H,16,11,3,3,15,11,8,5,2,1,0,0,1.29,5.5,9.5,1.31,5.81,11.66,1.35,5.95,12.88,1.3,5.46,10.89,49.0,2016/2017
SP1,2016-12-17,Granada,Sociedad,0,2,A,10,18,4,6,9,11,5,9,0,1,0,0,3.75,3.4,2.0,3.76,3.56,2.11,3.85,3.6,2.18,3.67,3.44,2.07,50.0,2016/2017
SP1,2016-12-17,Sevilla,Malaga,4,1,H,9,16,5,3,17,12,3,6,2,3,1,0,1.5,4.1,6.5,1.55,4.55,6.42,1.6,4.6,7.0,1.53,4.31,6.2,49.0,2016/2017
SP1,2016-12-17,Sp Gijon,Villarreal,1,3,A,16,14,7,9,16,14,12,2,2,1,0,0,3.25,3.3,2.2,3.68,3.33,2.23,3.75,3.42,2.3,3.53,3.28,2.18,49.0,2016/2017
SP1,2016-12-18,Barcelona,Espanol,4,1,H,14,4,7,1,11,16,5,2,0,3,0,0,1.1,10.0,26.0,1.11,11.58,27.71,1.17,12.38,29.71,1.1,10.21,24.66,49.0,2016/2017
SP1,2016-12-18,Deportivo La Coruna,Osasuna,2,0,H,8,13,4,3,8,16,5,1,1,3,0,0,1.57,3.75,6.0,1.59,4.11,6.82,1.7,4.3,7.0,1.57,3.99,6.24,50.0,2016/2017
SP1,2016-12-18,Leganes,Eibar,1,1,D,8,15,2,4,10,10,3,6,2,2,1,0,2.55,3.1,2.88,2.74,3.09,3.02,2.77,3.2,3.15,2.63,3.09,2.92,50.0,2016/2017
SP1,2016-12-19,Athletic Bilbao,Celta,2,1,H,10,10,7,4,16,13,9,7,4,2,0,1,1.83,3.5,4.33,1.91,3.68,4.47,1.97,3.68,4.5,1.88,3.53,4.29,49.0,2016/2017
SP1,2017-01-06,Espanol,Deportivo La Coruna,1,1,D,14,13,4,3,13,14,2,8,1,1,0,1,2.05,3.3,3.8,2.12,3.25,4.15,2.18,3.4,4.15,2.07,3.28,3.88,51.0,2016/2017
SP1,2017-01-07,Eibar,Atletico Madrid,0,2,A,15,8,2,4,11,10,5,3,2,2,0,0,5.5,3.5,1.73,5.48,3.78,1.75,5.75,3.8,1.77,5.38,3.64,1.71,50.0,2016/2017
SP1,2017-01-07,Las Palmas,Sp Gijon,1,0,H,16,10,10,2,8,18,8,3,2,3,0,0,1.67,3.75,5.5,1.66,4.12,5.76,1.71,4.12,5.76,1.67,3.9,5.29,49.0,2016/2017
SP1,2017-01-07,Real Madrid,Granada,5,0,H,23,3,13,1,11,12,9,1,1,4,0,0,1.07,13.0,26.0,1.08,16.25,27.0,1.1,17.33,41.59,1.07,13.06,28.44,50.0,2016/2017
SP1,2017-01-07,Sociedad,Sevilla,0,4,A,11,11,5,10,15,18,7,4,2,3,0,0,2.25,3.4,3.2,2.35,3.62,3.14,2.4,3.62,3.25,2.3,3.47,3.08,49.0,2016/2017
SP1,2017-01-08,Athletic Bilbao,Alaves,0,0,D,15,10,4,4,10,13,13,4,2,4,0,0,1.53,3.8,7.5,1.59,4.14,6.64,1.61,4.14,7.5,1.56,3.92,6.58,50.0,2016/2017
SP1,2017-01-08,Real Betis,Leganes,2,0,H,16,9,3,3,10,20,4,2,2,6,0,0,2.1,3.25,3.75,2.19,3.21,3.96,2.19,3.4,4.06,2.12,3.22,3.79,50.0,2016/2017
SP1,2017-01-08,Celta,Malaga,3,1,H,6,13,3,4,17,15,2,7,1,4,0,0,1.85,3.6,4.33,1.88,3.78,4.42,1.92,3.85,4.43,1.87,3.69,4.16,50.0,2016/2017
SP1,2017-01-08,Villarreal,Barcelona,1,1,D,6,20,3,7,16,13,2,4,1,2,1,0,6.0,4.33,1.53,5.91,4.54,1.58,6.25,4.66,1.59,5.86,4.37,1.54,50.0,2016/2017
SP1,2017-01-09,Osasuna,Valencia,3,3,D,22,7,4,3,19,13,7,3,2,5,0,0,4.0,3.5,1.95,3.92,3.74,2.01,4.1,3.74,2.02,3.86,3.59,1.96,50.0,2016/2017
SP1,2017-01-14,Barcelona,Las Palmas,5,0,H,22,7,10,1,15,11,5,1,3,4,0,0,1.1,11.0,26.0,1.1,13.22,25.51,1.14,13.22,29.0,1.1,10.84,23.5,49.0,2016/2017
SP1,2017-01-14,Atletico Madrid,Real Betis,1,0,H,6,10,3,6,15,17,9,2,1,3,0,0,1.2,6.5,17.0,1.22,6.7,18.2,1.26,6.9,20.8,1.21,6.3,16.58,49.0,2016/2017
SP1,2017-01-14,Leganes,Athletic Bilbao,0,0,D,15,10,5,2,20,11,4,8,3,3,0,0,3.25,3.1,2.38,3.46,3.18,2.4,3.47,3.3,2.43,3.29,3.13,2.37,49.0,2016/2017
SP1,2017-01-14,Deportivo La Coruna,Villarreal,0,0,D,13,4,3,1,14,8,10,0,0,1,0,0,2.7,3.1,2.8,2.73,3.22,2.91,2.81,3.25,2.91,2.71,3.12,2.79,49.0,2016/2017
SP1,2017-01-15,Celta,Alaves,1,0,H,13,9,4,1,19,10,7,4,4,3,0,1,1.7,3.75,5.25,1.72,3.75,5.74,1.75,3.87,5.85,1.7,3.7,5.28,51.0,2016/2017
SP1,2017-01-15,Granada,Osasuna,1,1,D,8,13,4,3,13,23,3,5,2,4,2,0,2.05,3.4,3.8,2.06,3.53,3.98,2.1,3.53,4.15,2.01,3.43,3.85,49.0,2016/2017
SP1,2017-01-15,Sevilla,Real Madrid,2,1,H,9,10,4,3,13,10,6,1,3,1,0,0,3.6,3.8,1.95,3.71,3.93,2.02,3.85,4.04,2.02,3.62,3.8,1.97,49.0,2016/2017
SP1,2017-01-15,Sp Gijon,Eibar,2,3,A,10,18,4,7,13,16,2,4,4,0,0,0,2.9,3.1,2.6,2.98,3.3,2.62,2.98,3.3,2.7,2.87,3.21,2.57,48.0,2016/2017
SP1,2017-01-15,Valencia,Espanol,2,1,H,10,6,5,3,17,13,6,3,5,0,0,0,1.91,3.6,4.0,1.98,3.63,4.18,2.0,3.75,4.22,1.95,3.55,3.96,49.0,2016/2017
SP1,2017-01-16,Malaga,Sociedad,0,2,A,5,11,1,5,22,12,8,8,0,2,0,0,2.4,3.3,3.0,2.49,3.39,3.09,2.55,3.41,3.09,2.46,3.28,2.97,48.0,2016/2017
SP1,2017-01-20,Las Palmas,Deportivo La Coruna,1,1,D,9,7,3,1,13,8,4,5,0,1,1,0,2.25,3.3,3.3,2.4,3.35,3.29,2.46,3.4,3.44,2.33,3.28,3.23,50.0,2016/2017
SP1,2017-01-21,Alaves,Leganes,2,2,D,8,13,3,4,9,20,4,3,3,2,0,0,2.2,3.1,3.6,2.3,3.17,3.69,2.31,3.22,3.75,2.23,3.11,3.63,51.0,2016/2017
SP1,2017-01-21,Espanol,Granada,3,1,H,17,7,8,4,19,17,10,5,0,3,0,0,1.57,4.0,6.0,1.65,3.93,6.26,1.66,4.1,6.6,1.6,3.86,6.15,51.0,2016/2017
SP1,2017-01-21,Real Madrid,Malaga,2,1,H,14,10,7,6,7,20,5,4,2,3,0,0,1.13,10.0,17.0,1.14,10.5,20.25,1.17,10.5,22.0,1.13,9.4,18.15,51.0,2016/2017
SP1,2017-01-21,Villarreal,Valencia,0,2,A,20,13,5,5,14,17,7,2,2,2,0,0,1.85,3.6,4.33,1.88,3.69,4.63,1.96,3.7,4.63,1.88,3.56,4.31,50.0,2016/2017
SP1,2017-01-22,Athletic Bilbao,Atletico Madrid,2,2,D,8,11,5,5,12,9,2,6,2,3,0,0,4.0,3.2,2.05,4.07,3.35,2.1,4.04,3.4,2.15,3.86,3.26,2.08,50.0,2016/2017
SP1,2017-01-22,Real Betis,Sp Gijon,0,0,D,16,7,4,1,14,20,9,5,2,2,0,0,1.73,3.6,5.25,1.71,3.78,5.83,1.76,3.8,5.83,1.71,3.65,5.33,50.0,2016/2017
SP1,2017-01-22,Eibar,Barcelona,0,4,A,14,14,6,7,12,4,8,5,3,1,0,0,9.5,6.0,1.29,10.23,6.01,1.32,11.25,6.14,1.35,9.71,5.79,1.3,50.0,2016/2017
SP1,2017-01-22,Osasuna,Sevilla,3,4,A,14,13,7,9,14,8,3,6,5,3,0,0,6.0,4.33,1.53,6.35,4.57,1.55,6.65,4.66,1.65,6.1,4.39,1.53,51.0,2016/2017
SP1,2017-01-22,Sociedad,Celta,1,0,H,17,11,6,5,13,12,4,3,2,2,0,0,1.95,3.6,3.8,1.96,3.68,4.19,2.1,3.7,4.19,1.97,3.56,3.87,50.0,2016/2017
SP1,2017-01-27,Osasuna,Malaga,1,1,D,14,14,2,5,9,16,4,6,1,0,0,0,2.88,3.3,2.5,3.0,3.36,2.57,3.13,3.4,2.65,2.91,3.3,2.52,51.0,2016/2017
SP1,2017-01-28,Alaves,Atletico Madrid,0,0,D,19,8,4,2,19,18,7,2,3,2,0,0,6.0,3.6,1.62,6.74,3.71,1.66,6.82,3.8,1.71,6.2,3.63,1.64,50.0,2016/2017
SP1,2017-01-28,Eibar,Deportivo La Coruna,3,1,H,12,20,6,7,14,7,9,10,0,2,0,0,2.1,3.25,3.75,2.19,3.38,3.73,2.22,3.38,3.82,2.16,3.28,3.58,50.0,2016/2017
SP1,2017-01-28,Leganes,Celta,0,2,A,6,3,0,3,20,14,8,0,1,1,0,0,2.3,3.1,3.4,2.38,3.23,3.44,2.6,3.28,3.44,2.37,3.18,3.24,50.0,2016/2017
SP1,2017-01-28,Villarreal,Granada,2,0,H,18,7,6,0,11,18,7,4,3,2,0,0,1.36,4.75,9.5,1.37,5.08,10.66,1.42,5.08,10.66,1.37,4.75,9.58,50.0,2016/2017
SP1,2017-01-29,Espanol,Sevilla,3,1,H,16,12,8,5,18,14,7,4,2,2,0,1,3.3,3.4,2.2,3.43,3.63,2.21,3.6,3.63,2.28,3.33,3.47,2.18,48.0,2016/2017
SP1,2017-01-29,Athletic Bilbao,Sp Gijon,2,1,H,11,5,6,3,11,22,5,0,4,3,0,0,1.36,4.75,9.5,1.36,5.14,11.35,1.38,5.25,11.35,1.34,4.96,9.98,49.0,2016/2017
SP1,2017-01-29,Real Betis,Barcelona,1,1,D,17,10,7,4,17,12,8,2,2,3,0,0,12.0,6.0,1.25,13.36,6.5,1.26,13.37,6.5,1.3,11.49,6.08,1.26,49.0,2016/2017
SP1,2017-01-29,Real Madrid,Sociedad,3,0,H,7,9,4,3,16,11,0,3,2,1,0,1,1.25,6.5,10.0,1.25,7.16,11.96,1.3,7.16,12.38,1.25,6.43,10.79,49.0,2016/2017
SP1,2017-01-30,Las Palmas,Valencia,3,1,H,9,8,4,3,17,13,6,3,1,3,0,1,2.5,3.4,2.8,2.59,3.57,2.82,2.65,3.57,2.92,2.51,3.4,2.8,46.0,2016/2017
SP1,2017-02-04,Atletico Madrid,Leganes,2,0,H,12,15,4,2,10,15,3,6,1,1,0,0,1.29,5.0,15.0,1.3,5.47,15.13,1.33,5.5,15.85,1.29,5.1,13.82,44.0,2016/2017
SP1,2017-02-04,Barcelona,Athletic Bilbao,3,0,H,16,10,6,5,11,18,7,3,1,3,0,0,1.22,6.5,13.0,1.25,7.19,12.68,1.28,7.19,13.01,1.24,6.56,11.97,44.0,2016/2017
SP1,2017-02-04,Malaga,Espanol,0,1,A,19,4,5,3,9,18,17,2,1,4,0,0,2.1,3.4,3.6,2.21,3.34,3.72,2.23,3.42,3.77,2.15,3.33,3.57,44.0,2016/2017
SP1,2017-02-04,Valencia,Eibar,0,4,A,8,11,1,7,12,10,2,6,2,1,1,0,1.91,3.6,4.0,1.92,3.75,4.32,1.98,3.77,4.5,1.91,3.64,4.05,48.0,2016/2017
SP1,2017-02-05,Sevilla,Villarreal,0,0,D,14,11,4,4,14,16,9,0,2,2,0,0,1.6,3.8,6.0,1.67,4.08,5.72,1.72,4.08,6.0,1.65,3.93,5.36,48.0,2016/2017
SP1,2017-02-05,Sociedad,Osasuna,3,2,H,13,11,6,5,6,22,3,2,2,2,0,0,1.3,5.25,11.0,1.35,5.37,10.55,1.38,5.56,11.0,1.33,5.13,10.07,48.0,2016/2017
SP1,2017-02-05,Sp Gijon,Alaves,2,4,A,12,14,4,7,20,20,8,4,7,3,0,0,2.2,3.3,3.4,2.19,3.33,3.81,2.32,3.35,3.81,2.2,3.22,3.57,44.0,2016/2017
